	D1_p1_rep1_B	D4_p1_rep1_B	D8_p1_rep1_B	D11_p1_rep1_B	D14_p1_rep1_B	D1_p1_rep2_B	D4_p1_rep2_B	D8_p1_rep2_B	D11_p1_rep2_B	D14_p1_rep2_B	D1_p2_rep1_B	D4_p2_rep1_B	D8_p2_rep1_B	D11_p2_rep1_B	D14_p2_rep1_B	D1_p2_rep2_B	D4_p2_rep2_B	D8_p2_rep2_B	D11_p2_rep2_B	D14_p2_rep2_B	D1_p3_rep1_B	D4_p3_rep1_B	D8_p3_rep1_B	D11_p3_rep1_B	D14_p3_rep1_B	D1_p3_rep2_B	D4_p3_rep2_B	D8_p3_rep2_B	D11_p3_rep2_B	D14_p3_rep2_B
ENPP4	9.38615216777342	9.12158485288954	9.21947105887433	9.36662927035237	9.11119912933572	9.46903701457178	9.29440850886428	9.2952228359399	9.47281285356641	9.47041121818394	9.06517396548659	8.77924083638422	9.20486965108553	8.97444749665211	8.9632886542089	8.99337801423091	9.10387503274121	9.31978701345804	9.16558130213003	8.51519879676401	9.36515480426065	9.06172407756417	9.21426475459572	9.22562431891493	9.13064265859572	9.30103882727128	9.10567397221374	9.13114555834928	9.39197518201053	9.5527468446572
SEMA3F	0	0	0	0.984008322855822	2.20907652136625	0	0.883533997858063	0	1.29078160817024	0	2.01153096732323	1.69189610104477	0	2.62031323962994	3.03338941515444	2.02460700317107	1.06182603017616	0.931767391411284	2.71021277629158	3.58178765496349	0.980115672449718	0	0	0.856749760246157	2.21449168583486	0	1.38550865823904	0	0.902239177007545	1.98930518659493
ANKIB1	10.5246680171748	10.5873696914098	10.4885401390597	10.1613905304321	10.2680615715396	10.496422833265	10.5946063361768	10.4317015818211	10.2412233118739	10.2938460787801	10.1394618594035	9.99187546869675	10.2036467629763	10.4014868525982	10.2978094654952	10.1571324254772	10.1039898358364	10.1855667209967	10.3325600278385	9.89350285770773	10.4874579669234	10.6145994615242	10.537564474162	10.4995884317651	10.3719680844633	10.3875986833889	10.6867739267733	10.5239408597002	10.648455100463	10.500939392317
CYP51A1	10.8083511913654	11.5239662134931	11.6761802703369	11.1340146314877	9.77004598284588	10.8538219899162	11.499641438545	11.963639927342	11.318280538945	9.64723078123213	9.79997176229382	8.428547798382	9.72768736392288	9.82116912169208	9.07694437749147	9.79920871393877	8.28057615683831	9.70892901900899	9.89707459287224	8.80201912508316	11.4377259538838	11.4819750542702	10.9498124023936	10.3747357111738	9.99853103518297	11.4645147255947	11.3396869476768	10.9602502393864	10.2132701890281	10.2049031154218
KRIT1	9.9810619914934	9.89565977484876	10.0003611214985	9.26021089976913	9.54126179870919	9.93980562929743	9.98226236805189	9.3421306265468	9.49756494692531	9.14209529898416	9.17519886876188	9.72152021260658	9.38250377153403	9.91840693985431	10.2507953839442	9.45893468100003	9.70404235850593	9.56595505966402	9.80886725432871	9.84698726419977	9.52606105836985	9.58571926370334	9.58413657467241	9.48760528529698	9.71161780889412	9.5416950241796	9.67133492549886	9.63724820786003	9.58388515198522	9.77445711238473
RAD52	8.19111807933831	7.99720601392783	7.75613222063313	6.76254623954602	7.68046703334837	8.03694888875421	8.07507633697097	7.26670003361044	6.84902157898678	7.75786493500187	7.75674984929326	8.06383643065184	7.6602339828945	8.34596688678217	8.50434159604081	7.51433539383189	7.9214899333007	8.05047421086506	8.19836049964441	8.52955075048482	7.23633981485225	7.24666598127165	6.93261033978253	6.97598422318259	7.3543761513913	7.18270671921566	7.26866694076094	6.89854020408265	7.33769713523662	7.15072946935196
BAD	8.98381521783	8.90207038806012	8.93891295904984	9.51862754561097	9.47913172740842	9.11442405587208	8.72602903810646	9.50287268144209	9.45061443321687	9.53982945174578	9.11861427234623	9.11727008556611	9.39044064811135	8.79376541371782	8.90624538536542	8.99337801423091	8.87238556031943	9.10831584038277	8.97528295714841	9.09281843232828	9.13245133318832	8.88812296994236	8.84550348829539	9.19800200922825	9.17977883819301	9.23128749739572	9.06932351743693	9.24662162392702	9.08773549896831	9.08509652719564
LAP3	8.89917935121697	9.45387389714638	9.58421407835427	9.54908043638216	9.26073341644151	9.05898465085058	9.533568686135	10.0302648555112	9.6430017574491	9.18466526175632	9.5756668381333	9.3446639358109	9.49720229655211	9.52355467420192	9.14474259065338	9.55181764603854	9.31073668440138	9.37998312287866	9.60827687060859	9.29116245628975	9.68451530101882	9.9641407428465	9.69373034902198	9.65222697118729	9.32335649650692	9.75937010723213	9.91853235998608	9.88185240817705	9.47182769213255	9.46147614079093
CD99	11.0306286767528	11.1863912772768	11.2604660770028	11.9184015100782	12.0181396792343	11.107132941388	11.1626046331182	11.7839576535746	11.8875774389516	11.9348437755325	11.3372763618898	11.1447583990477	11.2224321528623	10.5438777743695	10.7261225988529	11.2964131261311	10.96261209525	11.016294236315	10.8895876906691	11.0577964792144	12.0182929965281	12.378326172441	12.3967526992053	12.6459189209229	12.4395746758012	12.0749968513285	12.2975041742339	12.5190576684424	12.4081981170541	12.4901716263518
HS3ST1	9.55984532491169	9.74709441609465	9.30631275065372	9.59723508071268	9.84964141151212	9.67706497535686	9.70400827639588	9.80206007203313	9.55695615171285	9.87399823892679	9.63372030402221	8.96136496917714	8.5938916679295	8.25771081293921	8.72961525258175	9.55181764603854	8.98504789309649	8.74919984621726	8.5495068340257	8.5648181593641	7.97133808964135	8.18415623295128	8.02029538968226	7.82817531577766	7.42740055791181	7.94950307657159	8.06984356370868	8.17648359650968	7.70516594221731	7.63325254521534
WNT16	8.78512485143453	8.79294118370411	8.75279166428828	9.04471322086072	8.7993415098009	8.6167442813422	8.86060297064058	9.0935570125863	9.13700728561856	8.81358989167489	6.88558840974327	7.73421502736331	7.78589997394998	6.00164995860259	6.67490127798739	7.17459496695158	7.78587460819234	7.6157140393156	6.99330458125776	5.6283894833127	8.93731394100596	9.14278836260494	9.0044834629164	9.36876051997891	9.56674945381411	8.84605901083461	9.00511839227125	9.2976542631472	9.5049885053423	9.6385853547218
MAD1L1	10.8202800605462	10.4436383503217	10.3292523642031	10.9329164225087	11.5030552583344	10.9889348870724	10.4565653889469	10.7572970339649	10.8732910508965	11.3684423035746	10.4655235631297	10.113067499235	10.2924502235448	9.5877094890224	9.79678918572636	10.2991844392456	9.87920012171474	10.1697388824404	9.83887293622829	9.69770239211393	11.1046296281551	11.1923142170549	11.1649203874366	11.4840565172988	11.2877488986733	11.166195933747	11.0410489406049	11.3275310642047	11.2189873841252	11.262143584155
LASP1	12.4761950123831	12.4335904792707	12.7192836601056	12.8188099490469	12.6201113953388	12.5284324334354	12.4297415140928	13.1460292508037	12.9907428262271	12.5628182919503	12.8182722942884	12.607721492812	12.5146447150485	12.0988613749786	11.924281797304	12.797324759714	12.6161964425265	12.4345278863852	12.2604761487422	11.7433314057978	13.2381165684071	13.3847751553493	13.1114992020991	13.0980685752744	12.777251519269	13.2261074071992	13.2275217006812	13.2170888339149	12.938063287649	12.7526675571632
SNX11	9.22275165381987	10.2774065707634	10.1963781006669	10.5935668234207	10.4646182160551	9.20381897559666	10.1200744029994	10.4408043985059	10.461473251586	10.6009492464466	9.1446099767593	9.26582193800711	9.45745712874001	9.01808325615063	9.00269570537498	9.32037756621532	9.33523459553199	9.31568320934873	9.15720004376364	9.32240916965531	10.1948045791687	9.75989013275615	9.68558937807352	9.9682592940122	9.82985162275808	10.0900878505375	9.83820678643004	9.82605953203951	9.76769194283377	9.83201205662364
TMEM176A	0	1.39014434589848	0	0	0	0.932421076354055	0	0	1.29078160817024	0	1.0076975427779	0	0	0	0	0.821467416705392	0	0	1.07644711846776	3.20636441843997	0	1.12956676404114	2.50078726268134	2.33764519678307	1.77713705451333	2.14902280178028	2.54545485884155	2.80014013425993	2.82430994601408	1.31337859608834
M6PR	11.5122780747881	11.5769832932316	11.544883609402	11.5774882778378	11.9131567340732	11.5018108441397	11.6539922486128	11.8550511744531	11.5951842588844	11.8684990612369	11.8126061591397	11.6884114548059	11.8012518987283	11.6633264865207	11.516192119995	11.8156036228332	11.6689307607507	11.6993906756718	11.6109871632451	11.5279188172828	12.0277333656716	12.1032569258793	11.9067505277279	12.0323094198784	11.9187046733904	11.9577915346376	12.0777759754676	11.9724349277175	11.8974239477039	11.9713901748314
ICA1	1.92282497601104	2.73848070305952	2.72329938302152	3.77751357734351	1.7722494292617	0.932421076354055	2.38527775136691	2.09706245464355	2.90876019698206	1.70309253812798	3.47339674519582	3.60336548090553	3.4354554447939	2.28143912531061	2.43908042991343	2.98273317230009	3.92014439012538	2.87838803077108	2.71021277629158	0	2.55166804780024	3.02282614598797	1.73550960770754	2.08536186631647	3.05004195112984	1.71816729491217	3.04559718135691	1.5793541200563	2.63547280839226	2.79512578558604
DBNDD1	8.28018109402114	7.50578748448282	7.77101376268952	8.52251274435277	8.56636730799741	8.34574208273425	7.76908715993132	8.30251949022232	8.46453956778819	8.3530997866312	4.59968022593615	5.15289573138129	5.09331160035632	3.32343670238306	3.94247873444895	4.16015027662377	4.70122513186885	4.39007972962461	3.83855204802521	3.34265209410485	10.8449085711409	11.0508387310533	11.2639260649054	11.4998982683836	11.2694226639204	10.9460630048277	10.9841836119624	11.33809620833	11.2757094511006	11.1373796947408
ALS2	8.53304959305656	8.71160039257107	8.6275647889769	8.30332843985529	8.23154190334918	8.5448685492923	8.812613885752	8.56229188466576	8.30212132570418	8.18993139285173	8.31908664862849	8.09947551637784	8.33343479721587	8.96704480911478	8.76671369226175	8.22982341726589	8.12065720690214	8.43796002453588	8.74113654685618	8.97453843124393	8.2729640955382	8.1900365885889	8.28563861096204	8.25700419330861	8.28407930960795	8.4140170854326	8.08277333451928	8.24427235392215	8.22845216505116	8.11505681787232
CASP10	5.89783588969114	5.34751335175358	5.2473643452056	5.49210621760743	4.96339399833559	6.13019326082432	5.18924487235362	5.2945358948574	5.37521182819806	5.21318026507913	5.9219902591675	4.90691635051278	4.36718952684807	6.16584140611418	5.53404093396045	5.60189136658202	4.81707588401004	4.56622381443689	5.73105577082444	6.08228099487576	3.54829594902248	4.23411454827282	4.11351689310076	4.17232991555555	3.84307873565955	3.49899347534886	3.71092258583689	4.45139468092453	2.82430994601408	3.30908477200172
CFLAR	12.5723483876386	12.5231253898656	12.757379847589	12.5935513850502	12.5162555021866	12.4854248913121	12.5363855267001	12.6380191103146	12.6862843328612	12.4851875983408	11.6346523336884	11.3982975697512	11.4175932511578	11.9401526450877	11.7245186472138	11.5551648804308	11.5394483307061	11.5770098972553	11.8156706929731	11.5274719678921	11.6883111319379	11.6840380258233	11.7388955076373	11.7083012881005	11.6164097395158	11.6538037672515	11.6440720721326	11.6666567350018	11.863845490853	11.6162217448955
NDUFAF7	8.02066164900561	8.27145984031842	8.36362435701994	7.21597886570844	7.27059619392192	8.15200350363318	8.17123811531158	7.59493103412367	7.22882240640789	6.97964786588102	7.47469907161976	7.58296457518149	7.43318711446352	7.92478444654669	8.3144579595428	7.34085186817888	7.58806014587736	7.68097542979508	7.7332711926749	8.09545820215325	7.66750686268439	7.6649673575433	7.83397903557408	7.3928024271153	7.54457955244699	7.39389039154192	7.80961199131433	7.49942027463133	7.19953531539523	7.15072946935196
RBM5	12.3650520067368	12.1103530396736	11.9408695726796	11.1797394018538	11.3585596632866	12.2286895807846	12.0931124866094	11.0044695375599	11.2354429127869	11.3010316495735	11.07401532303	11.5957861847619	11.0224441346011	12.0263701927447	12.1730577627988	11.1676101264615	11.4536620688128	11.3910904179824	11.7792688642895	12.2665644823644	11.2756850379493	10.9872532894064	11.2166854686165	11.1045520236771	11.3460870963372	11.2072996570552	11.1366322556988	11.0750624511422	11.2195132145478	11.2647584682371
MTMR7	5.22077190284093	5.34751335175358	5.20415662795877	4.6129939510016	4.90642580685236	4.6740568230614	5.04901126253447	4.58187031404194	5.03673740059866	5.37877754186729	4.53825200065098	4.73629746740828	4.5293261196462	5.4422101513228	5.60130477265823	4.91426300981325	5.07155517205649	5.5634079233694	5.23233835314732	6.06267713552394	4.35420326959391	4.99485969165386	5.21391298345331	5.3766964027812	5.44229445686959	4.71105430000972	4.70021379305845	4.74677949245893	5.19485710411958	5.19556366386486
ARF5	10.6635730875778	10.7236128444631	10.8010078263157	11.2104295081573	11.1927623817794	10.6535791695768	10.6616064568566	11.0966234162707	11.1658406923135	11.2173886038204	10.9753484979298	10.7282742161698	10.9328950321902	10.8028061288106	10.8371082612642	10.9676812547343	10.5763555331012	10.7111944667608	10.836336217705	11.0596519613895	11.292565252405	11.1567240298931	11.2053415638943	11.4663859452938	11.4454961326731	11.3227299386038	11.2012962429138	11.3720434648294	11.2273777587125	11.3977683378077
SARM1	9.66776712086235	9.44215459220305	9.9275143249412	9.63321336638383	9.55290912612074	9.57422059927451	9.68784236336494	9.90431109562153	9.62461289640614	9.5310577294807	9.15231821722352	8.91210985251874	8.90587342970045	8.92563679331845	9.06359023647258	9.29769330887382	8.72443873970097	8.7059560756129	9.03444337488411	8.61278752918954	8.7673990102802	9.19343097498018	9.04322813411174	9.07106390683822	8.9653273839761	8.65437432488511	9.03203344292331	9.10533664228742	9.05511244272914	8.81230264900684
POLDIP2	10.3587330407073	10.8334278936619	10.8252721046081	11.0625897722147	11.0700596766075	10.2593027455775	10.7590745856885	11.2972632555841	11.1285737365337	11.0888029604919	10.720977474892	10.580575109208	10.7710780004814	10.3611106867412	10.205578821175	10.6812790769837	10.5577387803272	10.5855998057714	10.4595476872928	10.4237642362298	11.2120441412002	11.3238235459803	11.1345912562751	11.1371242374205	10.9013342189195	11.2038019979448	11.2086877706648	11.2401033080487	11.039442137899	10.7625749682176
PLXND1	12.4942243263964	10.8321456312092	11.2101669796371	11.7663183276649	12.4452239031033	12.5011099709903	10.9374785953778	11.2827821322328	11.7789321103655	12.2753654913322	11.8052910482066	11.3608526186893	10.2066467076709	10.9879236946523	11.5337851608965	11.7672053938747	11.3925270891727	10.2568605281497	10.8372108954485	11.4967568471924	10.1473403483853	10.4343684794118	10.8837441245796	11.127743307005	11.1074403433249	10.2162661065346	10.283973654559	10.7431281897298	11.2184613619792	11.1085569868449
AK2	11.4377712392442	11.7238777563433	11.6462259313405	11.562639029166	11.333792652932	11.4488763379757	11.6783710172153	11.8626914275211	11.5904545307063	11.3492340637423	11.3684952202123	11.2989703967482	11.6769750291096	11.0979198994587	11.0570813336372	11.4016203542169	11.2695364615422	11.5008896373024	11.2756875520478	10.8625934233309	11.7466429768716	12.0911312032724	11.9793089802478	11.8598416250296	11.7444099060448	11.8247610332683	12.0975529955478	11.8818457337629	11.8026957429329	11.8725660525417
CD38	5.02851060861313	3.80409407804456	3.73643058956188	3.29301420920876	3.70921418566949	5.56475245781539	4.22825446530006	2.42523497293069	1.66444121509993	2.73117323638266	1.0076975427779	1.08093404357016	2.22712895763166	0	0.634937014925181	0.821467416705392	2.41961666685817	2.21115116949331	2.93602877053496	2.2196715529527	0.980115672449718	0	1.11435735828012	0	0	2.14902280178028	1.38550865823904	2.31519541707057	0	1.31337859608834
FKBP4	10.4622795211858	10.8782252283123	10.8543847238609	10.7752104672056	10.9198412669078	10.5732740146951	10.9136648315226	11.2384456561786	10.8078549083303	10.9850388831366	10.845861052862	10.7620252767682	11.0121929136727	11.4856352425418	11.0878229839298	10.8568623125768	10.6756226661046	10.8825852225437	11.0603648732709	11.8248719997726	9.92433496464932	10.9038393818118	10.3181576429052	10.4181352747491	10.5738620739521	10.0122430651176	10.830408150473	10.2665465203511	10.3161706127481	10.5431957805093
KDM1A	10.8870204488924	10.5581959501767	10.8708838405154	10.9089015451997	10.7246016444078	10.8417319030449	10.6735966138839	10.8928189386638	10.8760698659256	10.7416035209346	10.8725494711191	10.7424332376122	10.5691119702977	10.5200471387745	10.4435379386765	10.7971553125274	10.6679278612518	10.5476115457271	10.5657403457224	10.1472385246766	10.4991395501052	10.5463314365445	10.5666687914209	10.7504180558919	10.5224079644968	10.4830282487985	10.5113903433958	10.5952110045355	10.5967728670005	10.6282345626956
RBM6	11.7404972036118	11.6295978782761	11.4829627969103	10.7235783600974	11.0700596766075	11.6964262002032	11.7038070378411	10.8936478760193	10.658332228361	10.9745634256883	10.7000935746041	11.0053272813696	11.0734571833829	11.3313116723637	11.4108640563072	10.7099763818215	10.6650316954588	11.211142211407	11.2357809885987	11.4087544378654	9.95434669686466	10.0905518632598	10.1012092703229	10.2086863335213	10.0816754562194	9.96509055240866	10.0461411937632	10.0509316078138	10.3023378734333	10.0396619372461
CAMKK1	8.43560268854654	7.59316184987607	7.82905079930734	7.85671786938058	7.87116983352142	8.6167442813422	7.6466940497052	7.30708175265054	8.0018354771873	7.39182473523545	9.17771890733939	6.03767877890675	7.24757187676828	8.97813464485725	8.95205901105625	9.04458034951925	6.83424979723402	7.63560428754833	8.79254854247207	9.16584090434023	6.75473510289791	7.4563605814089	8.03318483021816	7.84862251505482	7.67881902680303	6.96196840687686	7.51749919667856	7.68510698784424	7.73489479785987	7.72725659090845
RECQL	10.7275207988566	10.6476540394671	10.4919125196355	10.2841444362015	10.2177296214693	10.6841714596306	10.7263522930351	10.4876740820458	10.2177556122531	10.2437239462814	10.7777274790018	10.5572693878818	10.729967372734	10.8777536126779	10.654692450334	10.8083087728827	10.6337720038283	10.843212937582	10.7655050567487	10.2053831061565	9.81330690402023	9.73597228633299	9.66088715013938	9.58069094468427	9.74872706194062	9.75746272199769	9.76388780750495	9.63724820786003	9.63838431442593	9.71960212804989
VPS50	9.36594813656137	9.15683833225568	8.93891295904984	8.74269870874511	8.9049071893092	9.28379699665626	9.09039960629271	9.00427403316242	8.78150668959458	9.01888942684895	9.09747509540917	8.98696255578261	9.00225193085023	8.98181239370076	8.97918087423424	9.11812985683413	9.10956704881613	9.0722827302272	8.89018250441765	8.84568813302911	9.08930897782716	8.7595773817754	8.59907666925469	8.81204077860607	8.85242385105704	9.06234936939664	9.00738059141134	8.94288100819279	8.82569186913268	8.8312438004401
ARHGAP33	7.83910659874076	7.7316374037621	8.00929487260091	6.29017198082178	6.43900934552337	7.76901644171687	7.92266316893247	6.39321247770624	6.46792575063106	6.36133564212576	5.01487687848001	6.01297302721823	6.29135075092031	7.08912665705918	7.65600857121117	4.95051040579158	6.02606423596541	6.76826068616887	6.80585517435267	7.45667043131855	5.00557757558617	5.76704195815214	7.0128860080319	5.93098761009616	6.18209387480778	4.94356333481078	6.13634612138257	6.27708972097656	6.04815636080827	4.7935898290116
NDUFAB1	8.89071900694367	9.25770719795284	9.23296962258917	9.52630124344996	9.60977568970301	8.89522072305219	9.29828576693215	9.74808191310104	9.4565674889749	9.61853525214422	9.17014554734709	9.14026646806803	9.61704273256707	9.27646754814416	9.06656852411244	9.1061290542346	9.18428898571996	9.21351816613774	9.25992598976454	9.67689993532309	9.68792178925957	9.87933937833291	9.59721524798321	9.52619809367554	9.50783882348567	9.69306109640646	9.88816485399394	9.69029406159047	9.41235647422556	9.58936734526907
PDK4	5.5706895182665	1.39014434589848	2.45497884565282	2.77983110795547	3.04397159031371	5.2572942153512	1.42748707851373	2.42523497293069	2.76265130781684	3.15314633299662	7.04866064339986	6.1776374695116	5.09331160035632	6.88430498623526	6.63533144020393	7.08775613683435	7.7352280893472	4.56622381443689	5.70061922328253	7.12927481970761	4.7163441509226	2.79486319001445	2.77081371388179	2.33764519678307	2.21449168583486	4.88885390131121	2.07904733367425	3.16244230513533	2.63547280839226	2.79512578558604
ZMYND10	3.0779939346885	3.18669786747654	3.73643058956188	1.56360062910462	1.14269488425806	3.95750760495377	3.68127447276948	2.09706245464355	1.29078160817024	2.73117323638266	2.01153096732323	2.44932916610151	1.78855014979095	2.89453540937491	4.4600255084044	2.835443198673	2.41961666685817	3.19668628545872	3.59554699984909	4.68317138474468	2.55166804780024	1.75525531175706	3.66104893562157	3.05286525967993	1.77713705451333	2.14902280178028	2.54545485884155	1.99368903629785	2.16216428464772	2.79512578558604
SLC25A13	7.65154036755011	8.20564860836617	7.99034437247514	7.68909071748568	7.30406368611997	7.39368726257766	8.04308455940945	7.78562266168754	7.8697697412576	7.12663083624299	7.62260622244647	7.57454725722341	7.87156129170418	8.07695804963629	7.88920258659211	7.76896717487828	7.69035512928308	7.92139265753799	7.88309106176285	7.87715480476639	7.46002366992528	7.55989696893263	7.3988113245981	7.51296682436768	7.51616493869029	7.56067602976402	7.54267334387341	7.56147928900411	7.36076219771518	7.30774032694639
ST7	8.04119312662622	8.64012755935086	8.65188781172307	8.94231664380525	8.837936307742	8.09562283993568	8.41570060731973	9.02862825758736	9.06674607627156	8.86684678213165	8.46239369685282	8.29658985539256	8.22517396688538	8.25163058629138	7.95496904581332	8.60153791323705	8.21344261360043	8.26146066408283	8.20379639531528	7.76031779552149	8.31762925202032	8.47168830996354	8.45325272096831	8.50579710341819	8.56865057505283	8.10759274926843	8.50717671263136	8.41786853697941	8.68961080105223	8.82180430931089
CDC27	10.4344158001577	10.2469373730482	10.4795083932096	10.7864375819374	10.296053447837	10.3684237017648	10.242847675153	10.6709674650901	10.7719018140425	10.3732884263224	10.6842298358575	10.4532180999523	10.5749278205462	10.7573973179952	10.3946048099183	10.6319115871289	10.7403401581091	10.6851865026723	10.6919833176471	10.2428837833162	10.0737322642295	9.92941055204889	9.99979888697875	10.0266280972437	9.83943991534444	9.90948999910594	9.85463367419854	10.0961856561293	10.0275707340814	9.96230092268284
HCCS	9.15135924487134	9.34120543428603	9.30119582785697	9.66831620453132	9.82102798066005	9.39309823232265	9.33460914035945	9.74991410460582	9.67654283935296	9.8963690793552	9.50116224050406	9.5302078219513	9.43716625171673	9.15793689266339	9.2688861198158	9.47923699239831	9.69081380419596	9.35620522183102	9.25731431233376	9.3367625542957	9.50882957235516	9.31411348009178	9.18568758780688	9.49086107799396	9.39532975319488	9.50123499409354	9.21932432305428	9.43453486191076	9.28751967141548	9.44312384688669
DVL2	10.8727720183078	10.8544223230637	11.0757921279318	11.1067635368632	11.1489225192025	10.9370668739052	10.9529338700992	11.2397501322383	11.034201715037	11.1509540095701	10.9680877743645	10.8819935504282	10.8080897854431	11.0479223829638	10.938944013038	10.9044124441631	10.6794547325836	10.7010048029404	10.9344186465761	11.1442726320317	10.6681994513654	10.8463554070905	10.7824192796539	10.9017939363394	10.7386947821231	10.793396676423	10.7570207492679	10.8856435161329	10.7155994442532	10.8003129905748
