NAME	Bcells	Tcells	NKcells	Monocytes.Macrophages
HLA-DRA	12.4180700094607	1.68816326530612	16.12	2.94623655913978
IGHG3	0.47682119205298	0.0448979591836735	0.04	0.204301075268817
MZB1	0.567360454115421	0.0710204081632653	0.0866666666666667	0.172043010752688
KIAA0125	0.42554399243141	0.0391836734693878	0.02	0.118279569892473
TCF4	0.520056764427625	0.0530612244897959	0.113333333333333	0.193548387096774
SPIB	0.386849574266793	0.0293877551020408	0.0333333333333333	0.0752688172043011
CTSH	0.638221381267739	0.0546938775510204	0.453333333333333	0.161290322580645
HLA-DQB1	2.49176915799432	0.40734693877551	2.28	0.655913978494624
LINC00926	0.43755912961211	0.043265306122449	0.04	0.172043010752688
C16orf74	0.474739829706717	0.0522448979591837	0.0666666666666667	0.193548387096774
IRF8	0.454966887417219	0.036734693877551	0.2	0.0967741935483871
BCL2	0.548533585619678	0.0971428571428571	0.0333333333333333	0.0860215053763441
MS4A1	0.366698202459792	0.0302040816326531	0.04	0.118279569892473
YBX3	1.01598864711448	0.18530612244898	0.566666666666667	0.247311827956989
KIAA0226L	0.405392620624409	0.0448979591836735	0.04	0.139784946236559
PEBP1	1.54124881740776	0.402448979591837	0.166666666666667	0.56989247311828
CYB561A3	0.459508041627247	0.0636734693877551	0.08	0.139784946236559
HLA-DQA1	2.11021759697256	0.411428571428571	2	0.408602150537634
CXCR4	3.00927152317881	0.931428571428571	0.246666666666667	0.924731182795699
CD19	0.282970671712394	0.0171428571428571	0.0133333333333333	0.0537634408602151
BLNK	0.290823084200568	0.0179591836734694	0.02	0.0752688172043011
CD37	3.48013245033113	0.948571428571429	1.50666666666667	1.12903225806452
CXXC5	0.451182592242195	0.0481632653061225	0.0866666666666667	0.365591397849462
LINC01480	0.286754966887417	0.0212244897959184	0.00666666666666667	0.0537634408602151
HVCN1	0.392715231788079	0.0408163265306122	0.153333333333333	0.10752688172043
SMARCB1	0.556480605487228	0.118367346938776	0.0666666666666667	0.0967741935483871
GABPB1-AS1	0.882119205298013	0.204081632653061	0.186666666666667	0.451612903225806
CCDC88A	0.334153263954588	0.0212244897959184	0.153333333333333	0.129032258064516
TNFRSF13C	0.294891201513718	0.0269387755102041	0.00666666666666667	0.0967741935483871
BCAS4	0.358467360454115	0.0530612244897959	0.00666666666666667	0.0860215053763441
HLA-DQA2	1.21485335856197	0.253877551020408	1.08666666666667	0.193548387096774
HLA-DOB	0.260643330179754	0.0146938775510204	0.0466666666666667	0.043010752688172
PCDH9	0.327909176915799	0.0391836734693878	0.00666666666666667	0.139784946236559
FCGR2B	0.292336802270577	0.0302040816326531	0.02	0.0645161290322581
MEF2C	0.528571428571429	0.0318367346938776	0.733333333333333	0.21505376344086
QRSL1	0.347871333964049	0.0481632653061225	0.0733333333333333	0.118279569892473
ADAM28	0.245411542100284	0.0171428571428571	0.0133333333333333	0.0752688172043011
IL32	0.0144749290444655	4.86530612244898	0.1	1.61290322580645
CCL5	0.0324503311258278	6.20408163265306	0.186666666666667	5.75268817204301
NKG7	0.0156102175969726	5.92408163265306	0.3	11.8064516129032
CD3D	0.0142857142857143	2.4269387755102	0.0533333333333333	0.236559139784946
GZMH	0.00709555345316935	1.93224489795918	0.0866666666666667	1.47311827956989
GZMA	0.00946073793755913	2.14857142857143	0.02	3.34408602150538
GNLY	0.017123935666982	3.93061224489796	0.1	18.4408602150538
GZMK	0.00860927152317881	1.48081632653061	0.04	0.150537634408602
CD8B	0.00293282876064333	1.17224489795918	0.0266666666666667	0.043010752688172
CST7	0.0143803216650899	1.64408163265306	0.0333333333333333	3.31182795698925
CD3E	0.00170293282876064	1.1134693877551	0.02	0.376344086021505
TRBC1	0.0122989593188269	1.24081632653061	0.0133333333333333	1.17204301075269
CD2	0.0032166508987701	1.07102040816327	0.02	0.419354838709677
GIMAP7	0.00340586565752129	1.11836734693878	0.413333333333333	1.05376344086022
RARRES3	0.0175023651844844	1.32244897959184	1.01333333333333	1.24731182795699
CTSW	0.00444654683065279	1.07183673469388	0.0133333333333333	1.86021505376344
AC092580.4	0.00170293282876064	0.898775510204082	0.04	0.591397849462366
CD3G	0.00189214758751183	0.753469387755102	0.0333333333333333	0.0967741935483871
ANXA1	0.00633869441816462	1.05551020408163	2.16	0.849462365591398
MT2A	0.0645222327341533	1.71510204081633	4.35333333333333	1.50537634408602
ID2	0.00359508041627247	0.866122448979592	0.686666666666667	1.63440860215054
GZMM	0.00283822138126774	0.718367346938775	0.00666666666666667	0.817204301075269
LYAR	0.0370860927152318	0.915102040816327	0.0933333333333333	0.311827956989247
CLEC2B	0.0033112582781457	0.64	0.506666666666667	0.67741935483871
GIMAP4	0.00255439924314096	0.608163265306122	0.666666666666667	0.333333333333333
CD8A	0.00312204351939451	0.528979591836735	0.0333333333333333	0.043010752688172
FGFBP2	0.00236518448438978	0.608979591836735	0.02	2.08602150537634
GZMB	0.00501419110690634	0.710204081632653	0.0666666666666667	4.58064516129032
C12orf75	0.0033112582781457	0.503673469387755	0.0266666666666667	0.698924731182796
IL7R	0.00245979186376537	0.46530612244898	0.0133333333333333	0.043010752688172
FYB	0.00302743614001892	0.606530612244898	1.67333333333333	0.376344086021505
KLRG1	0.00501419110690634	0.398367346938776	0	0.193548387096774
HOPX	0.00387890255439924	0.444897959183673	0.0266666666666667	1.55913978494624
TRGC2	0.0010406811731315	0.371428571428571	0	0.150537634408602
LAT	0.00491958372753075	0.376326530612245	0.02	0.129032258064516
ITGB2	0.0112582781456954	0.483265306122449	0.966666666666667	0.688172043010753
IFITM1	0.0118259224219489	0.41469387755102	0.0533333333333333	0.645161290322581
AAK1	0.0181646168401135	0.422857142857143	0.126666666666667	0.333333333333333
CMC1	0.0676442762535478	0.676734693877551	0.1	1.72043010752688
ARL4C	0.0464522232734153	0.517551020408163	0.113333333333333	0.655913978494624
CD7	0.00170293282876064	0.344489795918367	0.0133333333333333	0.935483870967742
CCL4	0.0614947965941343	0.603265306122449	0.0933333333333333	1.97849462365591
KLRB1	0.00340586565752129	0.409795918367347	0.02	3.02150537634409
PRF1	0.00737937559129612	0.364897959183673	0.02	1.53763440860215
DUSP2	0.0508987701040681	0.486530612244898	0.04	0.236559139784946
DOK2	0.00397350993377483	0.32734693877551	0.333333333333333	0.32258064516129
LCK	0.0631031220435194	0.525714285714286	0.00666666666666667	0.344086021505376
PRDX2	0.00406811731315043	0.300408163265306	0.0933333333333333	0.182795698924731
CD247	0.0010406811731315	0.304489795918367	0.0133333333333333	0.89247311827957
FYN	0.019678334910123	0.35265306122449	0.166666666666667	0.32258064516129
S100A4	1.37388836329234	6.25714285714286	19.5733333333333	5.01075268817204
CD99	0.2519394512772	1.18612244897959	0.386666666666667	0.935483870967742
KLRD1	0.00454115421002838	0.298775510204082	0.0266666666666667	1.47311827956989
SAMD3	0.000946073793755913	0.248979591836735	0.0133333333333333	0.204301075268817
LINC00152	0.022232734153264	0.341224489795918	0.56	0.204301075268817
CRIP1	0.238599810785241	1.08326530612245	1.09333333333333	0.655913978494624
TRAC	0.647682119205298	2.30367346938776	0.0866666666666667	0.204301075268817
TRBC2	0.493945127719962	1.81714285714286	0.06	0.731182795698925
IFITM2	0.263481551561022	1.25877551020408	2.32	3.67741935483871
MT1E	0.00170293282876064	0.231020408163265	0.0466666666666667	0.0537634408602151
SH2D1A	0.000851466414380322	0.217142857142857	0.00666666666666667	0.0752688172043011
MYO1F	0.0483443708609272	0.402448979591837	0.646666666666667	0.602150537634409
BIN2	0.0607379375591296	0.416326530612245	0.24	0.537634408602151
TRAT1	0.000851466414380322	0.211428571428571	0	0.021505376344086
GIMAP1	0.0033112582781457	0.228571428571429	0.2	0.161290322580645
HCST	0.747398297067171	2.56897959183673	2.48666666666667	2.91397849462366
SH3BGRL3	1.27123935666982	4.29224489795918	7.47333333333333	3.66666666666667
S100A9	0.0249763481551561	0.0881632653061225	48.5133333333333	0.0967741935483871
LYZ	0.0186376537369915	0.0538775510204082	39.0933333333333	0.0752688172043011
S100A8	0.0281929990539262	0.0987755102040816	41.5066666666667	0.118279569892473
CST3	0.00463576158940397	0.0220408163265306	9.9	0.0537634408602151
TYROBP	0.0436140018921476	0.0873469387755102	14.5066666666667	3.16129032258065
FCER1G	0.01759697256386	0.0163265306122449	8.14666666666667	1.7741935483871
LST1	0.0416272469252602	0.0612244897959184	8.56	0.010752688172043
FCN1	0.00274361400189215	0.00326530612244898	5.39333333333333	0.032258064516129
S100A12	0.00245979186376537	0.00897959183673469	4.79333333333333	0.010752688172043
AIF1	0.107095553453169	0.0359183673469388	8.40666666666667	0.0537634408602151
CSTA	0.00170293282876064	0.00408163265306122	4.02	0
FOS	0.0318826868495743	0.0530612244897959	4.28	0.0752688172043011
LGALS2	0.00141911069063387	0.00244897959183673	3.02	0
IFITM3	0.00794701986754967	0.0718367346938776	3.33333333333333	0.494623655913978
FGL2	0.0033112582781457	0.0122448979591837	2.84666666666667	0.0537634408602151
MNDA	0.00189214758751183	0.0073469387755102	2.52666666666667	0
PSAP	0.126490066225166	0.144489795918367	4.78666666666667	0.21505376344086
TYMP	0.102838221381268	0.115102040816327	4.17333333333333	0.150537634408602
SERPINA1	0.000378429517502365	0.00408163265306122	1.86	0
AP1S2	0.101892147587512	0.086530612244898	3.04	0.0537634408602151
VCAN	0.000946073793755913	0.00489795918367347	1.46666666666667	0
TNFSF13B	0.00605487228003784	0.00326530612244898	1.48666666666667	0.032258064516129
S100A11	0.32232734153264	0.804081632653061	6.98666666666667	0.709677419354839
MS4A6A	0.00179754020813623	0.00571428571428571	1.39333333333333	0
CD14	0.000662251655629139	0.00163265306122449	1.30666666666667	0
CYBB	0.00454115421002838	0.000816326530612245	1.31333333333333	0
CLEC7A	0.000851466414380322	0.00326530612244898	1.19333333333333	0
WARS	0.0200567644276254	0.0204081632653061	1.38	0.0537634408602151
BRI3	0.16244087038789	0.164081632653061	3.03333333333333	0.129032258064516
NEAT1	0.306717123935667	0.653061224489796	5.20666666666667	1.09677419354839
CLEC12A	0.000283822138126774	0.00163265306122449	1.08666666666667	0
MPEG1	0.0366130558183538	0.00326530612244898	1.4	0.010752688172043
SAT1	0.499526963103122	0.491428571428571	6.56666666666667	0.387096774193548
GLRX	0.0032166508987701	0.231020408163265	1.32666666666667	0.268817204301075
CFD	0.0406811731315043	0.0253061224489796	1.42	0.010752688172043
DUSP6	0.012961210974456	0.00244897959183673	1.11333333333333	0.021505376344086
CARD16	0.0945127719962157	0.453877551020408	2.44666666666667	0.612903225806452
CEBPD	0.00350047303689688	0.0187755102040816	1.04666666666667	0.225806451612903
NPC2	0.359886471144749	0.176326530612245	4.60666666666667	0.301075268817204
IFI30	0.030558183538316	0.00816326530612245	1.25333333333333	0
CFP	0.000662251655629139	0.0073469387755102	0.966666666666667	0.010752688172043
LINC01272	0.00075685903500473	0	0.94	0
STXBP2	0.0924314096499527	0.0579591836734694	1.81333333333333	0.10752688172043
CTSS	0.804824976348155	0.306122448979592	8.30666666666667	0.473118279569892
FTL	5.68807947019868	4.0465306122449	54.3066666666667	4.65591397849462
CPVL	0.000189214758751183	0.000816326530612245	0.873333333333333	0.021505376344086
SOD2	0.0666982024597919	0.103673469387755	1.52	0.043010752688172
SPI1	0.0947019867549669	0.00816326530612245	1.63333333333333	0.021505376344086
APOBEC3A	0.00425733207190161	0.00571428571428571	0.873333333333333	0
S100A6	2.05260170293283	3.70285714285714	21.2933333333333	2.9247311827957
JAML	0.00662251655629139	0.0448979591836735	0.913333333333333	0.010752688172043
CEBPB	0.0459791863765374	0.173061224489796	1.36	0.193548387096774
LGALS1	0.705392620624409	1.24	7.74666666666667	1.17204301075269
CD36	0.000567644276253548	0.000816326530612245	0.786666666666667	0.010752688172043
TSPO	0.219678334910123	0.475918367346939	2.92	0.354838709677419
LGALS3	0.00719016083254494	0.0497959183673469	0.86	0.0537634408602151
CASP1	0.0210028382213813	0.229387755102041	1.09333333333333	0.172043010752688
FCGR3A	0.00189214758751183	0.0571428571428571	0.853333333333333	1.18279569892473
COTL1	0.447303689687796	0.884081632653061	4.60666666666667	0.161290322580645
PLAC8	0.084484389782403	0.382040816326531	1.70666666666667	1.76344086021505
TIMP1	0.0390728476821192	0.165714285714286	1.08	0.0860215053763441
KCTD12	0.000378429517502365	0.00163265306122449	0.666666666666667	0
TKT	0.0624408703878903	0.0938775510204082	1.16	0.0752688172043011
KLRF1	0.000662251655629139	0.113469387755102	0	1.56989247311828
TRDC	0.000851466414380322	0.0930612244897959	0	1.45161290322581
SPON2	0.0127719962157048	0.0995918367346939	0.0133333333333333	1.36559139784946
CLIC3	0.0010406811731315	0.173877551020408	0.0133333333333333	0.870967741935484
PTGDS	0	0.0073469387755102	0	0.526881720430108
EFHD2	0.0596972563859981	0.388571428571429	1.20666666666667	1.11827956989247
S100B	0.000378429517502365	0.083265306122449	0.0133333333333333	0.526881720430108
ABHD17A	0.0619678334910123	0.326530612244898	0.12	0.795698924731183
HBA1	0.00198675496688742	0.0228571428571429	0	0.387096774193548
IGFBP7	0.000378429517502365	0.00408163265306122	0.1	0.365591397849462
IL2RB	0.00274361400189215	0.0693877551020408	0.00666666666666667	0.397849462365591
CCL3	0.0630085146641438	0.0114285714285714	0.553333333333333	0.602150537634409
PRSS23	9.46073793755913e-05	0.0783673469387755	0.00666666666666667	0.344086021505376
FCRL6	0.00151371807000946	0.169795918367347	0	0.387096774193548
CX3CR1	0.000473036896877956	0.0612244897959184	0.24	0.344086021505376
ADGRG1	0.000378429517502365	0.0489795918367347	0.0133333333333333	0.311827956989247
TTC38	0.00501419110690634	0.0497959183673469	0.00666666666666667	0.301075268817204
PLEK	0.0442762535477767	0.238367346938776	0.54	0.516129032258065
PTPN4	0.032639545884579	0.189387755102041	0.0133333333333333	0.419354838709677
TXK	0.00189214758751183	0.0212244897959184	0	0.258064516129032
ABI3	0.0011352885525071	0.110204081632653	0.353333333333333	0.290322580645161
APMAP	0.0452223273415326	0.144489795918367	0.04	0.419354838709677
PLA2G16	0.00122989593188269	0.103673469387755	0.246666666666667	0.279569892473118
C5orf56	0.0599810785241249	0.361632653061224	0.166666666666667	0.516129032258065
AKR1C3	0.000283822138126774	0.0155102040816327	0	0.225806451612903
SRGN	0.503973509933775	1.39591836734694	4.36666666666667	2.25806451612903
PIP4K2A	0.0506149479659413	0.2	0.0933333333333333	0.419354838709677
MATK	0.000567644276253548	0.165714285714286	0	0.258064516129032
HBA2	0.00596026490066225	0.0163265306122449	0	0.225806451612903
