"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","55/1113","180/5972",0.305555555555556,1.63951282819207,4.16935528806022,6.08289168455202e-05,0.000341655749615672,0.000188889794415036,"356/3458/7040/958/8792/7124/6347/3586/2688/4049/7048/943/2919/8795/3459/3553/4804/4283/3592/7852/355/1435/2920/7046/4050/654/50615/8743/4352/10673/5008/163702/11009/94/3627/2057/23765/657/7133/8741/1236/7132/1270/6352/3560/8740/6348/1230/959/3554/3559/3572/9966/6373/6346",55
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","75/1113","267/5972",0.280898876404494,1.50721301876697,4.05803573118879,7.39673817092522e-05,0.000408639469442918,0.000225922805220667,"356/896/2335/5663/3685/581/3659/7124/7148/5970/5594/5315/7422/3716/5566/5934/1027/890/1021/6772/3265/836/1385/3915/5515/1387/1017/5728/5610/355/5734/5925/207/898/3678/472/8900/841/5604/29110/5295/7855/3133/5590/5747/1019/3845/3673/5521/7297/5894/3661/3688/5519/5518/5291/7132/3551/7057/4600/4851/7483/3674/3690/3135/148022/6773/7098/1291/22801/3655/9636/4599/3105/10379",75
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","23/1113","56/5972",0.410714285714286,2.20376074958285,4.33129513348008,7.67388137834698e-05,0.000417112584597247,0.000230607301182923,"5880/958/942/54205/940/836/3123/857/1756/841/1604/3133/2534/1605/3117/25/60/3119/3689/3135/959/5551/3105",23
"hsa04657","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","26/1113","67/5972",0.388059701492537,2.08220353756822,4.2631839072012,8.41548512546964e-05,0.000450161664648138,0.000248879008723162,"3458/3320/4792/7124/6347/5970/5594/6279/2919/836/3553/5599/3725/1432/2920/841/8061/29110/727897/3627/7189/23765/2354/1994/3727/3551",26
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","30/1113","82/5972",0.365853658536585,1.96305305371113,4.20239779280781,8.94316592447152e-05,0.000470913580710453,0.000260352034314385,"3458/4792/5970/5594/3716/6772/3459/3717/3592/3123/5599/27040/3725/1432/2625/6775/30009/3718/4772/3117/7297/3551/4851/3119/5335/6778/3560/3559/4773/28514",30
"hsa05207","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","43/1113","134/5972",0.32089552238806,1.72182215606603,4.04434532441751,0.000112518292155961,0.000583364068562446,0.000322522068204132,"896/3320/6714/5970/5594/7422/5566/4609/3265/1385/596/5579/3717/2100/5578/1545/4257/1543/405/5925/2247/3725/207/196/5604/5295/331/196883/993/3845/2053/5894/2946/1386/5291/5465/2052/2771/773/7366/153/604/28514",43
"hsa04510","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","50/1113","163/5972",0.306748466257669,1.64591360331608,4.00142990293732,0.000116998643962369,0.000597402166898763,0.000330283253290898,"5880/896/5154/2335/3685/6714/7148/3480/5594/7422/3479/5155/3265/4233/596/3915/5579/2316/3082/5501/5578/2064/5728/5599/3725/56034/207/857/3678/80310/5604/5295/331/2321/5747/2534/3611/3673/329/5894/3688/5291/7057/60/3674/3690/1291/22801/3655/387",50
"hsa04015","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","49/1113","159/5972",0.308176100628931,1.65357383014912,3.9975207169068,0.000120221002996319,0.000600608841073848,0.000332056113915574,"5880/5154/6714/3480/5594/7422/801/3479/5155/3265/2260/4804/4233/2264/5579/3082/3643/5578/2149/27040/2247/1432/56034/207/1435/80310/5604/5295/2321/1500/5590/196883/3845/5894/3688/808/5291/3815/7057/2771/60/3684/5335/3674/3689/3690/2261/3397/387",49
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","31/1113","87/5972",0.35632183908046,1.91190837644969,4.1004853625541,0.000121431565902774,0.000600608841073848,0.000332056113915574,"4313/581/6714/3480/5594/5566/3479/1027/3265/596/1031/2100/2064/5599/5925/3725/1432/207/1839/5604/5295/5747/196883/1019/3845/5894/10498/5291/8202/4851/28514",31
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","27/1113","72/5972",0.375,2.01212938005391,4.13498503707695,0.00012297332354331,0.000600608841073848,0.000332056113915574,"896/581/7161/5054/3479/8795/54205/1021/836/596/1017/5728/355/27113/891/898/472/841/1019/901/598/5366/7057/1647/983/317/1643",27
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","27/1113","73/5972",0.36986301369863,1.98456596388879,4.05055672469867,0.000161134422657158,0.000775747149078033,0.000428884102410782,"3458/7040/8792/7124/6347/942/7422/2919/940/7097/3553/3123/1514/3725/1435/2920/4050/7099/2321/10673/3117/8741/3119/3689/6352/6348/54",27
"hsa04370","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","21/1113","52/5972",0.403846153846154,2.16690856313498,4.04459754136931,0.000207649829361384,0.000980548746434919,0.000542111910413808,"5880/6714/5594/7422/3265/5579/5578/1432/207/8877/5604/5295/5321/5747/3845/5894/9261/5291/3315/5335/4773",21
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","27/1113","74/5972",0.364864864864865,1.95774750491732,3.96745649520966,0.000209494094193811,0.000980548746434919,0.000542111910413808,"7040/4792/581/5970/5594/7048/1027/1021/4609/3265/5925/207/7046/5604/5295/1019/3845/4088/613/5894/598/25/5291/3551/1647/1643/4089",27
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","16/1113","35/5972",0.457142857142857,2.45288152997048,4.12551688258484,0.000216648822225236,0.00100014593273842,0.000552946525362174,"356/3458/7124/4049/942/940/3553/3592/3123/355/3133/3117/3119/3135/5551/3105",16
"hsa04915","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","31/1113","90/5972",0.344444444444444,1.8481780972347,3.88010489242144,0.000246543692136722,0.00112277330067669,0.000620743008651491,"3320/4313/6714/3304/5594/801/5566/1509/3265/1385/596/5443/2100/3725/207/1839/5914/5604/5295/196883/3845/5894/1386/808/5291/8202/2771/3875/3303/9687/5580",31
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","27/1113","75/5972",0.36,1.93164420485175,3.88564234080796,0.000270320852975545,0.00121464169937012,0.000671533908444512,"3458/7040/2335/7124/3586/5970/4843/5566/2919/7097/836/3553/3915/5579/929/3592/5578/2920/5295/7099/5747/5291/3684/3315/3689/3554/383",27
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","24/1113","64/5972",0.375,2.01212938005391,3.89586091286328,0.000289095966442882,0.00128191237751646,0.000708725568703465,"5154/581/3480/5594/801/3479/5155/1021/3265/5579/5578/5728/5925/207/5604/5295/1019/3845/5894/808/5291/1647/5335/1643",24
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","25/1113","68/5972",0.367647058823529,1.97267586279795,3.86053139886005,0.000311041329563208,0.00136131075406235,0.0007526222191755,"7124/6347/3586/4049/2919/8795/4283/7852/1435/2920/8743/11009/3627/7133/1236/7132/6352/3560/8740/6348/1230/3559/3572/6373/6346",25
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","51/1113","174/5972",0.293103448275862,1.57269882578926,3.66909941770959,0.000349317766003276,0.00150923188645005,0.000834402760898514,"356/4763/5880/5154/5970/3480/5594/7422/801/5566/3479/5155/3265/2260/4804/4233/2264/11145/5579/3082/3643/2113/5578/5599/27040/2247/56034/207/1435/11186/80310/5604/29110/5295/2321/5321/5337/3845/2114/5894/598/25/808/5291/3551/3815/5335/382/2261/3363/387",51
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","28/1113","80/5972",0.35,1.87798742138365,3.78355094974707,0.000359629657795169,0.0015341163883161,0.000848160552028581,"7124/2209/947/1378/3553/929/3123/1435/3678/1604/924/3117/3673/931/2057/3815/3684/3119/3674/3690/945/928/930/933/3554/3559/3655/948",28
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","43/1113","141/5972",0.304964539007092,1.63634162349538,3.65953609834857,0.000396907295582803,0.00167197198264256,0.000924376201554686,"7040/6513/4953/3685/6446/3586/5594/177/5468/836/682/19/1385/558/8578/3717/488/405/5734/5627/1432/1788/3091/8877/240/5604/4772/5777/5747/6868/23411/2057/713/9261/7057/3690/3988/489/383/4773/948/9023/5175",43
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","28/1113","81/5972",0.345679012345679,1.85480239149002,3.70690447663328,0.000453886870513887,0.00188839352300222,0.00104402827915475,"5880/7040/581/5594/7048/54205/4609/3265/836/596/5599/2956/3725/207/27113/7046/5604/5295/3845/4088/5894/5366/5291/1647/374/1643/4089/387",28
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","21/1113","55/5972",0.381818181818182,2.04871355060034,3.73925521451919,0.000515438588153192,0.0021183268805808,0.00117115057898735,"9021/6513/4792/7124/5970/3717/5443/32/5599/207/8660/7133/6794/5562/2182/7132/2180/3551/5465/23205/948",21
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","14/1113","31/5972",0.451612903225806,2.4232095759789,3.80204800640042,0.000624903310336448,0.00248107490235985,0.00137170157025673,"581/54205/836/4804/596/5599/27113/841/331/329/598/5366/7132/317",14
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","14/1113","31/5972",0.451612903225806,2.4232095759789,3.80204800640042,0.000624903310336448,0.00248107490235985,0.00137170157025673,"356/958/3586/942/940/3123/355/3133/3117/3119/3135/959/5551/3105",14
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","39/1113","127/5972",0.307086614173228,1.64772799626462,3.53101806617506,0.000625790405639724,0.00248107490235985,0.00137170157025673,"356/3458/3320/292/581/7124/3716/8795/142/6772/3459/3553/596/3717/8878/5610/2495/5599/355/841/6775/3718/331/7099/8743/8737/5321/8837/329/7297/7132/6778/3015/6609/148022/6773/7098/3146/10379",39
"hsa05204","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","13/1113","28/5972",0.464285714285714,2.49120780387627,3.78508338420098,0.000704964763073224,0.00276247819948461,0.00152727984166415,"2950/1571/1545/4257/1543/6818/373156/27306/2946/2052/6817/1577/7366",13
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","23/1113","64/5972",0.359375,1.928290655885,3.57315117346554,0.000775367569071111,0.00300343529628695,0.00166049679038822,"6688/5970/5594/2209/890/4609/3265/929/207/5914/8900/5604/5295/3845/5894/5371/5291/3551/3815/3684/4353/1053/5292",23
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","32/1113","100/5972",0.32,1.71701707097934,3.46046244508158,0.000866183804248507,0.00331373018982311,0.00183204823863405,"356/5880/3458/7124/5594/8795/3459/3265/836/5579/5578/355/27040/5604/5295/80329/3133/8743/4772/5777/2185/2207/2534/3845/5894/5291/5335/3689/3135/5551/4773/3105",32
"hsa04935","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","31/1113","96/5972",0.322916666666667,1.73266696615753,3.46337088796268,0.000875139426985924,0.00331373018982311,0.00183204823863405,"9021/2688/5594/8651/5566/3479/6752/6772/3265/5449/1385/5579/1387/3717/5578/5599/1432/207/5604/4214/5295/5747/196883/8660/3845/5894/1386/5291/2771/5335/8835",31
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","51/1113","183/5972",0.278688524590164,1.49535298189799,3.25713845473667,0.00125147087701088,0.00466698097997909,0.00258021437906075,"292/4792/6714/6648/5970/5594/7422/3265/4233/4728/4217/3082/1571/847/1545/5728/4257/1543/405/5599/3725/1432/1337/207/3091/8644/196/5604/5295/2309/5795/4729/5747/27035/6647/5337/3845/3162/2053/5894/2946/9020/25/9817/5291/3551/2052/1329/4723/1327/5580",51
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","23/1113","66/5972",0.348484848484849,1.86985760570666,3.40072159946059,0.00126022335067685,0.00466698097997909,0.00258021437906075,"581/5594/1021/3265/4233/5579/3082/5578/2064/5925/207/11186/5604/3718/5295/2309/1019/3845/5894/5291/1647/5335/1643",23
"hsa04213","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","19/1113","51/5972",0.372549019607843,1.99897820763526,3.42879278689924,0.00132996426378971,0.00487171692279491,0.00269340588891051,"6648/3304/3480/5566/3479/3265/847/3643/207/5295/2309/196883/6647/8660/3845/23411/5562/5291/3303",19
"hsa04062","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","44/1113","154/5972",0.285714285714286,1.53305095623155,3.20730230919919,0.00154195906108462,0.00558752907081203,0.00308915397636648,"5880/4792/6714/6347/5970/5594/5566/2919/6772/3265/5579/3717/4283/7852/207/2920/5604/3718/5295/2309/5590/5747/2185/196883/3845/3627/5894/57580/1236/5291/3551/2771/5335/3055/156/6352/7454/6348/1230/6773/6373/5580/387/6346",44
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","39/1113","133/5972",0.293233082706767,1.57339440244817,3.2004253378796,0.00165896187506284,0.00594755480740613,0.00328819990913911,"5880/4792/5970/5594/481/3972/801/5566/6752/1385/1387/5443/5501/488/2149/5599/3725/207/5021/3991/2696/5604/5295/4772/196883/5337/1906/4878/5894/808/5291/476/478/5465/2771/489/610/153/387",39
"hsa05135","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","38/1113","129/5972",0.294573643410853,1.58058741999067,3.19037843916891,0.00172728184177895,0.00612730505978427,0.00338757768415373,"5880/2335/4792/7124/6714/6347/3586/5970/5594/3553/5599/27040/3725/1432/207/8935/3678/4210/5604/29110/5295/7099/4615/4772/5747/2185/7189/3661/3688/5291/3551/60/5335/382/148022/7454/4773/387",38
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","14/1113","34/5972",0.411764705882353,2.2093969663337,3.38443287532136,0.00188171552111935,0.00653750650120847,0.00361436405033234,"2950/128/1571/1545/4257/1543/373156/27306/2946/2052/1577/130/7366/218",14
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","14/1113","34/5972",0.411764705882353,2.2093969663337,3.38443287532136,0.00188171552111935,0.00653750650120847,0.00361436405033234,"356/3458/7124/942/940/3553/3123/355/3133/3117/3119/3135/5551/3105",14
"hsa04912","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","25/1113","76/5972",0.328947368421053,1.76502577197711,3.21219419365228,0.0020083661940865,0.00690632048374645,0.0038182687041172,"4313/6714/5594/3972/801/5566/3265/4323/5579/5578/5599/3725/1432/1839/5604/4214/5321/2185/196883/5337/3845/5894/808/2796/5580",25
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","11/1113","24/5972",0.458333333333333,2.45926924228811,3.42809807235142,0.00206724322682906,0.00703697946910499,0.00389050559435135,"1571/1545/1543/1586/51478/8644/3291/51170/1577/3292/7366",11
"hsa04722","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","32/1113","105/5972",0.304761904761905,1.63525435331365,3.14290984627858,0.00213645479232157,0.00719985265012369,0.00398055261306229,"356/5663/4792/581/7161/5970/5594/801/396/3265/4804/596/4217/5599/3725/1432/207/5604/4214/5295/2309/3845/5894/7189/25/808/9261/5291/3551/5335/5580/387",32
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","14/1113","35/5972",0.4,2.14627133872417,3.25488462918637,0.0026072677728932,0.00862318879780682,0.00476746655383978,"3949/1071/949/335/19/1593/10948/4023/348/706/344/3931/3988/948",14
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","31/1113","102/5972",0.303921568627451,1.63074537991297,3.07491263877383,0.00260998592693263,0.00862318879780682,0.00476746655383978,"6513/3685/6714/5594/481/5566/6772/4609/25942/3265/5579/1387/5578/488/207/8850/3091/5604/5295/3845/5894/5291/8202/476/478/4851/60/5335/3690/489/10025",31
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","28/1113","90/5972",0.311111111111111,1.66932215234102,3.06190429388772,0.00283475877071429,0.00927489034690014,0.00512777008090371,"9021/6513/4792/7124/5970/1385/5579/3643/5501/32/5728/5599/207/6720/5295/183/5581/5590/8660/6945/5562/5291/7132/3551/5465/5580/948/5524",28
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","33/1113","111/5972",0.297297297297297,1.59520167067337,3.02926619574813,0.0028705445405491,0.0093016683669716,0.00514257473357481,"3458/4792/7124/3586/5970/5594/940/3265/5515/5599/27040/3725/1432/207/5604/5295/4772/5777/1019/2534/7006/3845/5521/5894/9020/5519/5518/5291/3551/5335/959/4773/387",33
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","20/1113","58/5972",0.344827586206897,1.85023391269325,3.1139341782446,0.00295217847998002,0.0094750871214597,0.0052384520396638,"5880/695/7124/5594/3265/5578/5599/27040/1432/207/240/5604/5295/5321/2207/2534/3845/5894/5291/5335",20
"hsa04730","Organismal Systems","Nervous system","hsa04730","Long-term depression","16/1113","43/5972",0.372093023255814,1.99653147788295,3.13857269647455,0.00317746291473666,0.0101019339836439,0.00558501425926901,"3480/5594/3479/3265/5515/5579/5578/5604/5321/3845/5894/5519/5518/2771/773/2982",16
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","14/1113","36/5972",0.388888888888889,2.08665269042628,3.12962809677136,0.00354788487973371,0.0111741794810305,0.00617782217130218,"5315/38/501/128/32/84532/10873/5091/4199/3939/31/130/5160/55902",14
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","16/1113","44/5972",0.363636363636364,1.95115576247652,3.03055068861179,0.00414694750887731,0.012940012134182,0.00715409073168892,"3949/6513/949/481/5566/1244/6550/8714/196883/760/9429/6522/476/478/2052/7366",16
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","22/1113","68/5972",0.323529411764706,1.7359547592622,2.92098998745524,0.00457812615525187,0.0141543900396319,0.00782547879748508,"7040/3685/7124/5566/3479/488/4000/1756/3678/183/196883/1605/3673/3688/60/3674/3690/489/153/22801/3655/7169",22
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","40/1113","146/5972",0.273972602739726,1.47004886213984,2.75189501609117,0.00554616244213458,0.0169642189899113,0.00937893725195786,"7040/581/3480/5594/7048/1021/4609/2950/3265/4233/5579/3082/5578/5728/4257/5925/6599/207/7046/6597/5604/29117/5295/7855/1019/3845/4088/4041/3162/5894/598/2946/9817/5291/7483/1647/60/5335/1643/4089",40
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","21/1113","65/5972",0.323076923076923,1.73352685050798,2.84568534165133,0.00563796002038597,0.0169642189899113,0.00937893725195786,"7040/6513/5594/7422/5155/3265/4233/1387/3082/2113/405/3725/207/3091/2034/5604/5295/112399/3845/5894/5291",21
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","21/1113","65/5972",0.323076923076923,1.73352685050798,2.84568534165133,0.00563796002038597,0.0169642189899113,0.00937893725195786,"7040/3685/7124/3479/488/4000/1756/3678/183/1605/3673/1906/5562/3688/60/3674/3690/489/22801/3655/7169",21
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","32/1113","112/5972",0.285714285714286,1.53305095623155,2.7253770741315,0.00639641108076793,0.019076022426715,0.0105464812416947,"3480/5594/3716/3479/4609/3265/2260/2264/3717/2247/1432/207/5604/3718/5295/6929/9869/7855/6498/3845/4088/5894/5978/657/5291/648/7483/2261/4089/3572/3397/4211",32
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","21/1113","66/5972",0.318181818181818,1.70726129216695,2.76504882748091,0.00685372745294513,0.0202605802775659,0.0112013828178328,"3458/3320/3308/4800/7124/972/4261/1508/3304/6890/1385/3123/1514/3133/3117/10437/2923/3119/3135/3303/3105",21
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","17/1113","50/5972",0.34,1.82433063791554,2.80123736361522,0.00694530093171525,0.0203488668015514,0.0112501934214418,"481/801/5566/6752/5579/5578/3784/196883/7430/760/808/6522/476/478/2771/60/3759",17
"hsa04622","Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","18/1113","54/5972",0.333333333333333,1.78855944893681,2.78574594985118,0.00700435771210673,0.0203488668015514,0.0112501934214418,"4792/7124/5970/3665/3592/5599/1432/841/4214/29110/8737/3627/7189/3661/3551/7706/103/9636",18
"hsa05231","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","24/1113","79/5972",0.30379746835443,1.63007949776519,2.69797761238222,0.00761536565784179,0.021934856638399,0.012127033031381,"5880/5130/5154/5594/5155/3265/5579/5578/5599/3725/56034/207/3091/80310/5604/5295/6583/5321/5337/3845/5894/5291/5335/7454",24
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","32/1113","114/5972",0.280701754385965,1.50615532542047,2.61131474350252,0.0084734765117455,0.0241315944384742,0.0133415343295641,"581/3480/5594/3479/1021/4609/3265/2260/2100/2064/5728/5925/2247/3725/672/207/5604/5295/7855/1019/3845/4041/5894/5291/8202/3815/4851/7483/1647/1643/4791/28514",32
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","29/1113","101/5972",0.287128712871287,1.54064031740101,2.62247130181449,0.00852124551388258,0.0241315944384742,0.0133415343295641,"7040/4792/4313/6714/5970/5594/7048/7422/4843/5566/3265/1385/5578/5599/3725/1432/207/7046/5604/5295/59/5590/196883/3845/1906/5894/1386/5291/2771",29
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","31/1113","110/5972",0.281818181818182,1.5121457159193,2.59456555376197,0.00891503853560241,0.0249463546237693,0.0137919874071753,"958/3685/942/947/7412/940/4267/3123/1364/3133/3897/23705/3117/1001/3688/214/6402/6693/3684/3119/6403/3689/3135/933/959/3655/58494/3105/29126/5175/5819",31
"hsa04981",NA,NA,"hsa04981","Folate transport and metabolism","9/1113","21/5972",0.428571428571429,2.29957643434732,2.85505295584054,0.00895699973138306,0.0249463546237693,0.0137919874071753,"1719/1244/8714/7298/2350/2356/9429/4363/6573",9
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","23/1113","76/5972",0.302631578947368,1.62382371021894,2.61931424172709,0.00933181305647156,0.0257772213117288,0.0142513452199781,"581/6648/5970/3480/5566/3479/5468/3265/1385/847/3643/9365/207/5295/2309/196883/8660/3845/23411/1386/6794/5562/5291",23
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","22/1113","72/5972",0.305555555555556,1.63951282819207,2.61268571756324,0.00963993787660974,0.0263986866784397,0.0145949321945458,"6714/801/5566/239/3479/3553/5579/5501/5578/5599/5734/1432/5295/5321/5581/196883/7442/808/5291/5335/3554/5580",22
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","48/1113","187/5972",0.25668449197861,1.37728642057166,2.50863781238769,0.00971346334755645,0.0263986866784397,0.0145949321945458,"4792/7124/4938/6347/5970/5594/3716/6772/7097/3553/5579/6189/3592/8829/5578/5610/5599/3725/1432/1839/29110/5295/7099/4615/6868/7297/51311/3627/7189/713/3661/5291/7132/3551/721/4600/6233/5335/6403/720/6773/7098/2162/3572/103/9636/4599/10379",48
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","13/1113","36/5972",0.361111111111111,1.93760606968154,2.70036445428357,0.0100218587156369,0.0270189310973571,0.0149378441487809,"1181/481/6550/2495/1317/3162/538/79901/4891/476/478/7018/4502",13
"hsa00100","Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","8/1113","18/5972",0.444444444444444,2.38474593191574,2.81578572948792,0.0105527612015227,0.0282244486104218,0.0156043336062616,"3930/10682/1717/1595/51478/3988/1718/7108",8
"hsa00983","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","16/1113","48/5972",0.333333333333333,1.78855944893681,2.6250960714489,0.0107033500204087,0.0284018028100608,0.015702386685556,"1066/2950/1571/4257/8824/1806/1854/7378/2946/6240/4353/7172/3615/7083/1890/7366",16
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","11/1113","29/5972",0.379310344827586,2.03525730396257,2.67449693960405,0.0116005528610278,0.0305420805794247,0.0168856731612,"2950/128/1571/4257/373156/27306/2946/1577/130/7366/218",11
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","23/1113","78/5972",0.294871794871795,1.58218720482871,2.47686627708468,0.0129593616292227,0.033722489919242,0.0186440128555547,"5880/6714/3480/5594/7048/1457/2260/4233/1387/3643/2064/7046/1459/1500/5795/5777/2534/4088/60/7454/4089/387/5819",23
"hsa04261","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","29/1113","104/5972",0.278846153846154,1.49619876978368,2.44300844636784,0.0130086756365029,0.033722489919242,0.0186440128555547,"6331/5594/481/801/5566/1385/596/5515/5501/5578/488/1432/207/3753/183/3784/196883/5521/1390/1386/5519/5518/808/476/478/2771/489/153/7169",29
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","28/1113","100/5972",0.28,1.50238993710692,2.42463057088845,0.0137102700201731,0.0352699312732697,0.0194995403259995,"3480/3479/890/2194/5468/1385/5515/3643/32/207/6720/8900/3991/5295/2309/8660/6319/23411/5521/6794/5562/5519/5518/1994/5291/31/2203/948",28
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","25/1113","87/5972",0.28735632183908,1.54186159391104,2.43653374806459,0.0138154399272934,0.0352712367840747,0.0195002620983327,"3458/7040/7124/5594/7048/4609/25942/1030/5515/1387/7046/654/6498/57817/4088/657/5519/5518/2200/7057/7018/4089/3397/8646/387",25
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","16/1113","50/5972",0.32,1.71701707097934,2.43656479232189,0.016167801579283,0.0409665348287096,0.0226489978593834,"5594/3972/3265/5579/3782/2100/5578/207/5604/5295/3845/84634/5894/5291/610/2796",16
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","40/1113","156/5972",0.256410256410256,1.37581496072062,2.27625982476653,0.0175341809167907,0.0440971564847647,0.0243798116439274,"5154/292/7422/4843/801/5566/5155/5025/2260/4233/2264/5579/6915/3082/7852/5578/2064/488/2149/2247/56034/8877/80310/5021/5023/2321/4772/4486/2185/196883/808/5027/5335/773/444/489/2261/153/3363/4773",40
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","7/1113","16/5972",0.4375,2.34748427672956,2.58287876217271,0.0182833659013375,0.0456406985833389,0.0252331833492144,"481/6550/760/2744/476/478/27165",7
