	D1_p1_rep1_auto	D4_p1_rep1_auto	D8_p1_rep1_auto	D11_p1_rep1_auto	D14_p1_rep1_auto	D1_p1_rep2_auto	D4_p1_rep2_auto	D8_p1_rep2_auto	D11_p1_rep2_auto	D14_p1_rep2_auto	D1_p2_rep1_auto	D4_p2_rep1_auto	D8_p2_rep1_auto	D11_p2_rep1_auto	D14_p2_rep1_auto	D1_p2_rep2_auto	D4_p2_rep2_auto	D8_p2_rep2_auto	D11_p2_rep2_auto	D14_p2_rep2_auto	D1_p3_rep1_auto	D4_p3_rep1_auto	D8_p3_rep1_auto	D11_p3_rep1_auto	D14_p3_rep1_auto	D1_p3_rep2_auto	D4_p3_rep2_auto	D8_p3_rep2_auto	D11_p3_rep2_auto	D14_p3_rep2_auto	D1_p1_rep1_B	D4_p1_rep1_B	D8_p1_rep1_B	D11_p1_rep1_B	D14_p1_rep1_B	D1_p1_rep2_B	D4_p1_rep2_B	D8_p1_rep2_B	D11_p1_rep2_B	D14_p1_rep2_B	D1_p2_rep1_B	D4_p2_rep1_B	D8_p2_rep1_B	D11_p2_rep1_B	D14_p2_rep1_B	D1_p2_rep2_B	D4_p2_rep2_B	D8_p2_rep2_B	D11_p2_rep2_B	D14_p2_rep2_B	D1_p3_rep1_B	D4_p3_rep1_B	D8_p3_rep1_B	D11_p3_rep1_B	D14_p3_rep1_B	D1_p3_rep2_B	D4_p3_rep2_B	D8_p3_rep2_B	D11_p3_rep2_B	D14_p3_rep2_B
ADAMTS6	580.011880273417	484.303446396293	466.468352347456	414.482192141702	276.973883663532	580.024888578051	459.235079844401	582.774059616925	298.6900056359	270.266845483681	486.573115810565	221.087472447504	240.421621956874	324.43815820904	462.91763066337	495.905660144946	209.690289611143	250.930200948058	372.14202229652	330.561766739197	380.899585569019	279.684494167837	358.477657395138	390.931749832277	295.870259462858	340.724302746535	328.078586297335	363.335477813291	398.348744664906	349.326466123081	733.272832590649	518.735692253798	400.112285768706	372.600185762107	337.012662349923	702.251980995984	497.639606290323	249.156390517154	374.670874418069	294.405596257967	525.563780937865	275.505087848106	272.468966181787	483.990548523604	456.117711587216	563.893884287669	267.542738137131	347.615207680483	464.602415380432	324.636300070866	432.817485856447	343.31184991711	454.344342513958	463.865587016213	438.155340158792	445.440356637551	397.515898932197	482.177382237717	450.992582828265	485.669771392914
H6PD	1569.80013535717	1466.36321269989	1411.99229829619	1257.93116916124	1111.77472069983	1310.15467096533	1342.75460513796	1150.79434557266	1154.22352177873	946.606264778662	2061.28337537718	1807.64132302249	1506.72608105957	1521.90990578059	1423.04308685406	2048.34253181904	1596.14996569676	1544.10119267599	1336.9546726949	1275.02395742262	2084.04410653889	1403.55429642025	1688.78202761293	1424.72904383319	1450.61569657509	1921.81404829907	1603.67655540286	1471.62294158339	1448.63422351078	1072.49353634279	1928.09810803023	1679.40680367167	1435.69702540536	1365.22272788426	1459.1802728269	1789.69780409067	1770.0424026795	1459.9690251356	1406.10073333731	1368.25282858588	2631.86170300423	2239.73366963157	1831.18782677129	1621.88322111633	1456.25945735846	2534.07006775806	2266.50026942188	1843.35897336569	1724.24046758132	1029.69147571773	2647.48134045224	2087.19349586284	1843.00705091559	1740.30690513425	1655.52322431189	2591.34068655727	1962.58356592488	1853.15183606413	1996.88045344769	1771.87778982185
VAMP3	778.507825378588	759.47585912146	709.328065950576	913.64354181773	932.556325388138	811.70852902273	743.716987712613	654.435245971267	1029.41376942373	919.71404134745	826.794161631234	903.192572100881	761.544928188005	916.685268830632	761.732185906391	840.518068042282	899.268804203012	814.422582024398	806.307714975793	802.792862080906	620.779095564776	635.491067788082	635.106369893698	629.83448584089	687.525854723045	725.517048435051	652.603974909139	589.563228149869	742.283872146205	581.444710060128	955.674110495681	782.966685495576	729.616521107641	864.510667227566	994.1269573978	903.933662472192	794.195636524454	881.882487488348	877.366352643085	948.640254609006	917.71521748381	1012.78793427563	1034.64566887949	1119.87174791366	957.017889402995	982.786484044223	1139.77556734843	985.666098018287	1009.04104533698	1150.40131123704	682.781741733091	551.199648309823	665.206716860179	715.261272287238	740.373289464994	701.94071624375	610.384453329965	646.217110215497	664.757853301778	695.087012268757
PER3	121.789037505207	119.852873098073	117.727727021025	84.6791575343262	120.25476741694	111.762882890567	113.792763147285	96.953369773521	97.0742518316674	108.913504896409	31.3611578549779	66.577477498396	54.1263337389822	68.4269570040884	96.7473355090111	51.2716021505792	74.0697042905033	63.8331212938042	85.4548347495712	62.9641460455613	196.265053632892	240.340498046368	239.330459127968	235.644971426678	217.113427807277	207.444133848837	201.34786884674	209.089284401988	210.467764578108	262.760916403984	143.304589110355	102.126089412466	70.6080504297717	97.7953243470097	158.238920314838	125.369693890616	98.8520100780438	57.9179328833736	86.7963415640315	146.638802733853	51.5456785150598	108.194305754115	62.5942219606808	104.263921357479	133.79452873225	36.0585204918645	78.3051916498922	87.1307047971967	96.4687592794692	150.887294399135	217.867678273807	231.646403923309	245.811939154987	223.823255273557	243.959067512236	227.873087328722	263.666732151782	263.45774493401	232.882489784152	285.163902469234
TNFRSF9	9.42014654736407	25.0712642705152	31.0978901564971	36.7685815609574	28.7059767382372	7.34208719719052	24.3841635315611	30.5613882981751	38.4030007246157	16.1353340587272	18.0564242195327	21.3550399523157	142.238970058256	71.9662823663688	47.7613428462207	17.6508794288879	16.6917643471557	176.091369086356	81.319923390721	62.9641460455613	1.45381521209549	9.40834689861225	7.25243815539296	7.60145069118316	6.38568905315522	2.14968014351126	8.29079459957164	2.28512879127856	3.0800160669967	6.8946013050608	4.65274639968686	25.9367846126899	17.9322032837515	14.6692986520515	24.1586137885249	5.45085625611372	19.4324464255983	15.2990766107024	20.252479698274	29.3277605467707	11.1176953659933	16.7310782093992	106.778378638809	14.1592979621267	4.97582958095145	14.5768487094772	11.9632931687335	124.342776637666	43.2446162287276	2.74340535271154	1.9452471274447	1.18793027652979	1.16498549362553	1.62190764690984	0	0	3.22528112723892	7.95344135649843	2.60689354235991	1.48522865869393
LTBP1	0.672867610526005	1.22298850100074	1.48085191221415	0	0	0	0.812805451052036	1.05384097579914	1.06675002012821	0	0	2.5123576414489	0	0	0	0	0	1.10057105678973	0	0	0.726907606047746	2.56591279053062	4.14425037451026	1.08592152731188	0	2.14968014351126	4.73759691404094	3.42769318691784	1.02667202233223	1.53213362334684	0	0	1.12076270523447	0.977953243470097	0	0	1.68977795005203	0	0	0	0	0	0	1.28720890564788	0	1.53440512731339	0	0	0	0	0	7.12758165917875	8.15489845537873	2.43286147036476	4.8549068161639	1.1450908910991	7.25688253628756	2.98254050868691	3.47585805647988	2.97045731738785
RCN1	62.5766877789185	159.599999380597	214.723527271051	199.441699982163	190.85595344882	72.6050845055507	167.437922916719	226.575809796815	198.415503743848	157.31950707259	31.3611578549779	42.7100799046314	200.141559639492	129.775263283616	86.950136976453	36.1422769258181	43.8158814112836	244.326774607319	132.317163483207	89.6028232186834	136.658629936976	212.970761614041	217.573144661789	170.489679787965	172.413604435191	125.756288395409	185.950678876107	211.374413193267	163.240851550825	141.722360159583	52.1107596764928	271.525713914097	432.614404220506	245.466264110994	165.486504451396	39.0644698354817	274.588916883455	486.292077983042	244.476362072022	170.326609329322	37.3958844128865	16.7310782093992	133.779807719887	29.6058048299013	36.4894169269773	21.4816717823874	26.101730549964	92.5763738470215	86.4892324574551	20.1183059198846	167.291252960245	401.52043346707	274.936576495626	206.793224981004	171.135465269777	127.105088912	351.555642869042	263.45774493401	187.696335049914	155.949009162862
RFC2	402.374831094551	427.434481099759	393.166182692856	459.050169791347	437.572185955832	402.999008379124	445.417387176516	369.898182505499	477.90400901744	480.026188247134	386.787613544727	314.044705181113	479.584491966331	348.033660624243	347.800547905812	350.496034373632	298.365287705408	466.642128078844	368.007110937669	391.104214859929	480.48592759756	484.102213146776	444.470852666226	409.392415796579	395.912721295623	491.201912792324	524.688858230034	434.174470342926	417.855513089219	444.318750770585	455.969147169312	483.072613411349	472.961861608947	544.719956612844	495.251582664761	441.519356745211	489.190716540063	559.509087477118	528.011077847858	530.155671422393	474.018102422805	407.12290309538	391.520721675631	339.823151091041	354.94251010787	413.522181810957	337.147352937036	369.397883879782	409.160599702576	477.352531371808	533.970336483571	628.41511628426	478.809037880094	473.597032897672	424.804346414341	542.773082380975	657.151029674929	481.183202068155	384.951279755147	464.876570171199
ARID1B	5151.4744261871	4597.21377526179	4429.22806943251	4069.05635941262	4139.09151077015	4231.48958798081	4201.39137648798	4125.78742025364	3873.36932308554	3643.89627492923	4557.82160825678	3969.52507348927	3630.24061635406	3528.70738619359	4062.1634415619	4671.599422179	3839.1057998458	3568.05136611229	3425.08490891426	3291.08747984299	3667.24887251088	3294.63202304131	3336.12155148076	3137.22729240402	2990.63103989436	3675.95304540426	3362.50940974056	3239.17006163736	3336.68407257976	3050.47804408357	6069.97295303148	5154.12541725297	4699.35802304814	4498.58491996245	4546.65111500039	5728.84992517552	5122.56185558273	5109.89158797462	4754.26960916983	4404.8040359669	6000.5233989002	4833.05079208844	4577.96956692823	5746.10055481215	4703.81756385944	5517.72083781893	5175.75565363662	5091.70056158618	5154.98002172704	3822.47812477808	4610.23569204395	4619.86084542436	4061.13943077861	4029.62954874749	3772.26259615935	4955.95337667692	4439.59947164437	4232.22498182673	4529.91201210741	3704.16027478265
CLPTM1L	1404.9475707783	1545.24597101444	1600.80091710349	1767.12031380844	2049.76190655196	1550.81197353991	1580.90660229621	1598.6767602873	1904.14878592886	1952.37542110599	2038.47526057356	1903.11091339755	2199.03965213958	2259.26935625568	2056.18704202063	1968.49331535502	1974.84436932286	2092.18557895727	2081.23871728794	2133.5158717746	2206.16458435491	2204.97439132931	2093.88250172131	2299.98179484656	2617.06823028478	2179.77566552042	2168.63498740224	2447.37293545934	2134.45113442871	2001.73257890265	1764.32143476126	1769.37502529694	1979.26693744408	2283.52082350268	2684.02199190512	1639.79925704754	1738.78151060354	2356.05779804818	2120.00064270147	2558.28311231061	2468.12837125051	2283.23447297601	2155.20497574423	1893.48430020804	1792.4043890494	2393.67199860888	2253.4494041469	1947.73429682067	1865.06267940307	1889.29181956735	2497.697311639	2715.6086121471	2502.38884030764	2873.20939650078	2444.44558193852	2507.74905150704	2489.11070994663	2800.60553765701	2432.2316750218	2300.61919231689
NEDD4L	21.5317635368322	6.72643675550408	9.62553742939196	5.57099720620567	9.31004650969855	17.1315367934446	13.8176926678846	13.6999326853888	7.46725014089749	13.446111715606	244.2368960221	173.352677259974	156.085241479856	160.44941642338	132.262180189534	215.172625418824	202.387642709263	185.996508597464	148.856808918608	177.994797474952	31.9839346661008	22.2379108512653	17.6130640916686	17.3747444369901	13.8356596151696	40.843922726714	35.531976855307	21.7087235171463	20.5334404466447	12.2570689867748	12.0971406391858	24.3157355743968	8.96610164187577	20.537018112872	24.1586137885249	13.6271406402843	18.5875574505723	13.113494237745	4.33981707820158	50.7595855617185	261.771190890206	224.196448005949	212.329419592113	207.240633809309	142.087578033836	226.324756278724	194.675407018482	233.256157634162	189.611009618267	169.176663417212	62.2479080782305	29.6982569132448	18.6397678980085	28.3833838209221	20.6333539686966	29.7723631685767	33.8654518360086	23.8603240694953	33.0206515365589	20.793201221715
FOXP3	14.1302198210461	17.1218390140104	18.5106489026768	6.68519664744681	10.0858837188401	15.4999618607356	13.0048872168326	17.9152965885854	12.8010002415386	8.0676670293636	23.7584529204378	35.1730069802847	55.3850856864004	30.6741531397638	111.443133307848	38.663831129945	37.5564697811003	30.8159895901124	56.5104552376196	46.0122605717563	10.1767064846685	15.3954767431837	3.1081877808827	5.4296076365594	5.32140754429601	20.421961363357	11.8439922851023	3.42769318691784	6.1600321339934	2.29820043502027	6.51384495956161	9.72629422975871	8.96610164187577	5.86771946082058	7.24758413655747	11.8101885549131	14.3631125754423	13.113494237745	11.5728455418709	5.63995395130205	7.07489705108664	6.69243128375967	9.81870148402837	6.43604452823942	3.3172197206343	6.90482307291023	5.43786053124251	2.7228345249124	5.54418156778559	8.23021605813463	11.6714827646682	9.50344221223833	12.8148404298809	7.29858441109427	8.49608692828682	5.72545445549552	10.4821636635265	6.95926118693612	6.95171611295977	2.97045731738785
PPP1R3F	148.703741926247	171.218390140104	156.9703026947	145.960126802589	179.994232520839	180.289030064345	195.073308252489	197.068262474439	173.880253280899	190.934786361605	161.557479858977	131.898776176068	118.32268305731	107.359535989173	135.936129639243	142.047553499146	115.799115158392	103.453679338234	114.399214261523	118.663198316635	249.329308874377	207.83893603298	204.104330944631	225.871677680871	241.591902511039	249.362896647307	198.979070389719	195.378511654317	210.467764578108	185.388168424968	221.470728625095	170.210149020777	187.167371774157	207.326087615661	263.328890294922	218.034250244549	190.944908355879	199.980787125611	153.340203429789	270.717789662499	167.776130068626	137.194841317073	116.597080122837	169.911575545521	148.169147521665	163.414146058876	139.209229599808	126.157999654274	121.971994491283	170.091131868116	286.923951298094	223.330891987601	235.327069712358	235.987562625381	242.745340808195	290.853086339172	220.125436934056	235.620700186266	226.799738185312	199.020640264986
HEXB	649.990111768121	607.825284997368	636.766322252083	759.884018926454	872.816860284239	675.472022141528	594.973590170091	592.258628399117	786.194764834493	867.274205656587	1096.69018680741	808.979160546547	645.739749025532	791.629106030057	781.326582971508	979.203549269259	887.793216214342	694.460336834318	810.442626334643	986.841904367932	789.421660167853	827.079222814368	923.131770922161	933.892513488217	1087.69570205411	871.695298193817	827.895060728654	872.91919826841	925.031492121342	1156.76088562687	689.537016433593	744.061508576541	741.94491086522	948.614646165994	907.155947759111	770.387684197406	659.858289495318	912.480640709753	929.444157581504	915.928521691454	1174.43291048038	765.167976776522	829.680275400397	786.484641350857	754.114616490864	1173.05271983108	740.63660435523	837.725422164714	851.586288811866	580.687466323943	949.280598193016	912.33045237488	962.27801773469	1086.67812342959	1115.41484101365	920.653076443679	1004.67507113492	954.412962779811	1051.44706208516	1213.43181415294
PTCD2	296.061748631442	336.321837775204	285.80441905733	236.21028154312	219.561930187057	316.525536945547	299.112405987149	272.944812731978	212.283254005514	185.556341675363	187.21660901305	188.426823108668	211.470327166256	146.292114974258	193.494671018022	208.448480874486	171.090584558346	203.6056455061	188.827618720827	186.470740211855	172.277102633316	142.835812006204	207.212518725513	172.661522842589	155.385100293444	138.654369256476	184.766279647597	175.954916928449	200.201044354785	252.802047852229	334.067191497517	317.725611505451	314.934320170886	248.400123841405	251.249583400659	318.875090982653	354.853369510926	249.156390517154	261.835630384828	250.413955437811	232.460903107132	187.388075945271	230.739484874667	184.070873507647	242.157039606304	192.56784347783	215.339277037203	235.07138065077	240.617480041894	173.749005671731	234.402278857087	205.511937839654	236.492055205983	201.927502040275	234.249253879908	194.665451486848	254.797209051874	256.498483747074	255.475567151271	222.784298804089
JKAMP	505.996443115556	508.151722165808	547.915207519234	543.729327325674	590.412116156716	584.919613376178	530.76195953698	563.804922052541	513.106759681671	584.905859628861	587.308956193222	625.577052720777	506.018282862113	608.763962312235	600.078410119183	555.582442975948	552.914693999532	517.268396691172	589.914020529298	594.526840545588	557.538133838622	581.606899186939	624.745743957422	604.858290712717	604.511897032027	664.25116434498	561.405234313851	529.007315180987	639.616669912981	715.506402102977	575.079455001296	543.051427828194	589.521182953332	595.573525273289	758.580472959682	606.861996513994	582.97339276795	632.726096971194	593.108334020882	725.298078137444	646.847730385064	559.933417407892	621.032868864794	523.894024598689	561.163002740636	670.535040635949	532.910332061766	527.322286324701	534.45910313453	572.457250265809	657.49352907631	744.832283384179	623.26723908966	688.499796113226	672.4045940387	668.733080401876	728.107214474186	643.23456970681	709.075043521896	693.601783610063
NFE2L3	477.736003473464	533.834480686823	550.136485387556	528.130535148298	619.893930104095	505.788229139792	481.180827022805	498.466781552994	571.778010788722	677.684030466542	306.008873615238	303.995274615317	390.213103699639	353.932536228043	358.82239625494	337.888263352997	255.592641565821	349.981596059133	339.062731425718	381.417423160612	220.979912238515	248.038236417959	273.520524717677	289.941047792272	278.841755321111	221.41705478166	254.6458341297	247.936473853724	358.308535793949	383.799472648385	510.871554685617	447.4095345689	492.014827597933	482.130949030758	533.905364726401	506.929631818576	498.484495265349	532.189307815149	523.671260769657	501.955901665883	327.466663507439	237.581310573468	250.376887842723	218.82551396014	234.969730211596	293.071379316857	209.901416505961	264.114948916502	226.202607965652	148.143889046423	248.991632312922	226.89468281719	292.411358900009	338.167744380701	370.186644732497	253.065086932902	274.148895815308	317.143474090375	354.537521760948	390.615137236502
MCUR1	403.720566315603	438.441377608766	449.438555356994	617.266490447588	553.947767327064	399.735858513706	409.653947330226	491.0898947224	571.778010788722	525.742968080195	487.523453927383	408.258116735447	594.130919181386	512.022402409903	455.569731763951	474.892708443889	393.299697429856	647.135781392359	501.70257820716	509.767413176563	490.662634082229	556.803075545143	530.464047937314	511.469039363896	493.82662011067	534.195515662549	516.398063630462	537.005265950462	466.109098138834	503.305895269439	539.718582363676	590.872374457841	618.661013289428	751.068090985035	773.075641232797	483.30925470875	580.438725842872	802.1087308754	716.793120749627	677.922464946507	538.702875461311	445.046680370018	568.257348388142	592.116096598026	479.891119585095	554.687453523789	469.831149899353	506.447221633706	572.159537795472	460.892099255539	658.466152640032	719.885747577054	659.381789392052	707.151734052689	519.475029329537	666.442898619678	699.079684329035	713.821361745734	597.84758571454	579.239176890631
LIMA1	17.4945578736761	15.8988505130096	13.3276672099273	6.68519664744681	6.20669767313237	17.9473242597991	10.5664708636765	14.753773661188	16.0012503019232	17.4799452302878	32.3114959717954	33.9168281595602	31.4687986854548	35.3932536228043	39.1887941302324	38.663831129945	33.3835286943113	31.9165606469021	28.9443795119515	33.9037709476099	26.1686738177189	30.7909534863674	45.5867541196129	53.2101548382821	28.7356007391985	40.843922726714	34.3475776267968	50.2728334081283	33.8801767369637	41.3676078303648	5.58329567962423	1.62104903829312	5.60381352617236	2.93385973041029	3.62379206827874	0.90847604268562	1.68977795005203	0	1.44660569273386	3.38397237078123	35.3744852554332	4.46162085583978	9.81870148402837	19.3081335847183	14.3746187894153	25.3176846006709	15.226009487479	12.7065611162578	17.7413810169139	11.88808986175	37.9323189851717	46.3292807846619	53.5893327067745	41.3586449962008	47.335341457598	25.1919996041803	36.2844126814378	51.6973688172398	46.0551192483585	40.101173784736
LETMD1	662.101728757589	724.009192592439	813.728125761674	725.343836247978	735.493674266185	701.577221064872	715.268796925792	781.950004042963	795.795515015647	696.508586868391	1003.55705135929	758.732007717569	854.692572296951	1044.10098187273	952.777557291274	960.712151772328	735.480866546547	743.986034389855	898.654068656781	916.612664547883	833.763024136765	910.899040638368	940.74483501383	793.808636464984	790.761161082388	783.558412309855	906.065409810329	894.627921785556	900.391363585368	712.442134856283	780.730845867455	667.872203776764	811.432198589757	810.723238836711	758.580472959682	750.401211258322	676.756068995838	834.892466469762	853.497358712976	650.850685980257	1016.76377619902	837.669315683919	802.678846319319	1143.04150821532	1212.99667784528	1011.94018146318	775.438911755182	809.589465407286	1029.000098981	1236.361345622	746.974896938766	955.095942329953	1117.22108838689	846.635791686935	702.747761639724	754.614897234309	897.434473654229	1094.5923666881	789.888743335053	775.289359838229
SLC4A8	12.1116169894681	7.94942525650482	2.96170382442829	1.11419944124113	3.87918604570773	10.6052370626085	5.68963815736425	4.21536390319657	1.06675002012821	5.3784446862424	32.3114959717954	435.894050791385	312.170482959711	211.179746616066	235.132764781394	31.9396865856067	409.991461777011	384.099298819615	203.988960369944	214.320266347391	9.4497988786207	9.40834689861225	7.25243815539296	4.34368610924752	14.8999411240288	12.8980808610676	11.8439922851023	14.8533371433106	4.10668808932893	8.42673492840765	6.51384495956161	8.10524519146559	0	0	2.41586137885249	10.9017125122274	5.06933385015609	5.46395593239373	2.89321138546772	2.25598158052082	29.3102877830732	312.313459908785	382.929357877106	68.2220719993378	174.70690528674	26.0848871643275	241.441007587167	449.267696610545	171.869628601353	36.5787380361539	24.3155890930588	9.50344221223833	12.8148404298809	5.67667676418443	12.1372670404097	8.01563623769372	9.67584338171675	11.9301620347476	6.0827515988398	8.91137195216355
LAMC3	0	2.44597700200148	2.96170382442829	1.11419944124113	0	0.815787466354503	0.812805451052036	3.16152292739742	2.13350004025643	0	0.950338116817511	2.5123576414489	1.25875194741819	1.17977512076014	1.22464981656976	0.840518068042282	0	0	0	0	4.36144563628648	0	0	3.25776458193564	10.642815088592	1.07484007175563	4.73759691404094	1.14256439563928	3.0800160669967	4.59640087004053	6.51384495956161	2.43157355743968	3.36228811570341	1.95590648694019	4.83172275770498	1.81695208537124	0.844888975026015	1.09279118647875	2.16990853910079	4.51196316104164	2.02139915745333	5.57702606979973	0	1.28720890564788	2.76434976719525	0.767202563656693	6.52543263749101	0	0	0.914468450903848	0.972623563722352	8.31551193570854	8.15489845537873	4.86572294072951	6.06863352020487	0	1.61264056361946	2.98254050868691	6.95171611295977	1.48522865869393
MAPK9	880.783702178541	882.386203472035	816.689829586102	903.61574684656	1035.74267420396	850.866327407746	791.672509324683	831.480529905523	976.076268417315	1083.75660427784	1143.25675453147	1172.01483973591	978.050263143934	1021.68525457829	1069.1192898654	1106.12177754364	1212.23938571218	1029.03393809839	1092.99490252274	1133.3546288201	779.244953683184	786.024618165878	871.328641240783	928.462905851658	924.860631198647	805.055213744968	763.937502389101	796.367383760578	864.45784280374	1034.19019575912	1039.42354569004	1058.54502200541	1013.16948553196	1204.83839595516	1502.66577764625	990.238886527326	1007.95254720604	1156.17307529451	1255.65374129299	1488.94784314374	1300.77035782122	1273.79275434226	1276.43119292369	1197.10428225253	1202.49214872993	1347.97490434481	1421.45674286679	1300.60729139982	1164.27812923497	1104.67788869185	1083.5026499867	931.337336799357	837.624569916758	1081.00144666541	1089.92658022879	1114.17343703943	941.782089153764	917.628296506006	1019.29537506273	1103.52489340959
FHIP1B	645.280038494439	697.714939820923	536.808818177628	533.701532354503	479.467395249475	720.340332791026	606.352866484819	561.697240100942	540.842260205004	459.857020673725	585.408279959587	565.280469326004	448.115693280876	395.224665454648	494.758525894183	619.461816147162	672.886750244713	412.714146296148	457.596857046091	513.399960063807	565.534117505147	447.324129815837	426.857788574557	384.416220668406	389.527032242468	484.75287236179	486.788082917706	378.188814956602	441.46896960286	322.514127714511	779.800296587518	733.524689827636	602.970335416145	499.73410741322	587.054315061155	768.570732112034	687.739625671176	524.539769509798	499.802266839548	582.043247774372	681.211516061771	823.16904790244	608.759492009759	805.792774935575	749.138786909913	659.027002181099	779.789200180176	707.029364968919	807.232836269581	853.19906469329	529.10721866496	475.172110611917	457.839298994835	421.695988196558	512.192669105291	565.674900202957	464.440482322404	456.328697829097	463.158086025944	463.391341512505
HERPUD1	4005.58088546131	6625.54020417152	6778.59962816026	9540.88981534783	7095.80711480858	4257.59478690415	6520.32532833944	6971.15805491132	10048.7851896078	6883.06458721871	3622.68890130835	4103.93620730679	6728.02915895023	7545.84167238188	4823.89562746829	3488.14998237547	4003.93697277397	7416.74835170597	7511.75563524456	5522.68211757317	5310.06006217879	6286.48633680001	7909.30183975284	7610.13806340166	7341.41384811078	5839.60610984835	6548.54333443309	7941.96511408864	7954.65482903014	7045.51646696047	5109.64609613611	9756.28363696713	11747.8346762677	11186.8071520544	9192.35254653373	5208.29315271666	9698.48054432363	13582.3016567443	11181.5387019864	9951.13475167734	4315.68720116285	4667.97082042237	8186.34236230865	7656.31857079361	5537.54545364552	4201.96844114771	4658.07133106233	8480.72193359381	9533.77462396409	5925.75556185693	6317.19004637668	7367.54357503777	8696.6167099146	9171.88774327513	8789.80879066473	6820.16134738626	7444.75516194923	9393.01424202464	8608.83144138655	8954.44358326568
HOMER3	12.7844845999941	20.7908045170126	18.5106489026768	26.7407865897872	42.671046502785	21.2104741252171	23.5713580805091	27.3998653707777	38.4030007246157	41.6829463183786	276.548391993896	540.156892911515	577.767143864949	539.157230187386	581.708662870637	292.500287678714	632.200574648521	665.845489357785	649.181083339484	622.376366681125	44.3413639689125	34.2121705404082	18.6491266852962	28.2339597101089	28.7356007391985	66.6400844488492	23.6879845702047	19.4235947258678	25.6668005583058	16.0874030451419	14.888788478998	16.2104903829312	25.7775422203928	23.4708778432823	14.4951682731149	12.7186645975987	17.7426684755463	19.6702413566174	26.0389024692094	14.6638802733853	273.899585834926	671.473938803887	586.667413670695	329.525479845858	485.419819119486	269.288099843499	587.288937374191	652.572674470671	464.602415380432	486.497215880847	5.83574138233411	11.8793027652979	38.4445212896426	20.273845586373	26.7019874889014	12.5959998020901	23.3832881724822	17.8952430521215	14.7723967400395	26.7341158564907
RAD51	28.2604396420922	47.0850572885285	41.4638535419961	43.4537782084042	40.3435348753604	45.6840981158522	47.1427161610181	45.3151619593631	56.5377510667953	34.9598904605756	77.9277255790359	57.7842257533248	110.770171372801	89.662909177771	90.6240864261623	73.1250719196785	68.8535279320172	112.258247792552	126.803948338073	77.494333594537	64.6947769382494	192.443459289796	141.940575326977	65.1552916387128	45.7641048809457	61.265884090071	170.553488905474	126.82464791596	77.0004016749175	26.0462715968964	50.2496611166181	45.3893730722073	39.2266946832065	34.2283635214534	39.8617127510661	33.6136135793679	41.3995597762747	63.3818888157673	57.1409248629874	27.0717789662499	80.855966298133	66.9243128375967	54.002858162156	59.2116096598026	49.7582958095145	62.9106102198488	64.1667542686616	59.9023595480727	54.3329793642987	37.4932064870578	74.8920144066211	349.251501299759	235.327069712358	81.0953823454918	42.4804346414341	83.5916350502345	313.658589623985	192.870952895087	66.0413030731178	32.6750304912664
POLQ	18.1674254842021	20.1793102665122	34.0595939809254	13.3703932948936	12.4133953462647	24.4736239906351	18.6945253741968	17.9152965885854	6.40050012076928	17.4799452302878	7.60270493454009	3.76853646217336	22.6575350535274	10.6179760868413	19.5943970651162	5.04310840825369	6.25941163018338	24.212563249374	19.2962530079677	7.26509377448784	8.72289127257296	38.4886918579592	31.081877808827	23.8902736008614	5.32140754429601	3.2245202152669	20.134786884674	30.8492386822606	20.5334404466447	9.95886855175449	23.2637319984343	18.6420639403709	20.1737286942205	11.7354389216412	2.41586137885249	14.5356166829699	21.1222243756504	13.113494237745	5.78642277093543	3.38397237078123	7.07489705108664	6.69243128375967	2.45467537100709	14.1592979621267	11.61026902222	7.67202563656693	7.61300474373951	7.26089206643306	16.6325447033568	4.57234225451924	3.89049425488941	54.6447927203704	80.3839990601618	23.5176608801926	2.42745340808195	6.87054534659462	67.7309036720173	69.5926118693612	7.82068062707974	11.8818292695514
PIK3CB	462.260048431366	411.535630586749	444.995999620351	612.809692682624	641.617371960058	367.920147325881	442.97897082336	494.251417649797	632.582761936031	631.967250633482	660.48499118817	643.16355621092	565.179624390767	691.348220765445	541.295218923834	580.797985017217	662.454397527741	599.811225950401	625.749918972666	607.846179132149	433.236933204457	478.970387565715	572.942614276044	555.991821983683	564.069199695377	471.854791500722	389.667346179867	572.424762215279	566.722956327393	725.465270654731	482.024527007559	549.535623981367	594.00423377427	815.613005054061	605.173275402549	460.597353641609	527.210720416233	763.861039348644	805.036068006392	725.298078137444	808.55966298133	655.858265808448	702.037156108028	629.445154861815	592.676590086662	727.308030346545	716.710018017763	753.31755189243	642.016225549571	464.549973059155	558.28592557663	628.41511628426	618.607297115158	785.814254927816	736.732109352871	567.965081985155	547.491471348806	734.699145306542	733.406049917255	776.774588496923
