"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","27/536","84/5665",0.321428571428571,3.3971881663113,7.15506238238046,5.1012059059906e-09,1.50253701230996e-07,1.03488579145455e-07,"595/6714/3725/1869/596/4851/5566/2353/2099/5925/1026/10498/4313/6667/7157/1871/207/4853/8202/2064/4193/1029/1870/3479/1027/54567/2100",27
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","36/536","137/5665",0.262773722627737,2.77726331844427,6.80699938669653,6.80566049204449e-09,1.83752833285201e-07,1.26561405641529e-07,"6714/3725/1869/7124/7042/7048/596/890/1387/1385/2353/5925/1026/2033/468/7157/6775/1871/7043/54205/207/7097/4609/332/4772/1960/4790/841/1386/1870/836/5970/3665/6774/7040/6776",36
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","38/536","154/5665",0.246753246753247,2.60794243070362,6.53948154006595,1.69271830712852e-08,4.21877485776647e-07,2.90571887539471e-07,"595/6714/3725/1869/1387/1385/7186/2353/942/5925/1026/3383/2033/7132/7157/1871/54205/207/7422/4609/1021/2247/718/4772/6233/4790/841/2932/1870/836/5970/6932/3665/7538/6774/1499/3133/5530",38
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","40/536","169/5665",0.236686390532544,2.50154552680385,6.40598861471784,2.49891722273883e-08,5.783208429767e-07,3.9832364753431e-07,"595/6714/3725/8850/4791/890/1387/1385/7186/5566/5925/1026/2033/468/3516/7157/894/896/1021/718/4193/1960/1111/1029/4790/841/1386/983/5933/836/1027/5966/5970/6502/3665/6774/28973/5315/6776/3133",40
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","40/536","171/5665",0.233918128654971,2.47228768438509,6.31937422625933,3.55507489792578e-08,7.67896177951969e-07,5.28895353235274e-07,"595/6714/1869/7124/1385/7186/5566/5925/1026/468/7132/6667/7157/6351/1871/54205/207/7422/4609/1021/5881/6347/4193/4772/7852/1029/4790/841/6352/2932/1386/1870/836/5970/6774/1499/6348/3133/5530/340061",40
"hsa05222","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","25/536","82/5665",0.304878048780488,3.22226519839825,6.55234362382627,6.26721899554751e-08,1.26911184659837e-06,8.74112123063205e-07,"595/1869/596/7186/5925/1026/2335/7157/1871/5915/54205/207/5728/4609/1021/330/4616/10912/4790/1870/836/1027/5970/6502/598",25
"hsa05212","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","23/536","73/5665",0.315068493150685,3.32996830913924,6.47672608828982,1.08326451885212e-07,1.94987613393381e-06,1.34299460816754e-06,"595/1869/7042/7048/5925/1026/7157/1871/7043/207/7422/1021/5881/2064/4616/10912/1029/4790/1870/5970/6774/7040/598",23
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","23/536","73/5665",0.315068493150685,3.32996830913924,6.47672608828982,1.08326451885212e-07,1.94987613393381e-06,1.34299460816754e-06,"595/1869/7042/7048/5925/1026/7157/1871/7043/207/4609/1021/4193/4616/10912/1029/4790/1870/1027/5970/7040/598/6776",23
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","38/536","167/5665",0.227544910179641,2.404928948074,5.95714123301752,1.71763846005719e-07,2.92902558451858e-06,2.01739254034418e-06,"6714/3725/7124/596/958/7186/2353/3949/3309/3383/468/7132/7157/19/4846/54205/207/929/7097/6648/6347/1649/4772/3303/4790/841/6352/2932/4217/836/5970/3665/6774/598/6348/177/5530/3304",38
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","17/536","44/5665",0.386363636363636,4.08348880597015,6.63727159799994,1.8395997585956e-07,2.98015160892487e-06,2.05260604643298e-06,"3725/3586/7124/7042/3112/6775/3122/7043/7097/50943/4772/4790/3119/5970/30009/6774/7040",17
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","15/536","35/5665",0.428571428571429,4.5295842217484,6.7706605647548,1.94867199452817e-07,3.00652250584346e-06,2.07076923729309e-06,"595/6714/1869/5925/1026/4313/7157/1871/7422/4609/2064/4193/1029/1870/7057",15
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","34/536","142/5665",0.23943661971831,2.5306127811646,5.97103550724951,2.15306760770292e-07,3.17088138588976e-06,2.18397288436852e-06,"595/1869/7042/7048/890/5925/1026/7157/894/1871/7043/207/5728/896/4609/1021/4193/4772/4616/10912/1111/1029/4790/983/1870/5933/472/5970/8878/7040/2309/891/3133/5530",34
"hsa05218","Human Diseases","Cancer: specific types","hsa05218","Melanoma","18/536","50/5665",0.36,3.80485074626866,6.43943176727348,2.81466169270589e-07,3.96500168885525e-06,2.73093033800297e-06,"595/1869/5925/1026/7157/1871/207/5728/1021/2247/4193/4616/10912/2253/1029/1870/2260/3479",18
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","23/536","80/5665",0.2875,3.03859608208955,5.93597765773835,6.88465069623068e-07,9.29427843991141e-06,6.40151731403905e-06,"595/2956/3725/7042/7048/596/2353/1026/7157/7043/54205/207/4609/5881/332/4616/10912/10018/2932/836/6932/7040/1499",23
"hsa04110","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","35/536","157/5665",0.222929936305732,2.35615315144025,5.57043698374521,8.98659867330372e-07,1.16466318806016e-05,8.02172176311743e-06,"595/1869/7042/890/1387/5925/1026/2033/7157/894/1871/7043/5515/896/4609/1021/4193/4616/10912/1111/4174/7027/1029/2932/10403/983/1870/5933/472/1027/4171/4175/6502/7040/891",35
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","24/536","88/5665",0.272727272727273,2.88246268656716,5.7530090608298,1.13902544386188e-06,1.41940093773558e-05,9.77625077322752e-06,"596/7018/1387/1026/3162/2033/4846/207/7422/2064/3099/405/2321/229/3939/4790/3479/1027/5970/1906/7037/6774/6513/2023",24
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","23/536","84/5665",0.273809523809524,2.89390103056148,5.65286455613276,1.7693267983899e-06,2.12319215806788e-05,1.46236756825988e-05,"7124/596/4791/958/7186/8600/3383/7132/6351/929/8740/10673/330/5328/4616/10912/4790/472/5970/5971/27040/598/4050",23
"hsa05226","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","27/536","109/5665",0.247706422018349,2.61801656853348,5.51369530378196,1.93946975355184e-06,2.19635813133074e-05,1.51276128603677e-05,"595/1869/7042/7048/596/5925/1026/7157/1871/5915/7043/207/4609/7480/2247/2064/5243/8323/4616/10912/2253/2932/1870/1027/6932/7040/1499",27
"hsa05207","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","31/536","135/5665",0.22962962962963,2.42696241017137,5.4243102190499,1.96587610520344e-06,2.19635813133074e-05,1.51276128603677e-05,"595/6714/3725/1869/596/1385/5566/2353/8600/2099/5925/468/9970/1545/207/7422/896/4609/4853/2247/332/405/2253/5465/4790/1386/54567/5970/6774/2100/6776",31
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","19/536","63/5665",0.301587301587302,3.18748519308221,5.64379866051021,2.94331863332086e-06,3.17878412398652e-05,2.18941596583867e-05,"2956/596/672/2950/1026/7157/54205/207/2064/330/4193/332/5429/1029/841/4217/472/836/598",19
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","25/536","99/5665",0.252525252525253,2.66894693200663,5.4152210772591,3.20523821321572e-06,3.34999090671578e-05,2.3073361670687e-05,"3586/7124/7042/596/958/3949/3112/7132/3122/4261/7043/54205/207/7097/330/3303/4790/841/3119/836/5970/6774/7040/598/3304",25
"hsa05418","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","26/536","108/5665",0.240740740740741,2.54439607517966,5.23815127271816,5.31617024516328e-06,5.38262237322782e-05,3.7073292499165e-05,"6714/3725/7124/596/5327/2353/2950/3162/3383/4313/7132/7157/4846/207/7422/1843/5881/6347/857/4790/4217/5970/1906/8878/1499/6385",26
"hsa04010","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","42/536","220/5665",0.190909090909091,2.01772388059702,4.97702739520594,5.6695509082029e-06,5.55499069551808e-05,3.8260494718968e-05,"3725/7124/7042/7048/4791/4763/627/7186/5566/2353/468/7132/7157/7043/207/929/7422/4609/1843/5881/2247/2064/1649/4772/4616/10912/3303/2253/2321/4790/3925/1386/2260/3479/4217/836/1435/5970/5971/7040/5530/3304",42
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","27/536","115/5665",0.234782608695652,2.48142439974043,5.18811494699994,5.82931122369181e-06,5.55499069551808e-05,3.8260494718968e-05,"595/3586/7042/7048/1387/1026/2033/10733/894/7043/207/5728/6648/4193/4616/10912/10018/3479/472/664/1027/6502/11337/6774/7040/2309/891",27
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","46/536","252/5665",0.182539682539683,1.92926735370765,4.87808770758479,7.10785369411225e-06,6.57984170540677e-05,4.53192476135879e-05,"595/1869/7124/5663/890/4851/1387/1385/5566/5925/1026/2033/3516/7132/2335/7157/894/3955/207/5728/6696/7422/5515/896/7480/1021/4853/4193/8323/4790/841/2932/5933/472/836/1027/84667/5970/6932/533/528/7057/5315/1499/8515/3133",46
"hsa04934","Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","26/536","112/5665",0.232142857142857,2.45352478678038,5.02221480989069,1.0802996585299e-05,9.72269692676911e-05,6.69659437451284e-05,"595/1869/183/1385/5566/3949/6770/5925/5443/1026/468/6667/1871/7480/1021/8323/405/1029/1586/2932/1386/1870/1027/6932/1499/4297",26
"hsa05142","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","20/536","76/5665",0.263157894736842,2.78132364493323,5.05370912425828,1.60675732082214e-05,0.000140699830255777,9.69082651534264e-05,"3725/3586/7124/7042/7048/2353/54106/7132/7043/207/5515/7097/6347/718/4790/841/6352/5970/7040/6348",20
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","30/536","143/5665",0.20979020979021,2.21727898966705,4.76581973535993,1.96958478878181e-05,0.000167933018832975,0.000115665367097436,"6714/3586/7124/7042/596/1387/1385/3112/1051/2033/54106/7132/3122/4261/7043/54205/207/929/7097/718/4800/2207/4790/841/3119/836/5970/533/7040/5530",30
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","11/536","28/5665",0.392857142857143,4.15211886993603,5.40487000218364,2.36066915012475e-05,0.000196117129394979,0.000135077425054371,"3586/7124/7042/958/3383/54106/7043/7097/6347/7057/7040",11
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","26/536","117/5665",0.222222222222222,2.34867330016584,4.76495860533431,2.46942887094733e-05,0.000200023738546733,0.000137768137010746,"595/1869/7124/7186/3949/5925/1026/7132/7157/1871/54205/207/5010/5515/4609/1021/5465/4790/841/2932/1870/836/5970/3665/6774/1499",26
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","25/536","112/5665",0.223214285714286,2.35915844882729,4.69616050085278,3.26218262822289e-05,0.000257791993059565,0.00017755653842959,"595/3725/596/2353/54106/7157/3559/894/54205/207/7097/896/1021/3303/4790/841/2932/836/1027/5970/3665/6774/598/6776/3304",25
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","19/536","75/5665",0.253333333333333,2.67748756218906,4.72728410952821,4.65536505657614e-05,0.000359128161507302,0.000247352729823093,"3725/4851/2353/3112/3516/3559/6775/3122/4853/4772/920/4790/3119/54567/5970/30009/27040/6776/5530",19
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","16/536","57/5665",0.280701754385965,2.96674522126211,4.82402107669645,4.81635784658871e-05,0.000360605363488954,0.00024837016588583,"595/6714/2353/8600/2099/894/207/1154/4790/1586/2932/5970/6774/2309/2100/6776",16
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","17/536","63/5665",0.26984126984127,2.85196043591566,4.77813146374331,4.89710987454136e-05,0.000360605363488954,0.00024837016588583,"595/1869/5925/1026/7157/1871/5915/207/1021/2064/4616/10912/1029/1870/6774/2309/6776",17
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","41/536","234/5665",0.175213675213675,1.85183856359229,4.30182750567113,6.12027237845063e-05,0.000440659611248445,0.000303508244264686,"595/4602/596/627/672/1385/1026/468/2335/7157/3559/894/4846/207/5728/6696/7422/5515/7097/896/4609/1021/2247/2064/4193/2688/2253/2321/4790/10018/2932/1386/2260/3479/1027/1435/5970/7057/2309/598/8515",41
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","22/536","97/5665",0.22680412371134,2.3970995537775,4.48633061672895,7.48419134822736e-05,0.000527147390614275,0.000363077475016979,"10059/3725/7124/1385/7186/2353/1051/3383/468/7132/207/6347/330/4790/841/6352/1386/4217/836/1435/5970/1906",22
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","30/536","157/5665",0.191082802547771,2.01955984409164,4.18787056361444,0.000123953125641475,0.000847041574835465,0.000583407452453277,"595/6714/7124/7042/5566/2099/1026/4313/2335/7157/207/7422/7097/4609/7480/2247/2064/5328/4193/8323/857/2260/3479/836/7057/6774/7040/1499/6385/5727",30
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","25/536","121/5665",0.206611570247934,2.18368385345997,4.25446020245102,0.000125487640716365,0.000847041574835465,0.000583407452453277,"3725/7124/596/7186/2353/468/7132/7157/54205/207/330/1649/332/4616/10912/4790/10018/841/4217/472/836/5970/598/56616/1508",25
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","19/536","81/5665",0.234567901234568,2.47915515017505,4.33422249955171,0.000143068479857283,0.000946003825995097,0.000651568587105135,"7124/7042/7048/7018/1387/4091/2033/6667/7043/5515/6498/4609/4052/7027/5933/7037/7057/7040/3397",19
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","26/536","133/5665",0.195488721804511,2.06612613623611,4.02180484247292,0.000238185217985765,0.00154344021254776,0.00106305823606278,"3725/7124/7186/2353/468/7132/54205/207/5313/1649/1571/5465/4790/10018/841/2931/2932/4217/836/1050/5970/4697/7040/1351/4723/27089",26
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","13/536","47/5665",0.276595744680851,2.92334868212131,4.27999984627326,0.000288580951605602,0.00183333781020029,0.00126272779649923,"7124/4791/54205/929/7097/718/3303/4790/841/664/836/5970/3304",13
"hsa04915","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","19/536","86/5665",0.22093023255814,2.33501822283929,4.03260706244226,0.000328895421550822,0.00204927147273974,0.00141145403580515,"6714/3725/596/1385/10499/5566/2353/2099/5443/468/4313/6667/4846/207/8202/3303/1386/2100/3304",19
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","26/536","136/5665",0.191176470588235,2.02054982440737,3.89410842167491,0.000344644997607656,0.00209745737414925,0.00144464250591176,"595/1869/7042/7048/2950/5925/1026/3162/7157/1871/7043/207/5728/4609/7480/1021/8323/4616/10912/1029/2932/1870/6932/7040/1499/598",26
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","14/536","54/5665",0.259259259259259,2.74011885019348,4.1532045855079,0.000356049862895705,0.00209745737414925,0.00144464250591176,"8850/5663/4851/1387/2033/3516/3955/55851/4853/54567/1840/441478/171558/9612",14
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","14/536","54/5665",0.259259259259259,2.74011885019348,4.1532045855079,0.000356049862895705,0.00209745737414925,0.00144464250591176,"7124/1385/3309/3112/3122/4261/3303/4800/920/3119/925/1508/3133/3304",14
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","10/536","31/5665",0.32258064516129,3.40936446798267,4.34813074540265,0.00037436798252103,0.00214840143267002,0.00147973068137116,"596/7132/54205/330/332/10018/841/836/598/56616",10
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","23/536","115/5665",0.2,2.11380597014925,3.90067383985414,0.00038276366599306,0.00214840143267002,0.00147973068137116,"3725/7124/7042/7048/4791/1385/7186/2353/8600/7132/207/8061/4772/2354/4790/1435/5970/5971/6688/8878/7040/488/5530",23
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","19/536","87/5665",0.218390804597701,2.3081789329216,3.9747991650324,0.000384590379922411,0.00214840143267002,0.00147973068137116,"7124/183/1385/1374/7132/4846/207/5581/5728/10724/133522/5465/4790/2932/7376/5970/6774/6513/5524",19
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","15/536","61/5665",0.245901639344262,2.59894176657695,4.05859923236702,0.000412486226025632,0.00226517859715771,0.0015601619967428,"595/1869/5925/1026/7157/1871/207/5728/1021/4193/4616/10912/1029/1870/3479",15
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","11/536","37/5665",0.297297297297297,3.14214400968132,4.22571447452478,0.000426401517021599,0.00230256819191663,0.0015859144141856,"3586/958/942/3112/3122/10673/8741/7852/3119/7040/57379",11
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","15/536","64/5665",0.234375,2.47711637126866,3.84148887566735,0.000714205698164299,0.00379348600336447,0.00261279737723609,"7124/1380/3112/3559/3122/909/929/966/920/3119/925/1435/2208/7037/952",15
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","9/536","28/5665",0.321428571428571,3.3971881663113,4.110406664311,0.000757601635581112,0.00395907951497226,0.00272685138783015,"3725/627/1385/5566/468/2354/4790/1386/5970",9
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","20/536","99/5665",0.202020202020202,2.13515754560531,3.6832381839611,0.000793058525886786,0.00407858670456062,0.00280916303238093,"595/6714/8850/4851/1387/10499/5566/2099/2033/7157/207/4609/4853/8202/4193/2932/476/1499/488/6513",20
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","20/536","100/5665",0.2,2.11380597014925,3.63249165080376,0.000906040809287479,0.00458683159701786,0.00315922124291029,"595/7124/1374/7132/207/929/718/6319/1571/5465/4790/31/841/2932/4217/836/5970/6932/2309/1499",20
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","13/536","53/5665",0.245283018867925,2.59240354829625,3.76495602449792,0.00101586877089279,0.00498699214801916,0.00343483539759604,"595/1026/7157/207/5728/4609/2064/4616/10912/2932/6932/2309/1499",13
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","13/536","53/5665",0.245283018867925,2.59240354829625,3.76495602449792,0.00101586877089279,0.00498699214801916,0.00343483539759604,"595/958/942/3112/3383/3122/54205/5881/857/841/3119/836/3133",13
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","26/536","146/5665",0.178082191780822,1.88215600081783,3.49075437699148,0.00106099203939182,0.00510156392214029,0.00351374773064893,"3586/7124/7042/7048/958/8600/7132/3559/6351/7043/8740/6367/10673/6347/8741/9235/2688/1270/7852/2660/920/6352/1435/7040/6348/4050",26
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","18/536","87/5665",0.206896551724138,2.18669583118888,3.60568228111016,0.00107069860094302,0.00510156392214029,0.00351374773064893,"3725/7048/2353/3112/3559/3122/50943/4772/920/4790/3119/5970/30009/27040/6774/7040/6776/5530",18
"hsa05310","Human Diseases","Immune disease","hsa05310","Asthma","7/536","19/5665",0.368421052631579,3.89385310290652,4.08423302798091,0.00119458280934841,0.00560934536563601,0.00386348673656541,"3586/7124/958/3112/3122/2207/3119",7
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","12/536","48/5665",0.25,2.64225746268657,3.69349332471755,0.00131720880954066,0.00609679506130246,0.00419922206951307,"3586/7124/7132/3559/6351/8740/6367/6347/7852/6352/1435/6348",12
"hsa01521","Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","14/536","62/5665",0.225806451612903,2.38655512758787,3.5485452075347,0.00157025186696595,0.00716565640699957,0.00493540987096786,"6714/596/4763/207/5728/7422/2247/2064/10018/2932/3479/6774/2309/598",14
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","17/536","83/5665",0.204819277108434,2.16474105376731,3.45542269336737,0.00164211662644722,0.0073895248190125,0.00508960123986566,"3725/7124/958/2353/942/54106/6351/207/929/6696/7097/4790/841/6352/5970/3665/6348",17
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","14/536","63/5665",0.222222222222222,2.34867330016584,3.47963066859296,0.00184812709223116,0.00820264627236846,0.00564964590559491,"595/890/207/929/8864/4609/4790/1050/5970/6688/6932/6774/5467/6776",14
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","26/536","152/5665",0.171052631578947,1.8078603692066,3.26356125901663,0.00193937763551099,0.00849132910683188,0.00584847878703171,"6714/7124/596/7186/3112/54106/7132/7157/3122/54205/207/8740/7097/6347/330/718/4790/841/6352/3119/836/5970/3665/598/3133/340061",26
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","8/536","26/5665",0.307692307692308,3.25200918484501,3.72034702577129,0.00204270428390954,0.00882448250648923,0.00607794116756243,"3586/7124/958/942/3112/3122/3119/3133",8
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","14/536","64/5665",0.21875,2.31197527985075,3.41201176882803,0.00216562508256987,0.0090339830203061,0.00622223651820953,"3725/3586/7124/7042/2353/3112/3122/7043/7097/718/4790/3119/5970/7040",14
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","14/536","64/5665",0.21875,2.31197527985075,3.41201176882803,0.00216562508256987,0.0090339830203061,0.00622223651820953,"3586/7124/7042/5566/2335/7043/909/929/7097/4790/836/5970/383/7040",14
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","10/536","38/5665",0.263157894736842,2.78132364493323,3.56142531235974,0.00217484776414776,0.0090339830203061,0.00622223651820953,"183/1385/5566/3949/6770/5443/468/6667/1586/1386",10
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","19/536","100/5665",0.19,2.00811567164179,3.28780044139332,0.0022682385524164,0.00930264925294829,0.00640728278630617,"595/3586/596/1387/1026/2033/3559/6775/894/207/2273/896/4609/2688/1270/1154/6774/598/6776",19
