"","D1_p1_rep1_auto","D4_p1_rep1_auto","D8_p1_rep1_auto","D11_p1_rep1_auto","D14_p1_rep1_auto","D1_p1_rep2_auto","D4_p1_rep2_auto","D8_p1_rep2_auto","D11_p1_rep2_auto","D14_p1_rep2_auto","D1_p2_rep1_auto","D4_p2_rep1_auto","D8_p2_rep1_auto","D11_p2_rep1_auto","D14_p2_rep1_auto","D1_p2_rep2_auto","D4_p2_rep2_auto","D8_p2_rep2_auto","D11_p2_rep2_auto","D14_p2_rep2_auto","D1_p3_rep1_auto","D4_p3_rep1_auto","D8_p3_rep1_auto","D11_p3_rep1_auto","D14_p3_rep1_auto","D1_p3_rep2_auto","D4_p3_rep2_auto","D8_p3_rep2_auto","D11_p3_rep2_auto","D14_p3_rep2_auto"
"ARID1A",-0.869071964847809,-0.772914241083419,-1.53500282914327,-0.798009774585716,-0.684506964541711,-0.813078196691427,-1.28874604543304,-0.887423096211856,-1.11474921360846,-1.07674729522996,-0.74474188685026,-0.908706736973765,-0.844614012197347,-0.863664878026285,-0.845424738786327,-0.854874075766979,-0.689074179920141,-0.610835677976473,-0.669188696231677,-0.822901678335527,-0.965374655466495,-0.745403115563615,-0.91124439853695,-0.947170550151342,-0.842233452651986,-0.823761113815267,-1.10643109630479,-0.822912069913791,-0.774551253971472,-0.618752061571205
"ARID1B",0.796249582288041,0.614922838151517,0.59483790479533,0.511603958050757,0.498049559867782,0.803692755244327,0.627673642513828,0.546348665096915,0.406049749484084,0.550540691707365,0.309681297549862,0.0396576070618393,0.14128573716097,-0.080117367000033,0.182997144377838,0.370315804939493,-0.0661194888625852,0.0775150010207037,0.00438118655855106,0.165979542014711,0.416395180335567,0.386552395024801,0.372495407913581,0.108519589798225,0.389845278567828,0.437287442541255,0.410554836131709,0.368802263971398,0.366451342677242,0.249690147934818
"ARID3A",-0.650389736341771,-0.635481768182747,-0.504970595412673,-0.382442467540988,-0.329400253968223,-0.754142169994943,-0.644400835053025,-0.528171714620902,-0.362201378454289,-0.495363759050537,-1.20790486079704,-1.15735248800999,-0.353733571494619,-0.420331290756738,-0.521355310454068,-1.05805139097653,-1.14379141406463,-0.411934443360728,-0.476347002115758,-0.556501460551069,-0.738776463129303,-0.193141302096679,-0.174294440301664,-0.338206055682346,-0.636062593204127,-0.723808186905064,-0.147460270155796,-0.17242978470114,-0.394363939404609,-0.598300226706718
"ARID3B",0.556695171848849,0.619799820042393,0.584527615225983,0.441962264347104,0.372776087197362,0.580875960900485,0.578659727807406,0.639613999217117,0.385562803856684,0.396841146900382,0.558865749533541,0.617317894167073,0.560838650934227,0.479267696188422,0.581874491514149,0.547207045766521,0.556186348089515,0.578995031315629,0.547267629296427,0.532207142693837,0.365015888893282,0.377800882996919,0.320442942893893,0.339783302722585,0.314871199176786,0.32221679736766,0.341440263459574,0.355079567048943,0.336887910884945,0.403256750155737
"ARID4A",0.373855127828399,0.277309728708529,0.209258891271985,0.307573902621494,0.182825517303252,0.393013048708266,0.242427273128802,0.265871860364075,0.281333662186044,0.289293468178838,0.506682071402416,0.344835611981779,0.31123169369661,0.257874035950967,0.273041815051795,0.500403210219629,0.269675617549989,0.275390010703894,0.248838902816067,0.362390449105105,0.298100890853605,0.242022717120445,0.216948709710663,0.315696832189507,-0.0906977831246563,0.303891574950433,0.175924687308877,0.314861372687534,0.23085788304384,0.0848230522257242
"ARID4B",0.618824109299522,1.3784586275216,1.65686305227899,0.95864295878734,1.10131268076123,1.01838595255349,1.18327347000948,1.67241106731708,1.30537550831354,1.17777040309749,0.652354440876196,0.624543718675522,0.822953348088899,0.888859323425173,0.879559797331889,0.603246628918352,0.765580203116938,0.893221271164733,1.01066642806455,0.499138827396142,0.75412503406414,0.639344064072003,1.02345417943716,0.94945071895828,0.934703385999669,0.763489646669299,0.986529008711478,0.986664956841691,0.7794518821533,1.02304968950951
"ARID5B",-1.1451865379019,-0.963744769104067,-0.999926615378392,-1.1383558494019,-1.18177644154521,-1.18994706915162,-1.2173120703105,-1.0938867552396,-1.17316203188507,-1.12576851105748,-0.718037393641915,-0.696827696421314,-0.413812201811026,-0.781598764298682,-0.982146679547697,-0.727980090638834,-0.679912992129437,-0.706011080260031,-0.728305900237427,-0.808717896183897,-1.21820146717696,-1.09052051062693,-1.1396281404979,-1.04107463519193,-1.04570361231743,-0.837797050813134,-1.14760465139825,-1.1062080716436,-1.03067476093506,-1.22268685743656
"ARNT",-1.05217576251567,-1.43882201350329,-1.43464375319591,-1.38946387555409,-1.43102248627482,-1.21180723793633,-1.40656898121643,-1.46699696458912,-1.47717422196664,-1.39464820807178,-1.41561623562767,-1.21094922310801,-1.29002875195633,-0.946597674481149,-1.04271749500391,-1.18711882191626,-1.32920310816222,-0.943215083853828,-1.12838975712493,-0.972981306689703,-1.32155557428802,-1.37154261408994,-1.23715072725698,-1.19894752389563,-1.4336403151385,-1.28301772374213,-1.31868756341855,-1.28348304953929,-1.25979988839401,-1.43806040505807
"ARX",-1.89875472328913,-1.6311725345342,-1.62290995342683,-1.74731057376395,-2.11790724293219,-2.09131088496532,-1.40202470501041,-1.81662638458406,-1.99914299837296,-1.56091128927491,-2.03892722746253,-2.17182945054517,-1.47252356079244,-2.09590680608462,-1.88388377423488,-2.0252770036965,-1.76758235218003,-1.50028230650058,-1.81995747249079,-2.03719806050838,-1.68322380401774,-1.63020358799786,-2.25240687140709,-2.03032815001323,-2.37535218939397,-1.85784038471605,-1.83066852510778,-1.77480877485373,-2.01602847873981,-2.22635017856523
"ASCL1",-1.32626821464529,-0.987675923585563,-0.867647418287829,-0.754162119426966,-0.908631697810493,-1.3108113715929,-0.930353895875614,-0.820730336963668,-0.971789203632889,-0.953948205386851,-1.03370703093336,-1.44699723452424,-0.86297555027475,-0.993785398022506,-1.24895057595137,-1.42492901410257,-1.24461089926029,-0.580783755666752,-1.04612209248487,-0.976754692398444,-0.932112581514818,-0.867470578749876,-0.584355414106392,-0.603655881528319,-0.825251836629735,-1.05143918778924,-0.535510630873584,-0.460587292140972,-0.759433911396947,-1.03144738681131
"ASCL2",-0.473461904341589,-0.511816779242754,-0.0458297004698625,-0.0271570922744115,-0.137635503536642,-0.27912457306736,-0.34721525711707,0.101675698307562,-0.120771575596138,0.155723571410953,0.329007270650621,0.107335271562101,0.0258265495460508,0.0758440046602991,0.156230406519243,-0.0602733354789039,0.0910372841499862,0.552294455286154,-0.216302950006679,0.276757299204455,-0.413753994149817,0.0087373539433798,0.329769951654547,0.398733280762516,-0.13410444846774,-0.0100867915049062,0.178428100147103,0.472688004166539,0.153367784838313,-0.0397598774343528
"ATF1",1.83868405722863,1.88802169239741,1.82504224933712,1.60602170062707,1.72415571668054,1.70466980121264,1.80671133334064,1.82646830926566,1.90840334656878,1.70538097839814,1.8702847449938,2.01565487682469,1.93133533435479,2.06847739840419,1.87237237337838,2.04291584542388,1.92247568447996,1.97076823454762,1.88483573552532,2.12819390959244,1.39649502983166,1.49071174101435,1.55776391142708,1.47609177622829,1.3552900082437,1.61205822444086,1.49510432953698,1.39535128636514,1.67795759895775,1.771519116361
"ATF2",0.0980623345715907,0.336001748512301,0.374620711135689,0.547063067215843,0.31235930276554,-0.164441052978758,0.237704488662998,0.368996826112042,0.522585098486845,0.246768561224833,0.000421196133658834,-0.152096597432187,0.400109166279116,0.274691823951274,-0.0488512067890411,-0.0654972969019429,-0.426474581177668,0.306618704184595,0.0565359673581836,-0.0937888925683985,-0.206904825360781,-0.304041039778009,-0.375320176909726,-0.14347634316982,-0.251840071803805,0.124033136856652,-0.0624614251691803,-0.143795629621802,-0.193012990097377,0.0288836796083143
"ATF3",0.54709879714249,0.327765117526296,0.14895639402258,0.102166295505606,0.133817091633152,0.270534943832877,0.228443945433922,0.511622361396157,0.307035921932153,0.153224465153586,-0.0436853728336614,0.472604831329534,0.321550169717489,0.445587144618782,0.554914698732956,0.100935465404689,0.249524099766377,0.498518205369938,0.207838713249477,0.36218738652658,0.322711399094601,0.222722305409208,-0.0602849094772682,0.134893880370603,0.220558606556779,0.544324487456108,-0.0565615648169834,0.0739886068196118,0.244009664977907,0.40057920572382
"ATF4",-0.506627498385168,0.256680096780019,-0.0304360239300357,-0.030196446646834,-0.192223362524978,-0.56091872128576,0.192121354028624,0.0825243458860493,-0.0069633743060696,-0.331201836094231,-0.888544899362711,-0.336043955630012,-0.0324573129276464,-0.489437383718054,-0.559685300944966,-0.780704902773737,-0.340015169641561,-0.0494794954782675,-0.769708751037996,-0.507846186240195,-0.151292644238015,-0.0894734191254726,-0.195388447180514,-0.155753794673766,-0.163663218697901,-0.108996302856171,0.0223870004826223,-0.0926295648114658,-0.289594090373436,0.39524378816041
"ATF5",0.555763159493252,1.35731784702053,1.0932199136936,0.969063742405324,0.984085992300282,0.557243443998174,1.28234656916279,0.943515850568736,1.26711211464231,1.13285895906033,0.802494622943553,1.30665346125768,1.72912256923974,1.5184992041316,1.06998812044023,0.900445604835393,1.39456989204208,1.62685789108735,1.30455468725918,1.032598419935,1.2602604620255,1.39629565820155,1.30192117920054,1.4407729919517,1.3562553171152,1.38464538487111,1.26393764858409,1.28158577605509,1.49998329527147,1.54301714421189
"ATF6",2.26923912052925,2.49155231599098,2.79947108200598,2.58215677786989,2.5458928445648,2.16815094006625,2.50278827711971,2.79862627518568,2.48215739839613,2.35141986642764,1.53144738491928,1.83493303275498,2.28195369636284,2.13705345563588,1.89310836775626,1.67567519543334,1.86303252326627,2.20983715679908,2.27534155611219,2.02694164354549,2.25009851433715,2.09774105430791,2.26072960880998,2.39647393103614,2.63249952745236,2.25299102567248,2.27115703502166,2.29784048896224,2.62703012950362,2.59414610078664
"ATF7",-1.602409481209,-1.81207972281917,-1.73891342954547,-1.97970457613878,-2.00823345103334,-1.62854027009062,-2.0663796926551,-2.05229333123034,-2.04772674401375,-1.64137052832805,-1.30339949132753,-1.23645541027737,-1.54890120867164,-1.39615347594852,-1.63136285441133,-1.28268723829752,-1.21740739001958,-1.47023476819458,-1.40141314003207,-1.36753492625323,-1.80117560353189,-1.97483240325505,-1.86431782202732,-1.91264645565248,-1.81343407066071,-1.60103367006145,-1.7052933470052,-1.82360145521753,-1.78598589686907,-1.5287152002577
"ATOH1",-1.94896772281649,-1.96105454797581,-1.8404096492457,-2.33701445674228,-2.09406291174731,-1.71782507919777,-1.54046644492966,-1.89263860375708,-1.51144951508412,-2.11141666968255,-1.96918196184775,-1.99798489311466,-1.77629946452896,-1.49813542661789,-1.79318831847363,-1.70407037781487,-1.8171627930749,-2.2652639282037,-1.71119198398309,-1.7446252632153,-2.01915273825177,-1.67687291282684,-1.88514201968595,-2.02924968583189,-1.58753511547269,-1.89554845854276,-1.43667036700112,-2.14425784001852,-1.60610973751625,-1.5261539062815
"BACH1",-0.273399045167361,-0.171453919502755,0.0850295986508296,-0.232009966496017,-0.332467146599985,-0.386005622302812,-0.183855400469413,-0.119017760075503,-0.111464432232298,-0.500755008233896,-0.72325881940541,-0.432259641833484,0.174078584537224,0.0856053027621696,-0.375355923031095,-0.586422800408342,-0.471104103488541,0.115225157201629,-0.0466335244973315,-0.0296302506854578,-0.534687448081126,-0.106263614928971,-0.0574588465693933,0.0046127024291868,-0.496359136104015,-0.316935428092513,0.0203937021860696,-0.208501328794217,-0.0881674137711322,-0.430770470253402
"BACH2",0.574971788738768,0.847266609031238,1.12445624582682,1.13634079002338,1.16959698324794,0.471150942539971,0.829513448295608,1.29901414805552,1.11299380974335,1.05374480075628,1.24549218090066,1.38859116795061,1.39117496331828,1.31411199085482,1.12631062911955,0.986965001391641,1.36919897229851,1.4182976166143,1.25344931795848,1.2440108245529,-1.0844537425495,-0.533174174029062,0.0022512585465267,0.359522597158047,0.0914096495232546,-1.14279109914063,-0.501269653591678,0.0603410526928583,0.118210400126433,0.0879452902336163
"BARX1",0.0298081191579455,-0.0875496160490958,0.115199168251042,-0.425409700997155,0.0411127189917744,0.0307163520357958,-0.0843616954888911,-0.0950514534849505,-0.0659766467843927,0.0617777712852214,-0.816430986170278,-0.488800705914584,-0.574861684317993,-0.786348993451919,-0.834167103310615,-0.666862497557825,-0.916583203793901,-0.657141052019894,-0.670729655351589,-0.671397138054659,-0.206532456606954,-0.277269412109805,-0.349530892413869,-0.712697209779715,-0.458697941708521,-0.444363760413784,-0.297596889905102,-0.318709418681707,-0.505851775825919,-0.500213122159641
"BARX2",-1.04229914235113,-1.059531438099,-0.978772416358415,-1.05122477167385,-1.01101628096364,-1.04769225540638,-1.30545517322724,-0.91470511071886,-1.15791029000409,-1.11176295020551,-1.02981611021776,-1.15898348792024,-1.17060285936628,-1.18859043486099,-1.35402946914627,-1.05742330201311,-1.31096357265162,-1.10330228143378,-1.5681809089076,-1.63021348384241,-1.88921393309398,-1.65813729807692,-1.63457114969259,-2.16333260968013,-1.87948092150694,-1.64025872863121,-1.6466692769782,-1.63394609507324,-1.81976976171955,-2.10589882236312
"BATF",-0.450043230195788,-0.408637822374804,-0.821814984705334,-0.508681679548309,-0.554935643099832,-0.363298196970032,-0.772791959328156,-0.580769537246478,-0.557730249498585,-0.585539614295766,-0.349849626605926,-0.304269541562694,-0.228380077394169,-0.204416199784699,-0.212549658485242,-0.0797552222288268,-0.171190864142767,-0.356807383269278,-0.3066036867444,-0.392901007353603,-0.206015048771873,-0.501876001840013,-0.828829594704064,-0.939713448130916,-0.862532581497719,-0.0886635441641652,-0.601791081546525,-0.793941650800555,-0.741340207005007,-0.750451783949111
"BCL11A",-1.4494635650362,-1.03404492386587,-1.27888485744791,-1.22576840753484,-0.863007599110982,-1.28881450210969,-1.17018061684781,-0.923171032272956,-0.945553874548309,-0.963429692937899,-1.11235759586224,-0.493885918830027,-0.929312661338906,-1.05254918335546,-0.98089840728918,-1.32937560262753,-1.06676202699723,-1.15196594618208,-0.843115196516852,-0.539793342002478,-1.4928151622881,-1.6977229439269,-1.17061470339963,-0.834892192991409,-1.05253695718763,-1.67440386258863,-1.91019291639697,-1.29114356920296,-1.20738780196972,-1.2523663581964
"BCL11B",0.213277422131338,0.229834089330278,-0.0746140148234577,0.0339880632636646,0.0532496251583077,0.279878731548351,0.0682821514738308,0.221229617997817,0.0515932755815007,-0.0128401602609809,-0.218504879203542,0.0329288011311988,-0.05789028751081,-0.0396691133262981,-0.0386726384044513,0.217625764223652,0.0839597648866278,-0.264848031432091,-0.102121595999644,-0.00818938272923336,0.377027564223482,0.509159273345967,-0.28760602295363,0.00514220189709161,0.109967116576137,0.272844204292019,-0.014541516909367,0.0374019764466815,-0.140414716991953,0.047814582066756
"BCL3",-1.3863115778613,-1.50845634302538,-1.53404603304393,-1.22481138891989,-1.20046990785776,-1.42958495165692,-1.46123497047251,-1.40837731752953,-1.41923797977995,-1.18555169382543,-1.62559672554458,-1.48969742312563,-1.84785543669251,-1.50631180843506,-1.36671991975893,-1.76689604098925,-1.54939570974488,-1.59025766076018,-1.72787757132844,-1.35339977832948,-1.37669140723458,-1.19604197713813,-1.25648892673936,-1.35008128203368,-1.26890084779982,-1.20126014558979,-1.50199972848036,-1.35714629543974,-1.1146298240134,-0.881523309832191
"BCL6",0.119024476303251,-0.36437013558645,-0.729463712524994,-0.390664155356803,-0.420000339781224,0.0399695320184952,-0.511223454641354,-0.371812860569499,-0.495363730416519,-0.384029579000336,0.526563570663017,0.535623597612128,-0.0301097997417725,-0.0131560927842568,0.130529279481825,0.562724584618731,0.453972463660346,-0.182098188061529,-0.115070744837778,0.106852996800218,0.231467284520333,-0.331518125941695,-0.954633611507894,-0.749244156225951,-0.636920953244279,0.0962996437775226,-0.33444984564332,-0.80748587178583,-0.862810139612158,-0.643808523649233
"BCLAF1",0.204467114292031,0.2244648293234,0.118815776289366,-0.0793693249005941,-0.315932571562845,0.172865108286487,-0.160481433324335,0.187498154443943,0.0547816495346099,-0.205247054845122,0.342573710435467,0.423927218678065,0.132593960614131,0.235969954092173,0.197761973754401,0.308111273932909,0.490952939002283,0.22049533175929,0.121145826443623,-0.1076506841479,-0.417590736827162,-0.72129708915666,-0.64355410070854,-0.517183615443333,-0.712856048363009,-0.418468328303503,-0.597224397309772,-0.797541045973087,-0.716163637760199,-0.12709665092272
"BCOR",0.602615656358764,0.795699381558417,0.887754090650573,0.800034338484445,0.933168491657366,0.569153020036468,0.674893276447663,0.893158949626427,0.84232515311482,0.86194743273694,0.700903631808708,0.783445778087913,1.01479444456327,0.917057744591927,1.00934875565015,0.762592790751702,0.759489427745825,1.05878578374292,0.966637940736969,0.982395202649243,0.836115203490264,0.903919921099401,0.925435126640861,1.01893488649509,1.01333911604014,0.848123203084505,0.984776033602233,0.946037559100056,1.07497929502223,1.00879540690051
"BHLHA15",-1.8019129496637,-1.64696072844995,-1.70335605486922,-1.28313792863738,-1.26862511319739,-1.62564376400968,-1.78066634807389,-1.49710695017861,-1.48280862802263,-1.56588114038933,-1.79331942875285,-1.35625389662199,-1.62472374106916,-1.32669121727121,-1.1250721736766,-1.7004882017506,-1.2205259987831,-1.22840273565592,-1.24380746373787,-1.22304659869,-1.93103301894616,-1.51351683096816,-1.38991971879978,-1.41779967810886,-1.35645222639876,-1.5418052291178,-1.60148326317833,-1.3504113489479,-1.44527977081679,-1.30666273627726
"BHLHE40",0.0702999941555374,-0.257474643618959,-0.51938048415218,-0.104323918730606,-0.111374489405855,-0.0158636478643749,-0.250507359917537,-0.326401418360513,-0.0613306530109333,-0.131921280743893,-0.676628250185039,-0.7616800533244,-0.91226167084677,-0.45079540533963,-0.485506784238065,-0.611901604691018,-0.919684904812783,-0.775703712143506,-0.562292802276159,-0.715802434238341,-0.16164930248119,-0.445821021781305,-0.488245048138015,-0.626731319313464,-0.813545742211759,-0.22730282517388,-0.51049554683678,-0.684407226687244,-0.587789476314485,-0.169261869561868
"BHLHE41",-0.283942640166806,-0.700309804303339,-0.932065647516156,-0.968445377122583,-1.06325965514,-0.328583444015956,-0.668689891828227,-0.914013981690725,-0.846219177155551,-0.990394371179191,-1.12194754745479,-1.08806844209415,-1.29830607194432,-0.959937147493625,-1.28297725112338,-0.89822358419089,-1.08873613027409,-1.21738696750468,-1.07492368173007,-1.31196606169268,-0.984815925655688,-1.09920702543693,-1.16853014812997,-1.06689450524658,-0.970918839017992,-1.1700001416133,-0.950530685084174,-1.12245525128199,-1.08874060916016,-0.665857071164623
"BMAL1",0.448762186015696,0.0904121304821854,0.122674453342402,-0.188919320837535,0.0366085521094981,0.171986295327663,0.0525289879467121,0.0350346966563344,0.0987861610252259,-0.10398675320114,-0.39059731389427,-0.307450780045722,-0.313019570900871,-0.352984863060501,-0.153440116132356,-0.304428975568858,-0.281219332330793,-0.201476624991717,-0.395902697948132,-0.114599482893063,-0.805534893541538,-0.816483281008939,-0.500612442120914,-0.128660592833848,-0.503301062952815,-0.600327087278465,-0.664068890825039,-0.427907529196784,-0.0589307759529699,-0.488128640368256
"BMAL2",0.016945048269701,-0.0187359847420159,-0.35475796531283,-0.331355643173736,-0.389401215747413,-0.10162941129564,-0.213554281070148,-0.0530485324335032,-0.362808917900754,-0.31823689777836,-0.667753002055158,-0.200903199696724,-0.322576333611077,-0.055492159038694,-0.0731591854444165,-0.285097229955213,-0.207883711123717,-0.109467996450076,-0.19469016400409,-0.070272679592444,-0.785512552364064,-0.777045357142538,-0.807252767615426,-0.534607527113319,-0.725005486441416,-0.843797465960671,-0.759391829997719,-0.504373632220068,-0.263340037621871,-0.897368096179843
"BRCA1",0.964557794970273,0.982605314620018,1.17352823254394,0.957853345087498,0.787405648244667,0.934679139982414,1.01618164843459,1.0597861622328,0.811768876726433,0.863094459857539,-0.0241020169068202,0.342574972126785,0.632301125554303,0.802307514937282,0.820599818718446,0.231739926158264,0.0953420088626681,0.370196692319414,0.571608926260749,0.582702474200089,0.646578733425725,0.746767007461214,1.01848447055949,0.892352995983766,0.649396687053783,0.749795330706528,0.665621916338126,0.901907460329883,0.95165761149812,1.00430915149028
"BRD4",1.79326784973277,1.84777677575376,1.75595474709007,1.64248959255032,1.53230685475302,1.81516357196845,1.82416639807938,1.7623474449629,1.60637040559126,1.62697647256496,1.57985807084143,1.52371935182588,1.58591984721175,1.54772970117947,1.5608842025388,1.62739416485474,1.52215707860801,1.57805154170684,1.55365809881014,1.57850020856109,1.62178876792047,1.59043756837009,1.5273631929269,1.54772895408202,1.51743546225933,1.60572086301911,1.56570300384691,1.59959798457559,1.5959545248031,1.41040176067666
"BTG2",0.865876357403821,0.680292667749206,0.679458271178299,0.761198972868276,0.831764131200146,0.858730889395224,0.687992111352386,0.690397750567948,0.686950193468418,0.669540086434657,0.914623663687737,0.627734085605,0.684206761491681,0.797198108247453,0.621349122148877,0.821321982950813,0.617223878090394,0.771592858576495,0.839221271205361,0.869348750418409,0.680081396889655,0.747122992560295,0.670608224985066,0.672066123274348,0.729563993028918,0.794423490281578,0.568401803124428,0.810335303402657,0.661497236281578,0.996076114573124
"CAMTA1",0.178999526568856,0.290930022084049,0.0989534001980594,0.256032000678088,-0.0806299924720867,-0.121070369335824,0.312647273114035,-0.0494814629365177,-0.0879733179422322,0.0946286541777545,-0.169684982135576,0.312607600323722,0.0558842149114635,0.234487335305997,-0.397972511680505,-0.00607153737546973,0.107800811181897,-0.156520217469847,0.12882848275473,0.118328814225218,0.249182043514503,-0.0170543829443091,0.0600768931984085,0.0577398436322407,0.501158681103945,0.0325353642472965,0.218143865231648,0.0851227934818428,0.308282763733774,0.363265091988879
