,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TMEM176B,38.5710478339779,5.17699566262724,0.528479431989521,9.79602109232114,1.17108125092532e-22,8.4963750723524e-20
GZMM,39.7437393403533,8.3308077462403,0.850451643994366,9.79574536079736,1.17428105401426e-22,8.4963750723524e-20
MS4A7,34.1113283048371,2.93815702461181,0.301157107808778,9.75622672826775,1.73490322400659e-22,1.20877775740785e-19
CD7,54.5257439589583,8.78812176895812,0.920582361788546,9.54626346727324,1.34458496277316e-21,9.03369011417455e-19
RFLNB,29.7762229003241,5.08336576953023,0.550417313155678,9.23547578906275,2.57140635251092e-20,1.66804470011846e-17
ITK,51.3418905172665,8.22124618282803,0.912300241538092,9.01155760845512,2.03150331806987e-19,1.27388801398435e-16
FOLR2,81.693335303664,3.87159956805991,0.430616590817452,8.99082768898973,2.45375489108846e-19,1.48903345197278e-16
TRBC1,180.509504187561,3.01567971424749,0.337565238001727,8.93362045244736,4.12290016866825e-19,2.42374993665585e-16
KLRB1,42.5409401358202,5.80451017489301,0.656693250230629,8.83899777080772,9.65810466921076e-19,5.50570500112705e-16
CCR1,31.9349449042578,6.0809911693014,0.721200189794965,8.43176590265486,3.40487588209975e-17,1.83498509646963e-14
A2M,24.2678267961372,5.4027274794632,0.640782552134535,8.43145223206526,3.41401649885376e-17,1.83498509646963e-14
CAMK1,25.9516427928761,2.93951457120753,0.361627626029537,8.12856750874294,4.34393178582034e-16,2.2085958041852e-13
SAMD3,20.4816477409279,6.89701694375536,0.858285085326358,8.03581124928067,9.29617577048365e-16,4.60209627879838e-13
NRP1,38.93792911348,7.33805509978331,0.917552865890028,7.9974194104504,1.27053878570827e-15,6.12855785557538e-13
LGALS3BP,35.9690565288079,3.11935780899743,0.391383800320363,7.9700738927981,1.58579521046213e-15,7.45799487480338e-13
FPR3,29.7035523923274,6.57572519143707,0.842298126614191,7.80688569006997,5.86183897264288e-15,2.68958328666727e-12
MMP9,330.723640112968,6.0053302298935,0.784099448537467,7.65888847530103,1.87549170066213e-14,8.40041663639427e-12
AOAH,18.9864309855839,4.85008453895035,0.633586565841779,7.65496745106419,1.93361210838043e-14,8.45932813554711e-12
TRERF1,16.7701402285036,3.66248472030004,0.4933857370185,7.42316699796028,1.14352443095674e-13,4.7804403544796e-11
GAS7,21.7702247924779,5.715185468703,0.77417627169826,7.38227930464204,1.55602330534872e-13,6.36345878700436e-11
CCL2,113.236529108107,6.44980090416635,0.888110391812787,7.26238648215926,3.80319662205259e-13,1.52224967774581e-10
GNA15,15.092714921726,4.93682620660709,0.681598571301743,7.24301137717843,4.38830081933779e-13,1.71984822944547e-10
KCTD12,52.6845367308512,4.66666623429614,0.646157857120036,7.22217672179326,5.1161923833049e-13,1.92491622229463e-10
CD226,26.4848009342739,2.9712127297005,0.413008094591636,7.19407868419213,6.28839255445597e-13,2.3195537398907e-10
HAVCR2,26.312030206477,2.32534823296805,0.326928844570319,7.11270440521772,1.13790824034116e-12,4.1166018879419e-10
SELENOP,62.1077473596126,6.50008309907878,0.918066250678035,7.0801895770356,1.43957389738276e-12,5.10967248255934e-10
C12orf75,13.8710696948826,3.75561811745813,0.535480620371551,7.01354628829003,2.32352044739952e-12,8.09445678823701e-10
LILRB5,31.9291846930713,4.74270923271454,0.67944179276943,6.98030248239968,2.94545198479515e-12,1.00745168614484e-09
PDE3B,18.0043074658181,4.56380762101715,0.663725003692118,6.8760519727748,6.15340584367276e-12,2.06710483448521e-09
JAML,29.3907891625768,2.82690695732084,0.411604690205769,6.86801444343994,6.51016314340374e-12,2.1485822641002e-09
IER5L,11.2287939513603,4.2906946438029,0.632810553413828,6.78037782501549,1.1986200285796e-11,3.88766206511025e-09
ETS2,16.6005693302267,3.51279525337674,0.518821218960043,6.77072395076284,1.28139563801377e-11,4.08569741395169e-09
VSIG4,39.6933440907698,6.93264235489681,1.02663682418401,6.75277000745325,1.45048780081616e-11,4.54776275149225e-09
RAB3IL1,14.1694135844332,5.46809287467801,0.810047980139181,6.7503320898825,1.47507139088487e-11,4.54902344349608e-09
GPR68,24.8821992044558,2.5889644599028,0.384502212708953,6.7332888454988,1.65870312697183e-11,5.03282632654744e-09
TNIK,19.7114066857093,2.99029608313249,0.445691706037024,6.70933751431326,1.95509984463267e-11,5.83799020273489e-09
SEMA6B,16.1418505122039,6.07821480586401,0.907852090927403,6.6951597805485,2.15436108086923e-11,6.33247510207999e-09
DHRS3,17.1366249542142,3.53243326470549,0.532622722201528,6.63214901929949,3.30834317687649e-11,9.57485412975393e-09
INPP4B,29.3083207592585,6.89255177022845,1.03984283096456,6.62845534438596,3.39217707641374e-11,9.66873260022655e-09
PDE4D,12.3514559686372,4.91930773379468,0.746915516019478,6.58616353294017,4.51336697921556e-11,1.26724566586572e-08
PLAU,13.094540732424,3.66102925185771,0.557519425442778,6.56663980622764,5.14633291157259e-11,1.42371786371329e-08
GIMAP1,61.0823712621477,3.59207038325786,0.547843522619337,6.55674519264832,5.49948631025414e-11,1.49936719519567e-08
TRPM2,11.8608462901971,3.38757694124524,0.519198127565523,6.52463243103226,6.81684971841397e-11,1.80617713947611e-08
FOS,77.6393613994739,3.42275920546863,0.53338597926489,6.41704007702989,1.38949353939078e-10,3.58070581685197e-08
CYP27A1,14.9895275609244,3.63403701841837,0.567731533025476,6.40097793943621,1.54384881015345e-10,3.92471402927117e-08
TMEM176A,13.9169677656705,4.27592679941859,0.67949410044638,6.29280930711483,3.117712548043e-10,7.82005446050465e-08
CHI3L1,14.0444660528128,5.4423310538117,0.882818985846316,6.16471908858462,7.06083741502157e-10,1.72504510975826e-07
CYB561,14.126614175226,2.68344710773792,0.436245726498486,6.15122841265755,7.6885095525161e-10,1.79838032326174e-07
OSBPL5,7.83721212279883,5.48288468359273,0.891371118111097,6.15106836220082,7.69627341703838e-10,1.79838032326174e-07
ITGA6,17.8263138416855,3.74843400148105,0.609481522326157,6.15020121885684,7.73847068950317e-10,1.79838032326174e-07
MICAL2,10.5273188408336,5.43662508126269,0.883989666854986,6.1501002614712,7.74339815990862e-10,1.79838032326174e-07
GNAQ,15.5935560690704,5.99375209441953,0.980093062989822,6.11549282487042,9.62590140125498e-10,2.18171635133023e-07
DAPK1,11.7660238274431,5.16288750438398,0.849319024348901,6.07885536102516,1.21043479569656e-09,2.71079754483852e-07
TRDC,33.7897933051075,3.10287995632084,0.512115358497859,6.0589472759072,1.37015290563996e-09,3.03239017187047e-07
GBP1,90.0360780597463,3.4086695787945,0.564838254993033,6.03477110245754,1.59188169975125e-09,3.44212396962306e-07
LAT,75.0660072405186,2.65010130901535,0.439110140441852,6.03516308311328,1.58802227548882e-09,3.44212396962306e-07
PILRA,25.7667190509104,2.34340065661221,0.3889611230963,6.02476833149216,1.69352022183521e-09,3.62028436513227e-07
CEBPA,26.7097501071867,3.85715219937111,0.64481501550751,5.98179649451136,2.20689894314693e-09,4.66473965376181e-07
MMP25,9.50193302127842,3.65108217081723,0.617426629142575,5.91338630128007,3.35144901706764e-09,7.00527321211961e-07
PDZD4,10.7837733787386,4.72294658538479,0.801831661000619,5.89019717616407,3.85735098821218e-09,7.97411942749973e-07
SLC12A7,11.9116522146537,3.96801469783525,0.674544153675437,5.88251291811581,4.04083787935181e-09,8.26263502025721e-07
PAM,9.59778193886702,3.60477323252208,0.615603546472599,5.85567327085329,4.75081407247229e-09,9.60992627218803e-07
FCER1G,192.81673781136,3.41453856603784,0.585063047254303,5.83618907750583,5.3408285501411e-09,1.06884751792824e-06
ATP8B4,6.89671553288635,5.28661561266667,0.907722214687188,5.82404564648504,5.74398766735563e-09,1.13743048419257e-06
EMP1,14.5391030400327,4.02646724666607,0.703379675893409,5.72445776394063,1.03764617565749e-08,2.01343362278114e-06
C5AR1,23.6639107118993,2.25511511566588,0.393949930181887,5.72436988280387,1.03818340107256e-08,2.01343362278114e-06
HAPLN3,13.8476421880299,5.82343727064963,1.03021657154456,5.65263404947833,1.58007481886117e-08,3.00871309276423e-06
ADORA3,13.4576622755133,2.95177427942475,0.526257927216639,5.60898777342242,2.03513399200357e-08,3.82849406575712e-06
GAS6,24.8006311575048,2.28064591535796,0.406844509301438,5.60569422277293,2.07421875991591e-08,3.86338646648893e-06
DMXL2,9.30824989742337,4.23902415283606,0.76211288925538,5.56219979034574,2.66395053653781e-08,4.91316053856366e-06
TBXAS1,23.3679968237073,3.20091016519259,0.576410200698364,5.55318098346359,2.80517372204139e-08,5.0419682618715e-06
THBS1,10.9879199051685,3.07669915064955,0.554098649111997,5.55261983688337,2.81419661650281e-08,5.0419682618715e-06
HK3,11.3717300410395,4.56069745671174,0.824498346840917,5.53148162659895,3.17537128551686e-08,5.63538534180597e-06
EPAS1,9.70018128745626,5.78837127959646,1.0639686662586,5.44035878420276,5.31733746178891e-08,9.17704149827275e-06
CXCR6,7.44691657481194,4.93529018140388,0.907883281746748,5.43604038165401,5.44776134621799e-08,9.31666240409571e-06
SEMA4C,10.5304836718261,2.94797347927316,0.555622264494527,5.30571517315826,1.12232088762282e-07,1.90208112954599e-05
ADAMTSL4,12.651554404462,3.44007219357152,0.649978451608139,5.292594216101,1.20593305383295e-07,2.018684873969e-05
C2,29.0490545305557,2.00506387597242,0.378915301756318,5.29158855997293,1.21258447139324e-07,2.018684873969e-05
CDK6,15.5659269218727,3.2661548009809,0.620681850047306,5.26220446228927,1.42338347873472e-07,2.34883245631207e-05
GFRA2,11.2994029786386,3.49430219912073,0.666628976908786,5.24174963909325,1.59061093803614e-07,2.6019628666379e-05
FSCN1,17.7238044870583,3.30798073094293,0.636657901630277,5.19585278447381,2.03783481142353e-07,3.30480590280167e-05
LRP1,74.5020355679065,2.4922336342798,0.480390589486397,5.18793183884874,2.12642400302131e-07,3.41899900383221e-05
CXCL10,16.009998746927,5.71901158482402,1.11147892115538,5.14540714715411,2.66941213251269e-07,4.21991437284274e-05
LYZ,522.326150671232,4.50540949334379,0.877012593493202,5.13722325856055,2.78827633438343e-07,4.37108786686843e-05
GIMAP6,75.4058272810136,3.10675069115398,0.615879230625236,5.0444154254074,4.54909988442494e-07,7.07253446494231e-05
SPARC,3.70407883739063,4.85190020966978,0.988814510192017,4.90678500331431,9.2581421580009e-07,0.000136065758028369
TNFRSF25,12.6386815011177,4.31880873474093,0.885672755841935,4.87630302078718,1.08092521512836e-06,0.000157630737573603
CTBP2,19.9042106348995,3.03417262229272,0.626909169120225,4.83989192014968,1.29909759349227e-06,0.000185141090369519
NSG1,8.76684376014388,4.33452482833544,0.899430970530311,4.81918565221272,1.44145373990373e-06,0.000203884419211045
TSPAN15,5.31945889400057,4.91730413155925,1.02140619278804,4.81424938117609,1.47754201859743e-06,0.00020742925711832
PXDC1,6.77344061548777,3.21300647501366,0.668726617641687,4.80466365514888,1.55011865470047e-06,0.000212852789286315
SULT1A1,12.7775160899468,2.70847934234473,0.566155469762362,4.78398511893136,1.71853412727116e-06,0.000234268579726269
TMIGD3,7.63502886775687,4.61418150334423,0.975492071416779,4.73010661854249,2.24401954464207e-06,0.000299393586339054
ARRB1,28.0969770494513,2.85646361084631,0.60832909526584,4.69558933326711,2.65839153703591e-06,0.000349717913249787
NACC2,15.4799056291911,2.29132959308659,0.487940800355832,4.69591719203565,2.65413056376854e-06,0.000349717913249787
MLC1,5.45519331817589,3.68791152440937,0.789611366240967,4.67054006829471,3.0040887717085e-06,0.000389744261885382
CUEDC1,5.55501394045705,3.4072110103559,0.734182808031846,4.64082102315874,3.47027600697649e-06,0.000447142686597547
SLC40A1,31.2647607959545,4.54583839114949,0.986218601582467,4.60936184316066,4.03906831058574e-06,0.000509952705092207
ICOS,17.4383053634865,2.12701107229942,0.46560495519128,4.56827413150188,4.91756608647566e-06,0.000616728354791868
OSCAR,8.60501620271402,2.10308754550776,0.467232547043118,4.50115806104936,6.7584222558265e-06,0.000841983042891444
TSPAN18,14.364852241756,2.88813811469719,0.644856803111207,4.4787278365723,7.50891975742984e-06,0.000923253584815491
ARPIN,6.40145144235545,3.2577961568763,0.733400053132558,4.44204516070232,8.91078513707568e-06,0.00108850448051083
S100A9,54.6513987880497,3.63874288430454,0.831830024724126,4.37438271780502,1.21776571701597e-05,0.00144079299801914
RAB42,6.83900319961412,2.62693987703038,0.603051590182873,4.35607818600357,1.32413495068362e-05,0.00153763127730001
SOCS3,32.9025006339026,2.58013127395831,0.595771451393407,4.33074003113749,1.48609051066036e-05,0.00168411654738209
DOCK4,10.6033084540222,2.25457388286418,0.521254748954114,4.32528219145808,1.5233672334804e-05,0.00170580859501389
ENSG00000273221,85.2076238338037,2.2005439040664,0.508747448029002,4.32541512019724,1.5224488391824e-05,0.00170580859501389
IGF1,11.6960100432098,4.45764576664526,1.03949366254521,4.28828565989585,1.80057434415249e-05,0.00198084237205828
LDLR,12.8071510832835,2.77839209054548,0.656908104665367,4.2294988763471,2.34212448352668e-05,0.00250341169227863
FNIP2,7.13495815504904,3.05906707075522,0.726896629008932,4.20839353035111,2.5719266335145e-05,0.00271815077694802
GAS2L1,3.18186605994443,5.20281001896203,1.2431928239288,4.1850386511401,2.85117583386414e-05,0.00299644244618169
FBLN5,4.38064345426116,4.58947688372959,1.1172892267659,4.10768919433176,3.99637386480054e-05,0.004130757425529
LMTK3,7.71070796251019,2.28232085145091,0.558483497251425,4.08663973543237,4.37665928116811e-05,0.00445047104850456
LAMP3,6.7018773415191,4.81905148990058,1.20317356612085,4.00528371433364,6.19430889414881e-05,0.0061330178377225
TMEM37,5.49045106088463,3.36333505093528,0.842676135989198,3.99125465560638,6.57246593741072e-05,0.00644152394322346
ENSG00000258875,6.59296667376259,2.08913706270395,0.523437717538814,3.99118556554733,6.57438123059167e-05,0.00644152394322346
SPSB1,3.18919109432378,4.18211949780428,1.0511532966587,3.97860094345705,6.93219790450921e-05,0.00672208798864058
MYOF,5.52190468576646,4.46901731667271,1.12463803542793,3.97373837260648,7.07532791876557e-05,0.00682569583629835
SORL1,107.597594300001,3.20826730346494,0.811696424469703,3.95254581238418,7.73241191974476e-05,0.00734657237546659
SOCS2,5.89779770474921,2.44244824313894,0.620778064578787,3.93449508367568,8.33717752092542e-05,0.00784194917618245
CEBPD,47.6942805626983,3.90921016195999,0.999847212113246,3.9098075331906,9.2369689391092e-05,0.00851793429816286
LGMN,208.873013247747,2.88263867655874,0.742678658159057,3.88140771905872,0.000103853559676722,0.00951870951932178
SCN1B,10.1975669231986,2.43062472235056,0.626556228549996,3.87934013197127,0.000104740212125218,0.00951870951932178
AHR,17.6784487424518,2.73603846249691,0.714602448273683,3.82875607144443,0.000128792579572571,0.0116482981101885
ZNRF1,6.31285892520942,3.08298369114152,0.816846661639974,3.7742502184582,0.00016048961754645,0.0139774568763139
IFI27,6.19540029057328,3.40348706112575,0.910017928981801,3.74002198498863,0.000184004160366109,0.0156628337774083
LINC02481,5.48963083931053,2.19499874360046,0.596033519565986,3.68267668100075,0.000230797802765767,0.0191267324477075
SMOX,4.05903046316975,3.61990692757032,0.985941475453863,3.67152312555261,0.000241109256586942,0.0197530240686821
C15orf48,5.08906343483892,3.8419490165202,1.04653782041724,3.67110384504638,0.000241505184764878,0.0197530240686821
SVIL,7.61617607743888,2.93553582993461,0.80162382085033,3.66198677432104,0.000250266782941641,0.0203810334229357
PIK3R6,3.83617854919694,3.95992509796285,1.08204785346584,3.65965801353336,0.000252552072423038,0.0204784895966474
MMP19,3.66878413028581,3.38578467662099,0.953884920724328,3.54946870745164,0.000386009340625,0.030006643453874
C3,5.02938401604254,2.36128332483628,0.669052794697119,3.52929296992958,0.000416671577708138,0.0318635191863638
TRIM46,2.40041264293381,3.71212835657633,1.07175246833778,3.46360607159003,0.000532986412038468,0.0399463760289548
ENSG00000262160,303.348270881119,2.78431552450491,0.816870189975441,3.40851650442602,0.000653171339012907,0.0465434061723894
TCEAL9,2.90802139508476,3.45218029118077,1.01531629124905,3.4001033184781,0.000673603954052798,0.0478182550326085
