,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SEMA6B,94.6603051941373,7.34590004285758,0.641070946630654,11.4587941965959,2.12451947749892e-30,1.80731948246712e-27
CCR1,65.8623232775164,6.65771136239129,0.632172979339391,10.5314709422546,6.18601757473028e-26,5.04315082779886e-23
TBXAS1,58.570845175389,4.29752821735495,0.411348553979529,10.4474129683432,1.50576612788548e-25,1.17847280232829e-22
GPR68,37.8690526703933,3.34432582396613,0.32113656029318,10.4140301587367,2.13967244145718e-25,1.61018580729043e-22
CAMK1,51.590482697932,5.52999513606502,0.532176082595751,10.3912883666095,2.71658442543251e-25,1.96861818029676e-22
ITK,65.9593426370389,7.62347923783146,0.756666468515516,10.0750853315699,7.11989643683244e-24,4.97528191725227e-21
PILRA,40.401842346515,2.87765615229498,0.289690575540753,9.9335511585884,2.97468746906129e-23,2.00699086274666e-20
TNIK,28.6680400354982,3.81316703942069,0.388912941238125,9.80468026412614,1.07486868258973e-22,7.01029354785022e-20
MMP9,526.387136711825,6.25787100515382,0.639011150423678,9.79305447331352,1.20596612189229e-22,7.61159133578856e-20
ACTN1,31.4692666133469,5.37527463288763,0.554234700289421,9.69855303192072,3.0580455729677e-22,1.86980374002144e-19
IER3,106.393416256266,4.04066544307095,0.420208703252359,9.61585376932163,6.85383690405838e-22,4.06370220802443e-19
S100A9,209.645852665489,5.87923842595579,0.614837500173045,9.56226388972873,1.15208491761718e-21,6.62990985238169e-19
ETS2,31.3962584990149,4.23438039858515,0.452630252199252,9.35505388340931,8.35571152622396e-21,4.67108147777423e-18
GNA15,33.0018398819597,5.45645880251133,0.597271656850927,9.1356399385836,6.50210686568874e-20,3.53389508150183e-17
GZMM,41.5274260751906,7.84560782856431,0.861284740997407,9.10919171687489,8.29979956363029e-20,4.38902373681055e-17
AOAH,42.5208163087832,5.36039416236369,0.590149961363441,9.08310516530309,1.05520579849149e-19,5.4331991192854e-17
KCTD12,110.95790231355,5.97850288843919,0.665681021222455,8.9810325033156,2.68237583386068e-19,1.34572732218764e-16
SGK1,72.8487771299329,2.77612558428264,0.309789227467898,8.96133673521721,3.20765865554174e-19,1.56902623135824e-16
SAMD3,26.6063524309701,5.71780583437979,0.640883547328742,8.92175475281291,4.58957651484026e-19,2.19023546559425e-16
TMEM176B,34.4138187893032,4.94007612019906,0.554669589808163,8.90634029874906,5.27448556587035e-19,2.4571567757576e-16
VSIG4,37.8509701052824,6.8160342666883,0.773870229420892,8.80772254514679,1.27714076311107e-18,5.81128748163518e-16
SPP1,48.7815306244524,9.04952507625369,1.04335313536858,8.67350158779828,4.19031300414055e-18,1.86335600543214e-15
GAS7,62.0064673429435,5.51270566446059,0.642707735079156,8.5773133939047,9.71147531695344e-18,4.22254946781136e-15
HK3,20.1970277786147,5.07250733477689,0.595813352014035,8.51358452715139,1.6863746380122e-17,7.17295786246667e-15
RFLNB,31.8234845480521,5.36434201430722,0.633670874549917,8.46550193445044,2.55051880014307e-17,1.06177554986382e-14
RNASE1,314.341026386521,8.0998312273208,0.958488843764841,8.45062650443122,2.89743775381591e-17,1.18106806439921e-14
CST3,330.42231836307,7.09184677296008,0.839642184706017,8.44627259341804,3.00750983657748e-17,1.20091709107092e-14
CCL2,159.60663321064,6.75545222998046,0.807482804446196,8.36606326820002,5.95752163904654e-17,2.33129736779169e-14
MS4A7,50.3855021945025,2.8260917784858,0.339889973820899,8.31472534101572,9.19650042790137e-17,3.52821034063369e-14
GIMAP1,80.7201434180164,4.00793715982375,0.490333601208917,8.17389864765986,2.98580669717948e-16,1.12346718917334e-13
PDE4D,28.9848905331963,4.83158539099981,0.594858334719726,8.12224543054652,4.57636693372828e-16,1.68945651745901e-13
KLRB1,46.25794670112,6.56948623449184,0.811994951018218,8.09055059548571,5.93956208848197e-16,2.15210133005997e-13
NRP1,39.2883566309324,6.88932734308938,0.863992557578903,7.97382718480213,1.53834611869683e-15,5.47259639244041e-13
CD226,27.8404022970811,2.73901368582804,0.345190893058535,7.93477968540606,2.10869310463313e-15,7.36762308665212e-13
TRBC1,183.538133870492,2.57669424887956,0.333091790067828,7.73568825684615,1.02845190867548e-14,3.46942931812836e-12
CEBPA,44.2779766271878,5.84789026102194,0.763396409535089,7.66035861313957,1.85414611650556e-14,6.14885134161826e-12
TBC1D4,16.4924501318556,3.83375237826637,0.502455133181624,7.63003923154383,2.34682283619513e-14,7.65298926883232e-12
C12orf75,16.0734735437166,3.48476056541504,0.45800561504348,7.60855424247194,2.77178925537531e-14,8.89062763453662e-12
DAPK1,24.1750132543208,3.55009672439656,0.478657823932266,7.41677362595232,1.20007804072485e-13,3.78721402335846e-11
OSCAR,23.7506239925753,3.68094217958554,0.496823228385634,7.40895749086916,1.27296097305278e-13,3.95345307916678e-11
GNAQ,22.6164357441483,5.74179425985568,0.7766934515043,7.39261319731095,1.43970840005058e-13,4.40145852427964e-11
DMXL2,18.6496877578558,4.97322857890633,0.681223814313923,7.30043265430318,2.86843840425635e-13,8.63444089502765e-11
OSBPL5,18.5923345946876,5.44161155255891,0.752206781618926,7.23419634804047,4.68293851189868e-13,1.38827840793651e-10
LST1,78.1018863854858,2.98458736665482,0.414216882794913,7.20537353889688,5.78849443917844e-13,1.69041316711889e-10
CYB561,18.7393336225633,3.07962635627629,0.43424659580107,7.09188370399356,1.32298672344066e-12,3.80669973982942e-10
TIAM1,16.938192806812,5.63731492332063,0.799006694938986,7.05540386460855,1.72100132794331e-12,4.88016115688968e-10
MICAL2,16.3650549318906,6.0196582322599,0.859692604541176,7.00210540425974,2.5214426120917e-12,7.04779230688375e-10
SLC11A1,25.9195308340223,2.45195109220286,0.350607903753983,6.99342788895986,2.68249770047933e-12,7.39235915599698e-10
EMP1,32.7528733467916,4.25660885659083,0.610843607960279,6.96841024628946,3.20542371508389e-12,8.71073894574047e-10
SORL1,190.29092976233,4.23143367862265,0.607515013147187,6.96515079800583,3.28052166999269e-12,8.79269684864069e-10
CXCR6,12.4456909987631,6.09434417158316,0.876870937059206,6.95010395945153,3.65017125498263e-12,9.6512501047284e-10
INPP4B,18.513522374299,5.43973444697426,0.783278149551769,6.94483109236119,3.78913405378985e-12,9.88509291952697e-10
F13A1,54.3017124120363,4.33160163560315,0.625860356606316,6.92103532342415,4.48354662882988e-12,1.15427728078534e-09
ITGA6,19.5542163713583,3.77685224493593,0.547124031046386,6.90310063279915,5.08795590598776e-12,1.29286941891632e-09
PDZD4,10.9243398325336,5.91863280268532,0.874712878672246,6.76637208276777,1.32051682090629e-11,3.31246565613493e-09
ADORA3,22.1694157775077,3.61494136648953,0.536588198352393,6.73690062060495,1.61800762289572e-11,4.00733381640223e-09
TNFRSF25,13.5023836386623,5.31522772022151,0.791577928940293,6.71472450897809,1.88421863038217e-11,4.60832771525719e-09
MYOF,12.9812004732747,5.27449528758592,0.787237428196714,6.70000573990486,2.08411353287722e-11,5.03429202275009e-09
ADAMTSL4,15.5425959772997,3.62563998708191,0.545339199555836,6.64841256604128,2.96270888613132e-11,7.06931244707871e-09
TRERF1,29.4924931342795,3.53667706999753,0.536320351057049,6.59433687911897,4.27160775752742e-11,1.00696719739496e-08
CYP27A1,34.4618291983358,4.04525670358373,0.615072520476647,6.57687763460621,4.80429824655709e-11,1.11905832728733e-08
TRDC,41.9549106149124,2.80530000655631,0.429744327927048,6.52783486425103,6.67272045883036e-11,1.53598174702911e-08
RGL1,64.2207113332399,2.26416800607513,0.353271327574708,6.40914738713496,1.46335676820483e-10,3.32930680542972e-08
PTGFRN,14.7581586618592,3.79186765138567,0.591800239632049,6.40734389317459,1.48076572422142e-10,3.33019105288694e-08
PAM,10.9099041900974,3.19318228956982,0.499857654899637,6.38818323230632,1.67868124722764e-10,3.73239514582454e-08
LMO2,32.924156635367,3.71891659813021,0.582993970428414,6.37899667366603,1.78251908226103e-10,3.91873801837296e-08
GCNT1,36.0504461463337,3.84508853049061,0.605340326689643,6.35194511411097,2.1260918857678e-10,4.62212375965919e-08
NIBAN2,104.451698142108,2.40361569003497,0.38089600079072,6.31042511616083,2.78270031812418e-10,5.98311147521075e-08
ATP8B4,10.825075174399,4.10187730574413,0.651706550994581,6.29405565968944,3.09276845081679e-10,6.57751168572622e-08
RAB7B,8.26673933490408,5.99032792753863,0.953641690160905,6.28152899494978,3.35259255960744e-10,7.05342215282571e-08
TMEM176A,15.3109424780076,4.85837207096649,0.779997176673989,6.22870468798776,4.70307338358207e-10,9.7893972152305e-08
GAS2L1,6.36311683630699,5.60342362459923,0.905430604697297,6.18868369980996,6.06686787876199e-10,1.24951933595639e-07
MMP19,16.7062749271549,5.6196128766041,0.909289617218456,6.18022329760529,6.4010997034448e-10,1.30462413330834e-07
IL12RB2,10.432623007935,4.93851859963891,0.805520146965985,6.13084429761314,8.74139239955683e-10,1.74524575193601e-07
NCAM1,11.4017494540431,2.93960734109873,0.479411730181099,6.13169673588981,8.69467264265354e-10,1.74524575193601e-07
PLAU,13.6709555292526,4.48360080780668,0.7332049350363,6.11507178083124,9.65135108152169e-10,1.90745793192983e-07
HAVCR2,39.5273327177106,2.25035842078401,0.371069515378053,6.06451979352523,1.32348480050832e-09,2.58953036067458e-07
SORT1,19.1905229880094,2.52981501853646,0.419220879050757,6.03456350805984,1.5939293659219e-09,3.08780415580473e-07
MGST1,8.42381576969337,4.25560946099423,0.707645117636598,6.01376220217157,1.8126635793401e-09,3.4433568537251e-07
LGALS3BP,21.2444131201368,2.17086100040978,0.360888675574043,6.01532036702654,1.79531287044055e-09,3.4433568537251e-07
A2M,9.6881690239972,6.71865765615159,1.12734116740055,5.95973770002886,2.52643124967858e-09,4.75309171453954e-07
GPNMB,106.330776225626,5.1516784373189,0.873525234426881,5.89757254202154,3.68888108927354e-09,6.87396641835486e-07
TRPM2,15.2110563266038,3.60869059274376,0.61988000062211,5.82159545254258,5.82884999944605e-09,1.07591772725624e-06
AIF1,182.299308669917,2.70460289619246,0.466341825330614,5.79961468022951,6.64674700333386e-09,1.21542291464701e-06
CRIM1,8.90405232933746,3.01024715136175,0.519731449932744,5.79192802696719,6.95829624592796e-09,1.26061133655395e-06
PHLDA1,23.6676013571771,2.54671057171726,0.441068854422851,5.7739524026236,7.74333187099375e-09,1.38996359071435e-06
MLC1,11.9596905390927,4.05010399364915,0.715867564181293,5.65761629147297,1.53489813652938e-08,2.73016517630308e-06
CFP,49.3774285505769,3.45003293255412,0.614504146723862,5.61433629202904,1.97318136724936e-08,3.47813212897306e-06
GBP1,61.4758341265749,2.71121525031761,0.484674575295607,5.59388791678214,2.22040325359555e-08,3.87896518391522e-06
GIMAP6,120.411712186022,3.39248740226572,0.609188594547544,5.56886230738673,2.56408004617178e-08,4.43971594543338e-06
AHR,28.0140656062826,3.35515821418869,0.605292237954923,5.54303855857235,2.9726736853158e-08,5.05768115885991e-06
HDGFL3,8.10183094291365,3.47397909564301,0.630427945240007,5.5105093641121,3.57796774222617e-08,6.03504455555148e-06
CTBP2,24.8861509533105,2.97414445769273,0.540981963494265,5.49767766467182,3.84825526226043e-08,6.43546687704167e-06
LRP1,138.578768252417,3.13568530990924,0.571707870608502,5.48476848249746,4.14011263845461e-08,6.86486812576296e-06
LDLR,16.5205063903922,3.10596020719088,0.568724987687821,5.46126910972966,4.72742795932888e-08,7.77284499598562e-06
SLC7A11,24.0816224532855,6.13366299662539,1.12360125243143,5.45893214639299,4.79006763542677e-08,7.81020527956335e-06
LAT,75.5431007215452,2.653487351986,0.495829753181187,5.35160977121993,8.71752302992166e-08,1.37554077099554e-05
SMOX,7.32143891159729,4.83464497475571,0.912371129914622,5.29898943120671,1.16445373599862e-07,1.82269614388392e-05
ENSG00000289273,24.2726356706581,2.84133216663882,0.541200299197314,5.25005653332595,1.52052538017096e-07,2.34256689672638e-05
FNIP2,10.551248756735,4.36980745206075,0.841153520845396,5.19501772716698,2.04700333602504e-07,3.10478040873379e-05
NSG1,9.54780806002009,5.20014848526606,1.00098176639543,5.1950481615584,2.04666848225859e-07,3.10478040873379e-05
FCER1G,200.259956433377,3.77805623143015,0.728689716415511,5.18472560586519,2.16333130088821e-07,3.25598001793682e-05
NFAM1,34.6415708948198,3.30516629798029,0.644847983604811,5.12549683338365,2.96754154338069e-07,4.39870589680202e-05
BST1,13.7661336649237,2.95389175727853,0.576889526930415,5.12037681286392,3.04925751485128e-07,4.48584755906618e-05
IL1R1,4.2733138828011,5.02018982657869,0.982460476370821,5.10981352158116,3.22476942594589e-07,4.70864467075054e-05
NPDC1,9.86606388060362,5.29225568377889,1.04005886043728,5.08841940114217,3.61060173220577e-07,5.2329654438769e-05
GPBAR1,11.1683936537013,3.31771107886746,0.653253621487256,5.07874884997049,3.79928553725306e-07,5.46594270749215e-05
FN1,24.331816880975,2.82763000248944,0.556918549989689,5.07727746282071,3.82881543759954e-07,5.46821918628268e-05
FSCN1,20.1818381227155,2.60320384361704,0.515173470931043,5.05306268762718,4.34781115704087e-07,6.12009158983178e-05
VMO1,21.047036015775,3.82406488770707,0.758785688684208,5.0397166745966,4.66221527205811e-07,6.51577885807778e-05
ARHGAP22,8.30279909993151,4.99232680889867,0.993433160890941,5.02532732491172,5.02574593359027e-07,6.97402446359058e-05
SMIM3,7.81610731348484,3.43284754004958,0.705496873343566,4.865857907747,1.13961374415107e-06,0.000155927849776642
RTKN2,7.485625071233,4.06824049957256,0.840096168358491,4.84258904253987,1.28158173394517e-06,0.000174134918099801
NACC2,20.5134089606649,2.81680905931834,0.582559426152931,4.83523042090281,1.32991493513438e-06,0.000179455969798892
FOS,188.743138496924,3.58883623892673,0.743592303279549,4.82634936254515,1.39058484496208e-06,0.000186357418332383
ARRB1,47.5797513167551,2.55887327869958,0.53315918285989,4.7994545737235,1.59098315844434e-06,0.000211763105293347
RAB3IL1,11.7337892736558,6.00853428258409,1.25482767604314,4.78833420500482,1.68171416906978e-06,0.000222327158324455
LAMP3,17.4630141798837,4.71735863757833,0.985902705632418,4.78481153427034,1.71147847981105e-06,0.000223754905838547
CD7,64.5810019376113,4.69599232357581,0.981531221322865,4.78435348928254,1.71538566266902e-06,0.000223754905838547
ANK3,9.76329578454965,2.18693547771442,0.459063017982733,4.76391125411169,1.89876039463565e-06,0.00024603407868504
RAPH1,6.95008635024253,4.74982245650639,1.00528304821347,4.72486078915534,2.30273047741231e-06,0.000294478591640845
GFRA2,11.5519484602112,3.99065419178575,0.86044206008346,4.63791157698482,3.51947284510704e-06,0.000447155881086781
DHRS3,11.6271766601278,4.857618349547,1.05273293038846,4.61429315007231,3.94435378631366e-06,0.000491561950210274
MMP25,6.11899434363646,2.86576243114271,0.628225919682757,4.56167493469526,5.07471705177034e-06,0.000628429834398344
SH2D2A,48.2176165858585,2.54595946268394,0.562510683118554,4.52606419591742,6.00923324783859e-06,0.000739475834762326
CUEDC1,8.09212622138446,2.96330730180646,0.657623011299042,4.50608821603256,6.60336437508524e-06,0.000807508921018236
LILRA1,8.78673170576245,2.06050392554902,0.457543250138887,4.50340798366833,6.68723293012463e-06,0.000812685711247319
CDK6,19.4438764394251,2.00647542688656,0.447173727701587,4.48701545414926,7.22278373425465e-06,0.000872351768792757
HCK,96.1387088368909,2.84051675237614,0.638662950558571,4.44759908163115,8.68354084406157e-06,0.00104234454082766
SDC4,6.58930130392708,2.99084501900792,0.676482771860754,4.42116953072021,9.81681135174737e-06,0.00116409533883812
SLC12A7,11.3322504120462,3.0518645574839,0.692288156286215,4.40837320380527,1.04149965562275e-05,0.00122758929288643
IGF1,3.83763327567587,4.87123124288855,1.1075378322773,4.39825268349744,1.09125884843652e-05,0.00127853716338377
CCR2,39.4035537056416,2.46040379426184,0.568436857539971,4.32836780660169,1.50218453175662e-05,0.00173915636380769
C15orf48,11.0467619015605,3.48922150506586,0.808084689446201,4.31789087287014,1.57527276778765e-05,0.0018130462926196
HAPLN3,6.91682140423281,3.7065326206965,0.863348594817217,4.29320513515311,1.7611215250325e-05,0.0020150937870635
IGSF6,48.7397435740197,2.22061617842626,0.520475894966314,4.26651109091226,1.98553628372372e-05,0.00225866296089176
CXCL10,4.54764380523546,5.11793198891169,1.20754989686612,4.23827785683552,2.25240899738232e-05,0.00254743551692384
ENSG00000273485,7.17510303320677,4.78300119762827,1.13925511272264,4.19835833450651,2.68856962741653e-05,0.00302325019138113
PDE3B,44.3689825145208,3.38949588351047,0.808401226527337,4.19283862058298,2.75485424979904e-05,0.00306429271031309
KIT,6.28778604116731,3.09537718515533,0.739069531553712,4.18820835253221,2.81165332937429e-05,0.00310806830748798
AHRR,30.497573222596,2.3830624008567,0.573216573969971,4.15735083225549,3.21959363847298e-05,0.00353166708702862
SEMA4C,14.231800287989,2.71924096917755,0.654206900757522,4.15654583592572,3.23095373902751e-05,0.00353166708702862
ENSG00000215861,5.92972832370496,5.00333542003025,1.22291764475727,4.09131018877672,4.28942944571362e-05,0.0046368495323112
MT1E,3.90890278403912,3.86878600979741,0.946594529065895,4.08705722566889,4.36879386967769e-05,0.00469669345352273
FCER1A,19.88731335322,4.28512794779221,1.05118761898005,4.07646348798323,4.57258316206543e-05,0.00486246338907829
CEBPD,68.6056829122956,3.63565744504666,0.895031656962138,4.06204341127618,4.86450279749538e-05,0.00511714310407498
CDC42EP1,4.50722847835936,4.08254689417516,1.00817312546975,4.04945022936705,5.13380942467285e-05,0.00534556727448655
RIN2,20.8455290102325,2.67006269787409,0.659741745047841,4.0471331667522,5.18487471352907e-05,0.00534556727448655
NBL1,8.15900028501507,2.80089810443867,0.692326754952442,4.04563031025874,5.2182528336243e-05,0.00534556727448655
TPRG1,4.30644108176689,3.20760904258652,0.809044320231237,3.96468890810547,7.34917273473244e-05,0.00737404685783461
SVIL,4.44520973996136,3.6244226126286,0.921058443773234,3.93506257624726,8.31750221256526e-05,0.00830307389240061
PRR5L,34.5596410369572,2.68739458852907,0.684501491420339,3.92606096876828,8.63482773826122e-05,0.00857609337699589
H1-0,39.5053285734865,2.19124180641772,0.560808457464355,3.90729094266021,9.33367386377302e-05,0.00922336680901933
GAS6,17.1747335420171,2.38506330842297,0.614068792559076,3.88403276200284,0.000102738054929984,0.0100008596157217
FBLN5,3.65457774497156,3.789764717306,0.977025959789492,3.87887822153931,0.000104939269092342,0.0101144913254224
EPS8,5.82593084029019,2.94362775858745,0.759997790534931,3.87320567934224,0.00010741310390919,0.0102519258101815
JAML,88.3998811091783,2.81230440728382,0.733773510312282,3.83266003441164,0.00012676508121019,0.0120402212570805
GPR82,4.40580121666776,2.52114217522646,0.666737176421451,3.78131333362581,0.00015600317475883,0.0147456913880737
ARPIN,6.47270465810597,2.77999733085835,0.738010109192772,3.76688245354672,0.000165298780109975,0.0154748130700085
BIRC5,6.29993635312086,3.26672247253845,0.874798982947396,3.73425499596733,0.000188271667966428,0.0173760540350525
EPHA1,4.10250157450797,3.5007019857045,0.942122259384549,3.7157618884744,0.000202592303474958,0.0185229953728553
IGFBP7,10.6589602101852,2.7014256637652,0.728664578940825,3.70736514692665,0.000209426871747777,0.019058819407521
ITGA1,4.20168831112159,3.23566496362964,0.882044205402021,3.66837052362345,0.000244101257494036,0.0220096092356143
TMIGD3,7.27496964197916,4.00402622968996,1.09905043734125,3.64316876973928,0.000269302135721821,0.0241704843464823
RETREG1,6.00055556448815,3.48030256481059,0.956456463416148,3.63874645415652,0.000273968364457687,0.0244770092190827
CPED1,5.59218034305465,2.21458201071307,0.611777038462687,3.61991685120777,0.000294697699916943,0.026090747495814
CLEC4A,11.2081494433744,2.46155615877887,0.684494367602962,3.59616714948148,0.000322940336788378,0.0284623902234297
B3GNT8,3.44296010885524,2.86199587337211,0.802776003187589,3.56512384775822,0.000363684413826129,0.0317671841112591
CD109,3.33918378700487,3.62167810298928,1.01691511737907,3.56143599509423,0.000368832026302168,0.0320736330072365
TUBA8,7.56882727209867,3.11200711033015,0.888162717236625,3.50387046194942,0.000458548354727412,0.0391357883152185
ZNRF1,5.35280024948153,2.2921382082114,0.65433523835388,3.50300285519967,0.000460044531968734,0.0391357883152185
MEFV,5.32358043134615,2.82765690038525,0.810299259931847,3.48964517210972,0.000483662276073758,0.0407902417830135
C3,7.5382718353253,2.56729136725071,0.735988163893858,3.48822371499571,0.000486241053893383,0.0408317272981885
SOCS6,5.14497181418285,2.62162850017857,0.752004840202873,3.4861856733147,0.00048996080572791,0.0409682612174029
CCL3L1,4.38668949505535,4.08077581822069,1.17223663898763,3.48118774187518,0.000499195459232804,0.0415628015121236
SELENOP,18.9622505426331,3.77989887396656,1.09731766801586,3.44467147858949,0.00057175384111182,0.047003931324344
TLR8,19.9557253747516,2.16334673282785,0.629244859709325,3.4380046168787,0.00058601770685658,0.0476491565164675
GADD45G,2.38203204059048,3.60644846458905,1.04912013519908,3.43759341145873,0.000586908244938601,0.0476491565164675
