"","D1_p1_diff","D4_p1_diff","D8_p1_diff","D11_p1_diff","D14_p1_diff","D1_p2_diff","D4_p2_diff","D8_p2_diff","D11_p2_diff","D14_p2_diff","D1_p3_diff","D4_p3_diff","D8_p3_diff","D11_p3_diff","D14_p3_diff"
"IL16-KCND1",0.102436848308273,0.545577870864672,1.04384283851234,0.399483275907643,0.498253652122739,-0.00860827670085956,5.04222736172899e-05,0.30541585779802,0.683795547640531,0.860202702334441,0.235572903910946,0.29098348995009,-0.132633734493507,0.204602946208716,-0.279234884719073
"IL18-IL18BP",0.0898757996149056,0.701123058492314,0.981972849050435,0.663971262045623,1.0047942138803,0.450269926179569,0.403143133924722,1.01794710991503,1.06450631749811,1.19433805359172,0.158599051542946,0.377074229132141,0.162377437048776,0.0334474721499482,-0.0769281656723586
"INSL3-VIPR1",0.722413366933623,1.09053408001707,0.744211103581935,0.414239076464088,0.741257521133339,-0.114102122726651,0.0513444640505192,0.2580092430251,0.776282954735769,0.255580317415825,0.166842593039847,0.606039757227707,-0.114479449326593,-0.127070114540896,0.204658416361932
"LAMB1-ITGA2",-0.294015256154831,0.334093736128258,0.60522468762843,0.190827988330177,0.313681357037771,0.398010136219291,-0.322141191429025,0.293459835201502,-0.758269731946343,0.097371856382817,0.517674357242113,0.157517484168429,0.0386911707647943,-0.0068534135549625,-0.439450284279569
"LAMB1-ITGA7",-0.385472678095912,0.0372052610651231,0.372794419652796,0.10868289198723,0.255351489440724,0.183913997692842,-0.432748076224333,0.0520169056188197,-0.874932426831487,-0.579540587877905,0.6256586460566,-0.0277104217999044,-0.717064404424776,0.159929100159105,-0.47449557474525
"LAMC1-ITGAV",-0.0678052331052177,-0.010762270203843,-0.151884141431769,0.092124950246333,0.178810398236676,0.0531040616026161,-0.116212997557314,-0.181880625255431,0.284625689054396,0.56877767021791,-0.0159461842432966,0.00463232913358458,-0.0446153697291232,-0.250320433885916,0.0157612786567587
"LAMC1-ITGB1",-0.0364104957610215,-0.0986220746969413,-0.264368694969929,0.0833273306257355,0.313401856277105,0.0719491456955957,-0.0861503087831615,0.118973604823112,0.647492433524439,0.863306964699138,0.0421867174567843,0.0288102456836171,-0.0299561734633315,-0.256354390190811,0.147677274649646
"LAMC1-ITGB4",0.216645505017431,0.0953040714831205,0.344983862217793,0.235176279556035,0.483321250972952,0.21159957533047,0.268150494077236,0.566978758148706,1.01091993576541,1.24777641891132,0.197316851078692,0.268629168312935,-0.124727786444832,-0.35071326068994,-0.0362448613668387
"LGALS1-ITGB1",0.0302762819618176,0.0813025807268154,-0.0106186972877642,0.474315831261781,0.795886380485384,0.252534372417484,0.161629167592247,0.293162404449429,0.792554056476982,0.755112034555924,0.368178754355024,0.486636085792773,0.214226298916684,0.0966196778346684,0.160184237988167
"LGALS9-HAVCR2",0.742861966536607,1.04275800177224,1.22985002419391,1.34985836620136,1.36988769577614,1.12332195586025,0.866130007083313,1.47537613448939,1.75758354715022,1.51746898021981,0.723302944907988,0.627554799474997,0.141339356150531,0.0481000337267878,-0.13129332613569
"LHB-ADRB2",0.0468503605110989,0.12642491138534,-0.0452192404073442,-0.0751218208126858,-0.00985510276362356,0.158670781727809,0.199159041793407,0.0492892698862329,0.280946372216869,0.0979522093197618,0.553137211998876,0.4839411069166,0.205256319329554,0.332788590307569,0.249987150090395
"LIN7C-ABCA1",0.0327319649861906,0.386299410499003,0.527151068451876,0.57126422149125,0.676786099169186,0.0433665473944927,0.715225628887352,0.0520820642794992,0.255161534311039,0.732012231495223,-0.0711798435183537,-0.0279617206625,0.10776201935533,0.120578215675243,0.0475151261435564
"LPL-VLDLR",0.112250644150361,-0.138517356720447,-0.607354944805451,0.0685115229340494,0.664067085488633,0.0870451605494149,-0.0190150651664653,0.622020036100577,0.247676534137716,0.0933060476924837,0.303034148740498,-0.350255735623747,-0.218979961406712,-0.0436494786627296,-0.405616399866023
"LTA-LTBR",0.0761366077683697,0.13691395342733,0.268309784084778,0.101992564755339,0.385698263129404,0.500486531522198,0.238741916037893,0.413487725284973,0.261758996207727,0.387507906144856,0.209011793593243,-0.115859939321613,-0.488432361737625,-0.147437958761309,0.104739289587924
"LTA-TNFRSF1B",0.247340327984419,0.359454242067674,0.219125764173258,0.171148078800123,0.378588869138366,0.28568231198449,0.289503184866432,0.705844572346073,0.976324469281619,1.1113206722896,0.337135009031945,0.382804635444266,-0.118899781647721,0.032232573043202,-0.00689247994122227
"LTB-CD40",0.0966051577443827,0.374739050997443,0.57331234594294,0.490715726448943,0.580203771933121,0.223867026022937,0.26179440436529,0.862485473690511,1.04292391287384,0.797158033241249,0.162500369579908,0.253934562332143,-0.0734107112077922,-0.0616915331239204,0.0438800289816119
"LTB-LTBR",0.0501723357512946,0.241092386974208,0.418945540831788,0.373308584060831,0.412408308310476,0.57919751013386,0.414838893683337,0.543986614973653,0.402946409462377,0.429701683292628,0.259884344880461,0.0246572097056659,-0.425181932875274,-0.0757291897870713,0.181164246499076
"LY86-CD180",0.123807255913137,0.128675345659012,0.0911132114112805,0.00333562794615772,0.372826634361087,0.231799567371436,0.51421055100272,0.147168504807708,1.03705746291214,1.75776330145325,0.0359551044937644,0.345521084420652,0.0774917114833155,-0.159102949068853,0.0143235598390558
"MDK-SDC1",0.571309155109546,1.67158610440451,0.836086395844621,0.825729441986952,0.941674470452406,0.0846510483185581,-0.00588634281774003,0.339206708433046,0.236871971303455,-0.208933446444934,0.00831476145758114,0.0213496520976594,-0.254868402770623,0.05647587989862,0.0259911980615122
"MFGE8-PDGFRB",0.272250412785637,0.367984267964683,0.617567037522912,0.569625626035126,0.85853450612213,0.0461022319512736,0.185213712701639,0.429171620235184,0.4632502121014,0.93878206480489,0.0887525966741635,-0.133896185643105,-0.0768703144272054,-0.0805778316169268,-0.160936835593756
"MMP9-LRP1",1.31561484686858,1.19111627106311,1.27571921415858,1.2942326924069,0.679154979790863,1.61673517356445,0.660181883053231,0.922125565003928,1.15759872096944,0.963517192173031,0.896315116280915,0.268628942839425,-0.103947649095818,0.00493175798016289,-0.0685999170696343
"NTN1-ADORA2B",0.378039510488996,0.521894353151094,0.794129780862202,0.0508543167862944,0.137070968144727,0.0257515704366174,0.0603376393604732,-0.208411581543753,-0.0845319502204431,-0.00227115303602615,0.141312376745507,0.0474750673327818,0.102423992611941,0.0533573684718315,-0.213266307486697
"PLAT-ITGAM",0.0792162353517987,0.590617010725033,0.840190473553206,0.622195722945022,0.608257181712984,0.435984329906466,0.467173538893638,0.106621748511952,0.313193608821133,0.28713673592172,0.162818297471651,0.347524507782299,-0.0420423804994796,0.000159221870262627,0.230326106937212
"PLAT-ITGB2",0.27405064939708,0.529331556074969,0.602790635634281,0.639876169408305,0.516489624875358,0.810679493302086,0.572178838295227,0.269492156109709,0.520089106748077,0.628441773338629,0.643835226340398,0.335626127868179,-0.06510356105076,0.0171127986017037,0.168460234379204
"PLAU-ITGB2",0.955571971390488,1.09398475555414,1.15371540875649,1.04846524568794,0.676845596297703,1.32515708167802,0.805791694299417,0.687699986639381,0.818606934017918,1.03607170188529,0.957037747313493,0.696254039413378,0.0330942650837684,0.19703755181241,0.0752900449552391
"PLAU-ITGB5",0.623696661987271,0.800882491273779,0.99756178595102,0.705558455598254,0.33903072548537,0.900726786632524,0.611828780116628,0.528489016853558,0.864979506290166,0.764471526926588,0.290306753453416,0.432535874593582,-0.129899139819061,-0.118785749153411,0.150090819576383
"PLAU-LRP1",1.13500901812119,1.17629607810666,1.35503001517146,1.11149080631033,0.496834736875212,2.00852473970826,1.03131965258375,1.02286279504344,1.25101049056276,1.24901950083054,1.00019599840257,0.534664789237634,-0.29066364851792,0.0457042445210141,-0.0327403692284542
"PLTP-ABCA1",-0.00290315060151408,0.686952794211751,0.504677294939736,0.872982419293483,0.945537205180989,0.0458474125030028,0.607024198484649,0.615676081190013,0.892087486634961,1.84225751848545,-0.0554994629715572,-0.0331359133478212,0.0703970712709791,0.0658387984270798,-0.0964849905822146
"PSAP-LRP1",0.716417730749431,0.534935385910253,0.317782202508046,0.768239639110327,0.542988726479147,1.35755492667703,0.685238236567149,0.787563834549124,1.11852249285263,1.02239293927562,1.13847341669851,0.258252681519804,-0.0920639999926918,0.0545413283837938,-0.171724731136581
"PSEN1-NCSTN",0.0204172076219606,-0.0404767387001681,-0.379169215588973,-0.169295828583415,0.184285194040863,-0.0536685253310377,-0.212268674464579,-0.00323653967832038,0.00132983172736245,0.330983804570048,-0.0115274870148214,-0.0963210408252881,-0.0981473236301378,-0.22115272451819,-0.076017821480121
"PSEN1-NOTCH4",-0.0326846615183296,0.173450394485904,-0.1464387894196,-0.211746230965692,-0.565777692909554,-0.13050299914994,-0.32056528327567,-0.53134785507271,-0.109754898564342,0.133631344816203,-0.145052969565086,0.548323369789482,-0.0736607259257911,-0.177533242626242,-0.222243026294089
"RPS27A-SMAD3",0.262664878367164,0.157937374383118,0.0485086217631949,0.100772047261868,0.0709563442049856,0.317569239404598,0.104583811892333,0.148789398827348,0.374142659460842,0.236249506422487,0.322259270011365,0.372534078063339,0.215212073928476,-0.125189582111519,-0.210373285951658
"RPS27A-TLR4",0.138607642716198,0.162551001441823,0.00782457556556948,0.0786677630793318,0.0200689057273353,0.393582234463685,0.390606565917026,-0.142681007894676,0.541192915344837,0.782069729726592,0.156867200297997,0.309486912743623,0.164273715173621,-0.119626261545737,0.0101841146317888
"RTN4-RTN4R",0.0509901511232331,0.0731003706041953,-0.182826897170574,0.236840137451308,0.0997339900400669,0.00455944400941749,0.274153783527529,-0.0242184000569194,0.774092849502212,1.04559632527185,0.0882234433343402,-0.0881386761298971,-0.0128029741917325,-0.0802216348635804,-0.215111151622841
"S100A9-TLR4",0.523784374312386,0.407729700614938,0.203736369094751,0.210170046072466,0.283647146428078,1.13247761015571,0.56754168097269,0.15524152276098,0.559412191336691,0.773928132055301,1.26264006349077,0.310899884528724,0.029742942537681,-0.152109778505813,-0.0497826157221764
"SELPLG-ITGAM",0.279550883612819,0.772340293587189,0.83462486662118,0.882780981977714,0.818406954108563,0.462030685869832,0.529221269806129,0.233411161912304,0.615049870211044,0.724754890078538,0.576843038387074,0.92913673445596,0.420470736099324,0.285728411601886,-0.0168092648724547
"SELPLG-ITGB2",0.4743852976581,0.711054838937125,0.597225028702255,0.900461428440997,0.726639397270937,0.836725849265452,0.634226569207718,0.39628156951006,0.821945368137988,1.06605992749545,1.05785996725582,0.91723835454184,0.397409555548044,0.302681988333327,-0.0786751374304623
"SEMA4A-PLXNB2",0.370796634129972,0.309119273314685,0.275662342227699,0.314880440292769,0.361134777786877,0.466552808714783,0.408526974974725,0.681717830879897,1.39097839765197,1.58365323398025,0.73652246336198,0.149378930132439,-0.361127218743747,0.00699740011395644,-0.0186436796092396
"SEMA4D-ERBB2",-0.13771029354268,0.399552840193117,0.980834046067886,0.755084062866689,0.702084871009656,0.192925404903718,0.269276014098825,0.181808649910545,0.408639641706169,0.334394096871038,0.341252669209817,0.484584109694695,0.149160858391912,0.0621043792546719,0.04213816550226
"SEMA4D-PLXNB2",0.430361799798886,0.561858882831094,0.648222343723034,0.537678732264415,0.188653344079237,0.472717812584187,0.351900430478047,0.444936104447144,1.00054451702258,1.21823781467192,0.719118395064349,0.296021340233571,-0.306175890832607,0.117119165972056,-0.144052951577784
"SPON2-ITGAM",0.237766619929203,0.636112701383186,0.708706997568081,0.493044700285661,0.604734374811349,0.258758150701452,0.228718042389797,0.251743527374083,0.361690648555157,0.308042348931605,0.435953430006245,0.569157024260048,0.167290323739481,0.222122242938471,-0.0628326995610675
"SPON2-ITGB2",0.432601033974484,0.574827246733122,0.471307159649156,0.510725146748944,0.512966817973723,0.633453314097071,0.333723341791385,0.41461393497184,0.5685861464821,0.649347386348514,0.916970358874992,0.557258644345928,0.144229143188201,0.239075819669912,-0.124698572119075
"SPP1-S1PR1",0.342647649346536,1.10611980681042,0.597197025150572,0.565011737548144,0.246499605955654,0.480981531677708,0.766043460581529,0.270563458406046,0.512304785253618,0.236882166649788,0.55589312585996,0.889643789527721,-0.0163665493685643,-0.0251927729678818,0.0127788084704301
"TCTN1-TMEM67",-0.0402313526555373,0.478644991728673,0.749093703410633,0.0250747268064079,-0.0726867754734193,-0.0586067828267233,-0.135914523747643,-0.407738889642364,-0.956856779286885,-0.659698710250098,-0.00778088840471558,-0.143017421676632,-0.170035625451491,0.00956926058306173,0.142990634727683
"TF-TFR2",-0.204218756172504,0.220898842746892,0.173153372056725,-0.036801609178283,0.458519602485117,0.185449615205434,0.211163266260606,0.124843584768049,-1.12453195087164,-1.78057964453698,0.202465359313131,0.323125612006848,-0.0607883548942849,0.274640131502966,-0.131555281972763
"TGFB1-ENG",0.284621893898434,0.592236068886862,0.493338689126082,0.622617849544801,0.681726090625141,0.844958816676369,0.452559276312075,0.592526186706412,1.28899728201826,1.19567299027797,0.741925789173097,0.544422722255739,0.0545082343968386,0.0770203703691082,0.022058018650052
"TGFB1-ITGAV",-0.0100959598593913,0.147541821149928,-0.0258096467378531,0.385656355813924,0.423679138819126,0.0898052619663597,0.071413525205165,0.0972798292354661,0.721934288612811,0.841466489894977,0.328925623548057,0.261144538268601,-0.0138467083782916,-0.0782530721163761,0.0286363422477464
"TGFB1-ITGB1",0.0212987774848048,0.059682016656829,-0.138294200276014,0.376858736193326,0.558270596859554,0.108650346059339,0.101476213979318,0.398134059314008,1.08480103308285,1.13599578437621,0.387058525248138,0.285322454818633,0.000812487887499991,-0.0842870284212714,0.160552338240634
"TGFB1-ITGB5",0.0575558328988977,0.299913873955174,0.279353119808812,0.404508640720207,0.375117784853824,0.198861327767657,0.186476217376669,0.402235450879887,1.09196510244571,0.860948372484255,0.310565955834708,0.274632965066345,0.045391268718126,-0.134342219469021,0.127571726405058
"TGFB2-TGFBR2",-0.0498087626868328,-0.0368745711058451,0.104633477675535,0.0541016251184321,0.28482641540559,-0.216857460831391,-0.0483617540405734,-0.321644810304153,-0.558288306343192,0.530237890891362,-0.2652863964704,-0.161073041777567,-0.197797659015746,-0.211945407098946,-0.0110131524480683
"TGM2-SDC4",0.651739222348271,0.326280606521039,0.274786712135702,0.747755528806918,0.41239381946027,0.0676464256603497,0.339604099749854,1.65335892855898,1.06909718353485,1.03389864929901,0.351310271651967,0.120522824330205,-0.0448816032512663,-0.0365604910375767,-0.060006695122398
"TGM2-TBXA2R",0.0443609250603574,0.424502935365512,0.374360285309298,0.429102227868504,0.550325502420254,-0.33080874683486,0.214285283213436,0.546968118913705,1.00885988398999,1.43849536687923,0.211898849050917,0.291608000623172,0.0787527052078384,0.0128353104732126,0.0534282247486323
"THBS1-CD47",0.709767228703069,-0.217384195239516,-0.172881376043591,0.0241808033782808,-0.0646907982675889,0.697681672850437,0.312142200161777,0.00840707573839572,0.127812746532001,1.10484159529807,0.447117628372907,-0.430347376206297,-0.244939492408637,-0.408486389974612,0.0289880259183635
"THBS1-ITGA4",1.00879647168275,0.307233278028345,0.219946205851448,0.253587492857875,0.234410735161835,1.03146482351091,0.185612902474053,0.215101165920214,0.2748123269423,0.337711289545552,0.633076216317772,0.159824411427479,0.190924399017688,-0.0296167444867013,0.0795592791687552
"THBS1-ITGA6",1.24967200603007,0.654585678211696,0.605355242743497,0.683575792184805,0.359435299857641,1.67233776288158,0.86698428985471,0.760982118895437,1.18482905670795,1.25400147656476,1.10302869254234,0.258085500212786,-0.0265791758854095,-0.0698160933074107,-0.0478811671268917
"THBS1-LRP1",1.40929656291845,0.577856637761341,0.549513036392233,0.543388935714724,0.295356848347526,2.14022434562252,0.558988049086396,0.693209262060314,0.96137146795267,0.843773822280238,1.47450021680784,0.256635367569997,-0.108147115662547,0.0064808087789785,-0.0696871019261709
"THBS1-SDC4",1.46562731299435,0.338246759379142,0.258151530787222,0.678266070983504,0.333790566953539,1.37411081919761,0.301978467192254,1.37892451985774,1.08565803386369,1.04289392981999,1.03471424186386,0.139916662345098,-0.00994569310457816,-0.0286841712785998,-0.0712462618858262
"TIMP1-CD63",0.164632356995104,0.28627731780328,0.0585898076680162,0.515091245632056,0.592320831907308,0.632794573005199,0.509138204421218,0.429801005418581,0.71922995495025,0.49041767131869,0.775907609272969,0.706437294870028,0.365029656243159,0.230998029381828,-0.0691237171557852
"TIMP2-ITGB1",-0.0453831251953908,-0.017391002740413,-0.215316296931408,0.172571187088504,0.365038878932877,0.118288859985352,0.0843110266851852,0.249416389567497,0.701995388125397,0.787311096626614,0.159837022732806,0.160264153691272,0.0381691835677845,-0.214996655888999,0.123873628657276
"TNFSF13-TNFRSF14",0.400649832039333,0.666559776895721,0.869631175124787,0.761614335323299,1.15437905215268,0.338536648937817,0.509149985591263,0.987196255601628,1.73638360580791,1.61281860490652,0.524710255444808,0.436444518484291,0.175645331101421,0.263961975101108,-0.237823613480764
"TNFSF13-TNFRSF1A",0.126928818296155,0.172262196034915,0.00994197186008855,0.243791120738239,0.330560613979085,0.244082367698757,0.143163743791119,0.0206332740095752,0.448045196253032,0.863857916511861,0.317680006926726,0.224923425716383,0.109268846218224,0.0390656292895442,0.0595740548746311
"TNFSF4-TNFRSF4",0.0561809403828963,0.129395886702052,-0.12140037004683,-0.577046810812824,-1.21104534067945,0.284846386343202,0.240457369963604,0.62603600055446,0.929649495688003,0.838326085445199,0.127684284700041,0.111678009456658,-0.329810193086343,-0.208440973889469,0.208868756185951
"TNFSF4-TRAF2",0.0654187521829162,0.238446547276729,-0.27618317169254,-0.7609165168244,-0.228452618652371,0.306591281121507,0.156396378159075,0.555145624536477,0.563516057540828,0.349228876063401,0.135233449829143,0.225870635917469,-0.450145893280687,-0.214892875534024,0.226942400561871
"TNFSF9-TNFRSF9",0.0789987602154836,0.0988198207616708,0.161074340573282,0.424204074301011,0.110968888724235,0.12178960921127,0.223099879152109,0.678223838315273,1.46233129821093,1.11209587551745,0.0655725094604362,0.227468937877499,0.0368025034712235,0.101079175182122,-0.077580556596917
"TNF-TNFRSF1B",0.20347685066172,0.31604905563371,-0.0137223510000365,0.343988687662049,0.601976976730803,0.28928008218243,0.301794032746042,0.713477778723576,0.807625006401399,0.877671146608284,0.311620445858763,0.153368371005103,-0.291531890913969,-0.0868438860412617,0.0247788287184587
"TNF-TNFRSF21",0.107151887585231,-0.0472464148848812,-0.164220435291524,0.276731499762246,0.571722572700623,0.225011630722463,0.185699474246069,0.40921935687633,-0.118073573943399,-0.0799930273229853,0.0901929950054556,-0.237893335869143,-0.278057631511621,-0.0831867973332727,0.197298794911727
"TNF-TRAF2",0.044609024069447,0.226841399256943,-0.211449653635628,-0.069756605463684,0.245627341408215,0.239217040321001,0.138623709275377,0.59963214145215,0.242963542813626,0.0857202065057111,0.230596467710555,-0.00982290387168167,-0.424609013593411,-0.224197212066105,0.118315143639795
"UBA52-TLR4",0.136915471916318,0.119195482523655,-0.0959860258421579,0.0370932260104989,0.0904772816068925,0.405190983456661,0.347551994287924,-0.0399120901334341,0.724688513646995,0.824534525129967,0.291864375599094,0.405840028424463,0.202604339726111,-0.121994760579359,-0.0751810623590806
"WNT11-FZD7",0.016550305769432,0.277252704649147,0.35813594383965,-0.251557452898832,-0.0430932192056073,0.0508097779374236,0.105071676149973,0.119781523907914,0.252518145196843,0.425724488181116,0.0987502975380832,0.11616745696132,-0.402959147488368,0.096506351599033,-0.115139712547447
"WNT3-RYK",-0.117992897036646,0.0768900216070068,0.035984034131372,-0.131802575297654,-0.0802783710490836,-0.115779137064793,-0.0104016446429719,-0.739155499255793,-1.21070025142363,-1.15784992895799,-0.0330814894437491,0.117710821267595,-0.0437789004739286,0.0312704486339992,-0.0515561824195621
"WNT7B-FZD1",0.0361920089320159,0.0263111119635167,-0.122299047185326,-0.0307727223968491,0.127641396046748,0.143644855171917,0.0570254798559464,0.0620431495215708,-0.406204947805837,-0.770046071440915,0.211958500809471,-0.274415194526698,-0.35998615463213,-0.165930836728669,0.0040324515551613
"WNT7B-LRP5",0.044696591389903,-0.00721557118726812,-0.0822491216111702,0.017924871195299,0.109518197941468,0.0500155477107278,0.0610675884039665,0.00212172270477648,-0.495873154193,-0.836870462489732,0.092599658738632,-0.0378791830889732,-0.04744524354757,-0.104500918092077,-0.0769011105090595
