"","D1_p1_rep1_auto","D4_p1_rep1_auto","D8_p1_rep1_auto","D11_p1_rep1_auto","D14_p1_rep1_auto","D1_p1_rep2_auto","D4_p1_rep2_auto","D8_p1_rep2_auto","D11_p1_rep2_auto","D14_p1_rep2_auto","D1_p2_rep1_auto","D4_p2_rep1_auto","D8_p2_rep1_auto","D11_p2_rep1_auto","D14_p2_rep1_auto","D1_p2_rep2_auto","D4_p2_rep2_auto","D8_p2_rep2_auto","D11_p2_rep2_auto","D14_p2_rep2_auto","D1_p3_rep1_auto","D4_p3_rep1_auto","D8_p3_rep1_auto","D11_p3_rep1_auto","D14_p3_rep1_auto","D1_p3_rep2_auto","D4_p3_rep2_auto","D8_p3_rep2_auto","D11_p3_rep2_auto","D14_p3_rep2_auto","D1_p1_rep1_B","D4_p1_rep1_B","D8_p1_rep1_B","D11_p1_rep1_B","D14_p1_rep1_B","D1_p1_rep2_B","D4_p1_rep2_B","D8_p1_rep2_B","D11_p1_rep2_B","D14_p1_rep2_B","D1_p2_rep1_B","D4_p2_rep1_B","D8_p2_rep1_B","D11_p2_rep1_B","D14_p2_rep1_B","D1_p2_rep2_B","D4_p2_rep2_B","D8_p2_rep2_B","D11_p2_rep2_B","D14_p2_rep2_B","D1_p3_rep1_B","D4_p3_rep1_B","D8_p3_rep1_B","D11_p3_rep1_B","D14_p3_rep1_B","D1_p3_rep2_B","D4_p3_rep2_B","D8_p3_rep2_B","D11_p3_rep2_B","D14_p3_rep2_B"
"{FGF2} / {SDC4}",-0.0969819988655393,-0.435827583910708,-0.0302507174357045,0.166241898681356,-0.201492852055737,-0.269863230339284,-0.39504836956641,-0.277400119878969,0.532938249378366,-0.018191418910586,0.645406695725618,0.49945917253249,1.77967301730598,1.17417857599796,0.963030856469826,0.448689148725921,0.422216872548145,1.93544064902469,1.04365109186255,0.970254015707748,-0.0592211956248503,0.0624436069369879,-0.0875124487667212,-0.202435377965674,-0.360045938742662,-0.148893683759781,0.156774456152363,-0.0633284222469363,-0.146119105894913,-0.399721165655529,-0.843559222549395,-0.75864654858055,-0.538298306659538,-0.297599825329078,-0.456558218839836,-0.76316969428717,-0.674613705728122,-0.263070936389328,-0.348766344735209,-0.424797688600125,-0.0458833199740672,0.00230312309533748,0.427824677945213,-0.358636113372962,-0.292052322924193,0.103863194262862,-0.103129902336086,0.347536244891813,0.0258446605541144,-0.443195033165038,-0.463178084630659,0.108771639315706,-0.116408752605609,-0.0795454326043575,-0.306010338355252,-0.424802604874938,-0.0715824698855924,0.00634563541912243,-0.190366958005524,-0.366682028481541
"{FN1} / {C5AR1}",0.662307611755294,0.882556385781417,0.439778524849313,0.266099514751286,-0.0663278129514117,0.67421865954569,0.945785845160848,0.861183282907943,0.448022189867194,-0.0786597478675218,1.57324101924318,-0.281373727988659,-0.179283407848215,0.105946216448901,0.442328841662394,1.27086565822492,-0.0966090096202506,-0.129577089532402,0.0133022653867958,0.0107907373285722,1.53363652565657,0.209235241187879,0.0483679394587328,-0.0500665488706168,0.0194982103489182,1.49074784320891,0.129186631772127,0.000332969294832591,-0.00361104721418015,-0.0135330571568272,-0.178571960316825,-0.407083535521824,-0.403387731297372,-0.614417659407286,-0.652324899669751,-0.210013531399159,-0.292872956372774,-0.557106245592696,-0.618446438296848,-0.499056059731969,-0.723151135011006,-0.442907919516276,-0.465118815362564,-0.593924199993754,-0.376157334479979,-0.702581623865411,-0.676085573163445,-0.497036164400846,-0.415886688525154,-0.147929725058781,-0.277520448730133,-0.429328084855246,-0.0841694714824786,-0.170224074042338,0.0767176966942618,-0.284917572875516,-0.129483109795789,-0.173177404772404,-0.164797611042786,-0.0174303869054811
"{FN1} / {ITGA2}",0.371274146840222,0.645786127670012,0.57372636625798,-0.346485912817901,-0.286224716550415,0.171389348569009,0.410360027113015,0.683654859547503,0.0164838754054011,-0.289813930676245,0.65599557062237,-0.729391130257984,-0.569982706153654,-0.319377548248833,0.237229242919581,0.871559174292584,-0.879183757157482,-0.660169432734457,-0.535847182944774,-0.541026072457914,1.25227520543787,0.0798804127677206,0.591505232981485,0.733870532370107,-0.096753114672099,1.35210425815958,0.728387522298736,0.408451840920813,0.397447541033073,0.938366795985986,0.0215067658111464,-0.0354544156859899,0.0306706981771557,-0.495505458342549,-0.707370104279575,0.386962117805901,-0.070027364598282,-0.70478467150638,-0.466627741369846,-0.387233286148994,-0.745074758591881,-0.810534004889806,-0.906130781665867,-0.695047212026305,-0.707912523712829,-0.577778653824787,-0.990908623867348,-0.74170781467691,-0.574400605306134,-1.11363897355274,0.754708661050406,0.274553846372156,0.499499647164688,0.320130612136325,0.568196291497935,0.0244828801109352,0.593639239036811,0.351292113412253,0.389186288498241,0.649815256450992
"{FN1} / {ITGA4}",-0.162221706921241,0.0516287210496568,-0.120655296646676,-0.0527723663977643,-0.292667330423978,-0.194722154229784,-0.0119468536776084,0.170708037767678,0.0566439839039713,-0.314584327255604,0.642524100885097,-0.499327624718982,-0.427911182661779,-0.327242102977881,0.0507062524806626,0.384096595499942,-0.545184391437651,-0.479273997765234,-0.369462626754873,-0.292022183472287,1.48716190661688,0.688998354663674,0.793244531700603,0.657172453143965,0.781720263753627,1.38907242518958,0.664691148935539,0.677262942903766,0.650692770544448,0.881738672062276,-0.41247170579021,-0.492858837097694,-0.58196642899599,-0.495041585530206,-0.628808893165401,-0.43822717692307,-0.423276378781879,-0.465388314099709,-0.472590072474438,-0.463023788233483,-0.812519836019712,-0.637399597137319,-0.67369684325732,-0.814194728036665,-0.763456192465278,-0.796298859519858,-0.779695311517062,-0.677257139242412,-0.741285085286622,-0.838367765767218,0.783858166637192,0.492521468230599,0.448399841849746,0.637993681863803,0.676209260917005,0.721349565232197,0.676446601289609,0.576662205067873,0.71844880557857,0.737865926914924
"{FN1} / {ITGA6}",0.296073740167957,0.219809577014616,0.0359494521922122,0.174845367678916,-0.488151014439059,0.0232446636424327,0.263962289805102,0.139108613599141,0.143418786545756,-0.467651677580616,1.73675349447912,0.726010262416735,0.687048204526046,0.701150365570687,1.0649068690035,1.65302167067834,0.838539817977606,0.552302454352765,1.00527272403707,0.891986625352457,0.995713297010181,-0.0139978041062905,0.0245172005791675,-0.195963270005144,-0.114239348837072,0.926404483930044,0.0709470183649406,-0.138270451202055,-0.193340038999512,-0.215152131047739,-0.269122215888475,-0.690849177948195,-0.843043604032578,-0.760993296208841,-0.899420729109163,-0.387065470558024,-0.475900838850409,-0.850123888176869,-0.752222423731198,-0.791012116021427,-0.302827567878247,-0.0611662076323925,-0.215042750141131,-0.650633042548702,-0.460956679012334,-0.224582537630235,-0.109609379232327,-0.0811372990032227,-0.321752410965369,-0.775238227910999,-0.111878334963606,-0.263425251265829,-0.0522095663417273,-0.159902642820414,-0.178552283287364,-0.276935436482378,-0.0608691461251369,-0.0719819621617137,-0.100424704788863,-0.145342051990128
"{GDF11} / {ACVR2B}",-0.641307906494967,-0.991112771743983,-0.794050388980847,-0.53856537164965,-0.401506034473539,-0.804560307186989,-0.937841491496028,-0.85958339779681,-0.447609716199992,-0.575278102110794,0.986066466751678,0.933935382015837,0.531544086228362,0.823000285803441,1.67635310070464,1.13138309035601,1.08287381226338,0.651551637651857,0.870241594103305,1.64023505212367,-0.611121253293193,-0.394638257581277,-0.0456234515171326,-0.290533603560149,-0.0227632830184336,-0.475530970920374,-0.460258284023087,-0.273619742954096,-0.0373113599069677,0.228901294786225,-0.788968542238782,-0.930087833848926,-0.928472547846731,-0.602139239713554,-0.651583037398817,-0.853821141070067,-0.988351416958158,-0.735834288284057,-0.492679138419264,-0.563039590889046,0.935158357334873,0.584179444962684,0.740158899553991,1.02592362498254,0.904683389773872,1.0140531859589,1.00268861573807,0.701234317135605,0.845388626348579,0.262796046602259,-0.506706392428571,-0.240998444090886,-0.0718167033656997,-0.0199870425146682,0.0439997420108623,-0.599318266197611,-0.264690210332245,0.14120995161658,-0.0172137415496299,0.100963267247783
"{GDF11} / {BMPR1A}",-0.961918356617615,-1.21265469823284,-0.904940261528943,-0.516239775309804,-0.429941740949731,-1.05050190625359,-1.09618249250778,-1.05820704310959,-0.415399480158236,-0.454051752072012,0.318664820869977,0.416218584245582,0.492995695166419,0.628842183252257,1.31565186923263,0.530064710254323,0.475247733493253,0.580786468418812,0.773465567459912,1.47336387135997,-0.307934511235803,0.298579208889547,0.495224860985471,0.434066429874325,0.572487453886961,-0.111894888637519,0.194375127030516,0.346894603502629,0.471942528490357,0.838848190062571,-1.14205863915803,-1.24010646914876,-1.12063569078143,-0.73989408321705,-0.595309422214644,-1.24511273963637,-1.30580708002409,-0.827254505909675,-0.540950339860026,-0.495086286602203,0.141183220932219,-0.0578668346483131,0.506457531723983,0.50649052551039,0.3922577467812,0.3216328143382,0.205463080540503,0.422876505357217,0.426177077767304,0.0773311255584274,-0.258252730267637,0.450385238824686,0.606526490443652,0.712409905902005,0.702932932021437,-0.352007272713917,0.260086796723608,0.697037980348184,0.587032424001456,0.766207697545622
"{GDF9} / {TGFBR1}",0.895618449990562,0.563444083279966,0.793309234494749,0.564572490037828,0.144974148237248,1.02565642774037,0.494765642376116,0.700059257443466,0.416675708067489,0.0549655670595578,0.287367498635218,0.112586839990612,-0.508829055339562,-0.242477430404559,-0.0714441375669792,0.267262010759357,-0.18697007980282,-0.348618278541458,-0.273213203035114,-0.37061506640693,-0.71052100757161,-0.816004542619745,-0.937096132076332,-0.664858248137342,-0.658636218591136,-0.752717500206311,-0.90086928193657,-0.839045907418495,-0.844558383656063,-0.512930129834911,1.03295514218479,0.501945987304402,1.20474184349391,0.664718238650718,0.539461032114636,1.13258750653768,0.790795772204013,0.2172538527096,0.601825279039793,0.543011249457982,0.305098194820346,-0.21667744918593,-0.112385547775273,0.846100998947398,0.577791055791928,0.234773794477449,0.0479983004951524,0.0935536185690664,0.781334240465108,0.557421207961183,-0.711294463531845,-0.852811136252533,-0.341702310126567,-0.701676755132898,-0.880870304433179,-0.881283743901674,-0.820910327705182,-0.691014343573618,-0.602776773318231,-0.541816915254829
"{GNAI2} / {TBXA2R}",-0.0177635850356581,-0.280706294765083,-0.17540309089167,0.39963558038065,0.514652114211935,0.0613648634125379,-0.420288095232611,-0.169669830187332,0.778604962390447,0.641623364478321,1.10374966331365,0.877854492968796,0.542036806181499,0.351127486119326,0.723191421853757,0.953475896006807,1.36253217109238,0.37471086177004,0.710519324089424,0.865395718445938,0.739275790805662,-0.0167148550738346,-0.343005189467397,-0.591058311563389,-0.131500153079186,0.722448443833476,0.205305499421191,-0.240840188127876,-0.274463326315585,-1.17043933845214,0.00779915993850772,-0.866649239092646,-0.843443128543192,-0.0831678601731263,-0.466840883129519,-0.0055616176013848,-0.861389375800946,-0.30937937754388,-0.0623481913473495,-0.517178264170214,0.858609793330742,1.23970212655593,0.0182422867803276,-1.27057248514903,-0.96321611456033,0.89521630342401,0.751886583477596,-0.209022990597613,-0.773508830878152,-1.42355899182497,0.470613508438879,-0.258077011120588,-0.653911369358796,-0.331766908719242,-0.594656380539557,0.241262029322812,-0.45092078439596,-0.335301462844018,-0.550064702294214,-0.748448024168167
"{GPI} / {AMFR}",-1.00676824833889,-0.980168445808788,-0.555666007255202,0.166229168762666,0.0386599364160846,-0.888554830518235,-0.901089631128736,-0.749945261085844,0.704039521167725,-0.147689526224617,-0.103802544064337,-0.221814072755438,-0.433932557658603,-0.0804679130225983,-0.303777753298129,-0.317603365992365,-0.157557014038276,-0.391012892593048,-0.149904389111655,0.160214682605167,0.702153567685092,0.890265765172699,1.11443630598052,0.821142929173575,1.01468676699145,1.02561115783338,1.08611200039216,0.912365092901023,1.2579711924063,0.307518689574092,-1.27256799959982,-1.19513891605943,-0.702295641912978,-0.057000284058051,-0.203188679938256,-1.12621989422108,-1.18698245105387,0.0553187901632763,0.0331465285405046,-0.226978629343241,-0.211427203291825,-0.125474696155021,-0.289103035414813,-0.39163648418107,-0.787046593828933,-0.142354686408407,-0.20035372176496,-0.613566540839837,-0.521098925583234,-0.490971384732702,0.332885868124628,0.616488996299208,0.668259750562031,1.0728816683294,0.801426544081066,0.403547842542785,0.604912865398736,0.743030273934431,0.712453799099935,0.887400517144373
"{HLA-B} / {CANX}",-1.02358973416683,-0.777446559779091,-0.140621574880884,0.463379156685307,0.403642668573821,-0.921809389916637,-0.752379564053768,-0.205332793079249,0.698168235918968,0.210290308328686,-0.585655515882166,-0.694311497123154,-0.0620223905853459,0.127772464630541,-0.379224960363057,-0.83336596428299,-0.626491570065428,0.0300243857883641,0.0379495341205499,-0.014639954041455,0.482802653893371,0.651861731876815,0.770319940098531,0.496393677291179,1.12821204450071,0.708126274896644,0.722296119443109,0.775751084727502,0.764821783735985,0.702163604414735,-1.15189183359248,-0.755813077566553,0.509187126234411,0.552876948252492,0.126902267561509,-1.08448467000538,-0.709670450745264,1.28465638695122,0.754258198590309,0.145477750384667,-0.71864183444545,-0.836782265456635,-0.376960669756947,-0.758609269655161,-1.2187660983501,-0.629811769288689,-0.939395689034164,-0.672909109480468,-0.684740957380384,-1.07064627969721,0.492179371540892,0.65550609673606,0.552998242568467,0.803057459625079,0.577939489555642,0.490569627765033,0.639842783852917,0.774980708208673,0.475944150084825,0.615663165837948
"{HSPG2} / {ITGB1}",-0.0793238298258345,-0.53110242886204,-0.293810402849841,0.0536243364422192,0.143395748495038,-0.151157315213003,-0.721470541749447,-0.368806530272795,0.330474573175115,0.13963416235219,-0.0118882768713128,-0.636415166187299,-0.45367133372495,-0.41371761064033,-0.331503790664017,-0.160504742638705,-0.596675450773479,-0.536520454390277,-0.317131618253746,-0.62819090858013,1.15566120952854,0.771403016531104,0.90435075260374,0.753109875607223,0.888066232925336,1.32991446606023,0.940896271704727,0.817450937917801,0.936611754505005,0.523318231887536,-0.00560906281014362,-0.693253499967832,-0.433072682910015,-0.122132082995564,-0.251286664988877,-0.0757308334188401,-0.595521471767465,-0.112097636791989,-0.0337720313110926,-0.303129791023864,-0.214238661003426,-0.452786507859225,-0.898279066354392,-1.47124514746208,-1.45007979418666,-0.321299307841837,-0.681961440762794,-0.882244942479452,-1.10348475514669,-1.63839670544223,0.932333338627652,0.807012760494496,0.851075444392983,0.991026847607677,0.665244503164945,0.830952021263183,0.66712197091458,1.02626526771822,0.915501081406099,0.597067682696036
"{ICAM1} / {CAV1}",-0.48140106167954,-0.0510160149030374,0.026876682557439,0.207322481480418,-0.0148843028795911,-0.46091595959144,-0.0470692580823931,0.00189490726900052,0.346677295709543,-0.0723489320778486,-0.941977240652049,-0.833553419966212,-0.565244001108599,-0.554522097060262,-0.6476989118944,-0.957400949697411,-0.827880015946757,-0.56381738681967,-0.619416741115886,-0.639991237796832,0.425435936651417,0.914681595350658,1.12703503386566,1.12256945510323,1.26680289210599,0.402293260549722,0.90739795414958,1.15218365390827,1.36441719432205,0.87188952254154,-0.678786530923598,-0.236179326354669,-0.168302907916704,0.0771892621224169,0.0499097861180559,-0.631072370052775,-0.321032333307144,0.102502725010127,0.0446886843044752,0.176700438919194,-1.00005745514642,-0.93691026191341,-0.804964409028424,-0.968350520457745,-0.98457311810486,-1.0106383346189,-0.968589602145301,-0.851656946311471,-0.882426685907354,-0.95677794445595,0.265149711020455,0.678320445686648,0.993573843913383,1.41552042568303,1.11508793726923,0.334609811658865,0.689998850586449,1.1919171968521,1.19535698325449,1.21145230995321
"{ICAM1} / {IL2RG}",-0.680576562191319,-0.106115127813384,0.0284889439180624,0.352341158012723,0.215609103134803,-0.569787434996434,-0.0857158134196832,0.0170491904010662,0.582869649791826,0.0872700170540425,-0.234147251404184,-0.116649042872796,0.651980877948849,0.399235266421723,0.156276088263902,-0.412573109046047,-0.0650742811198328,0.597840596914374,0.396650736250583,0.161475281365757,0.406836450480606,0.763796645294386,0.638205674394402,0.624973125943392,0.85173915871672,0.57869138297037,0.828205695822678,0.751239919910638,0.924850676055331,-0.228734725724254,-0.919121630000037,-0.511011521928517,-0.412807131287779,0.0274577001473494,0.209332265613558,-0.823818685028296,-0.47468112493359,0.0601569398772063,0.0619634490622087,0.352855916332798,-0.757942682187015,-0.634801501373241,-0.305900153389468,-1.21478947046055,-1.29224908687287,-0.720080103625927,-0.884608422248575,-0.591935531367957,-0.91031894493968,-1.30456787357449,-0.0591655733209766,0.244240453417647,0.507412158550578,0.883048337698847,0.280500095145045,0.133119690923615,0.0417393451933492,0.742314774165639,0.527108604947205,0.230297414985636
"{ICAM1} / {ITGAL}",-0.255363147799362,0.0523085901872603,0.276811124949337,0.44177113879775,0.121383463302032,-0.269228301310891,0.0435423353832808,0.263587267819827,0.633516294415904,-0.0121619209299058,-0.516718701043915,-0.776074380374847,-0.537416115122997,-0.419557092892341,-0.519284508782082,-0.539745635577854,-0.77462678832765,-0.589507935114226,-0.526791557617899,-0.598497199540309,1.03291732915485,0.958149691318663,1.05695704942064,0.981572546364369,1.00244986152119,0.958150757642529,1.05015254176577,1.07641367716211,1.25685793885373,0.436389057936147,-0.69433361924199,-0.480261352267907,-0.320210379657424,0.113137499468884,-0.0320407439154632,-0.64890849718682,-0.552826062289729,-0.0657800984430749,0.0705314076694493,0.0748206998975055,-0.924368041228135,-1.0292227530522,-1.02972965173919,-1.23662975423088,-1.19662957915454,-0.945195413627142,-1.09806918736852,-1.03514146371049,-1.04448358391682,-1.25931511560913,0.404871275968327,0.586216065291973,0.937261579747053,1.16407335579883,0.826854212862653,0.504719357697196,0.576983831231981,1.1037917623238,1.02614053075559,0.8957863363651
"{ICAM1} / {ITGAM}",0.415421217497014,0.627545571083411,0.635331943416758,0.621183692050339,0.437658309271833,0.448749461369407,0.677315509727189,0.548781444634135,0.783399607189354,0.459219695648622,-0.902229554313308,-0.825215927736274,-0.709054289537679,-0.688225449010892,-0.779938826573302,-0.881403690506274,-0.794607836573406,-0.743997711210413,-0.754286130638567,-0.825133794411641,0.688219084293245,0.765670318936796,0.720121155989981,0.663977652707327,0.80859521833493,0.54305909569391,0.793822394393432,0.793054387497544,0.994794097112927,0.256525211180568,0.187176209261727,0.130806770109416,-0.0632275968094275,0.234284468872066,0.158823733096861,0.147362086410147,0.0566192449919391,0.0977591661165582,0.199346694215103,0.286363052758462,-1.12048641919624,-1.05184304786855,-1.04443408192298,-1.19811431191196,-1.15088114590701,-1.1472694549219,-1.07460997236031,-1.04126510250813,-1.09642743404036,-1.13295066864574,0.201019290820143,0.287529097652394,0.546757006815444,0.772885402318842,0.550842897654763,0.331946715426679,0.299074396270612,0.585356903193254,0.666651028803406,0.602553213787825
"{ICAM1} / {ITGAX}",0.111533983437974,0.583617748563027,0.934196791844994,0.616726338235522,0.282086768592514,0.136482220671875,0.560870413216814,0.990669126066556,0.691141883682948,0.210734879553409,-0.819513723859484,-0.954149870366517,-0.645891887211043,-0.643284615937185,-0.597426230716186,-0.805954842439131,-0.98157219708783,-0.638827483258697,-0.687691484673952,-0.72874911888014,0.560417132908962,0.617163685175329,0.843143923596445,1.03510685701918,0.693267992841744,0.226774408185908,0.560132760288718,0.949196625944776,1.053471446741,0.28351157139576,-0.0735803644632376,0.0623543093781336,0.506948883177669,0.284984344926928,-0.0173471354370782,-0.187504391693356,-0.00869057155412323,0.284204542988042,0.24889123698962,0.113759422552387,-1.02093366534242,-1.08841622528673,-1.05354715399344,-1.16853019023044,-1.06273707922587,-1.03019107430859,-1.14993944688703,-1.03462586044035,-1.01724276574775,-1.16831776799853,-0.0375428243617681,0.276807879927143,0.903027367113312,0.914424248742786,0.591297831977079,0.0229178541543709,0.288971261833903,0.709525655872672,0.795647635364857,0.67819893843853
"{ICAM1} / {ITGB2}",-0.34401502042467,-0.00997102780530017,0.109906815121028,0.211115129133385,-0.0682847641389039,-0.357404586461966,-0.0348434261119957,0.0531579352480486,0.459224522785008,-0.111854797623978,-0.315222932544563,-0.564881999201543,-0.352762966237771,-0.313333404172282,-0.414550968994919,-0.369309132262969,-0.568281889443004,-0.380919919846492,-0.447641130259125,-0.428217916630708,1.07231409941279,1.0363404960474,1.17202408962831,1.04226411743075,1.03452020102918,1.14374674837994,1.08050184005388,1.14506505862581,1.34554266710081,0.368102509098366,-0.810064419798252,-0.513347001201402,-0.349385403043166,-0.154545018681761,-0.265248291698553,-0.810656398373493,-0.526331609125011,-0.162331989493672,-0.181428358478935,-0.18304737545421,-0.949250961141193,-0.877480099695495,-0.821014032204328,-1.08132789645593,-1.08525510361042,-0.968794059756136,-0.972323643671408,-0.87105685275846,-0.94546780013223,-1.11888305041683,0.210683835727531,0.617804674625883,0.944783253783365,1.143129650193,0.768981647250255,0.345030980587372,0.549945201896415,1.03736662209449,0.991534662177663,0.845648489920399
"{ICAM2} / {ITGAL}",-0.470352645735854,-0.334805344441073,-0.214020617985812,0.0746846713819358,0.00545924456479566,-0.411421489345737,-0.334142789093276,-0.156148751807358,0.213992109791102,-0.0515900828468445,-0.43882866710587,-0.403155274575403,-0.395239654830133,-0.194968045840186,-0.200815507043076,-0.486480897450153,-0.382723406573321,-0.430291525059956,-0.242309384361821,-0.15213984686829,1.08912349406377,1.14599483084641,1.11484258743719,1.06857447760686,1.49402444035401,1.0814660062819,1.23557944623835,1.1045344985466,1.35143189983461,0.744728668860287,-0.802063740990895,-0.836097289752116,-0.791940442938286,-0.322972888268055,-0.403070792367814,-0.741668400785186,-0.899427442011743,-0.501249683323079,-0.296719075276092,-0.333580191509645,-0.918724345228728,-0.65666489629132,-0.735582157925478,-1.09930183920685,-1.06369619630128,-0.900203313081753,-0.851743799476163,-0.79078287950441,-0.894519693193392,-1.18512483029374,0.537982014442798,0.530127609173629,0.762505265861269,1.16659564370995,1.15242998034306,0.63273155391266,0.610967903954239,1.04264894895219,1.08964659930619,1.07449593322638
"{ICAM2} / {ITGB2}",-0.559004518361161,-0.397084962433633,-0.380924927814122,-0.155971338282429,-0.18420898287614,-0.499597774496812,-0.412528550588552,-0.366578084379137,0.0397003381602062,-0.151282959540916,-0.237332898606518,-0.191962893402099,-0.210586505944907,-0.0887443571201272,-0.0960819672559126,-0.316044394135268,-0.176378507688675,-0.221703509792222,-0.163158957003047,0.0181394360413113,1.12852026432171,1.22418563557514,1.22990962764486,1.12926604867324,1.526094779862,1.26706199701931,1.26592874452646,1.1731858800103,1.44011662808169,0.676442120022506,-0.917794541547158,-0.869182938685611,-0.821115466324027,-0.5906554064187,-0.636278340150904,-0.903416301971858,-0.872932988847024,-0.597801574373675,-0.548678841424476,-0.591448266861361,-0.943607265141787,-0.50492224293461,-0.526866538390615,-0.943999981431898,-0.952321720757171,-0.923801959210748,-0.725998255779051,-0.626698268552382,-0.795503909408802,-1.04469276510144,0.343794574202001,0.561716218507539,0.770026939897581,1.14565193810413,1.09455741473066,0.473043176802836,0.583929274618674,0.976223808722873,1.05504073072826,1.02435808678168
"{ICAM3} / {ITGAL}",-0.482784882637357,-0.452120856105515,-0.181747699256679,0.219983544021881,0.0939171226669569,-0.446234781339272,-0.452229670168645,-0.156268679354685,0.372545640441726,0.00857967226083593,-0.179850192491997,-0.587666220153965,-0.429639161582252,-0.188758212867455,-0.28427713809562,-0.28146657748572,-0.591232654938139,-0.444274658761217,-0.145520055450006,-0.283207611213225,1.25058312961788,1.03268759726662,1.15662493414491,1.08257186717285,1.35538817315017,1.31025579257845,1.17290330514216,1.14526785514809,1.30462000281011,0.451435507206388,-0.853288545174575,-0.94423168362504,-0.805904211230979,-0.124272283268483,-0.318498222009308,-0.779695700438534,-0.992362917415069,-0.436371407997249,-0.0948595960916114,-0.297698147788098,-0.657005809170759,-0.732017248478424,-0.817256688579356,-1.24002434125358,-1.23291859957151,-0.66847220755757,-0.897472399113747,-0.910434256648462,-0.959771961701191,-1.33501025666846,0.608754971019351,0.598490622524308,0.856399166117998,1.21966670642854,0.941293504249238,0.669823373179912,0.644626056182686,1.17744162944686,1.07166633385177,0.939319029054052
"{ICAM3} / {ITGB2}",-0.571436755262664,-0.514400474098075,-0.348652009084989,-0.010672465642483,-0.0957511047739792,-0.534411066490347,-0.530615431663921,-0.366698011926464,0.198253868810831,-0.0911132044332358,0.0216455760073546,-0.376473838980661,-0.244986012697026,-0.0825345241473958,-0.179543598308457,-0.111030074170835,-0.384887756053493,-0.235686643493483,-0.0663696280912324,-0.112928328303624,1.28997989987582,1.11087840199536,1.27169197435259,1.14326343823923,1.38745851265816,1.49585178331585,1.20325260343028,1.21391923661179,1.39330473105719,0.383148958368606,-0.969019345730837,-0.977317332558535,-0.83507923461672,-0.391954801419128,-0.551705769792398,-0.941443601625207,-0.965868464250351,-0.532923299047846,-0.346819362239996,-0.555566223139813,-0.681888729083818,-0.580274595121714,-0.608541069044494,-1.08472248347863,-1.1215441240274,-0.692070853686565,-0.771726855416635,-0.746349645696434,-0.860756177916601,-1.19457819147616,0.414567530778554,0.630079231858219,0.86392084015431,1.19872300082271,0.88342093863684,0.510134996070089,0.617587426847121,1.11101648921754,1.03706046527384,0.889181182609351
"{ICAM4} / {ITGA4}",-0.368218630342356,-0.318036471995506,-0.399216901013331,-0.175929247778521,-0.200090797342561,-0.207556385280852,-0.255396069175939,-0.32243846483325,-0.222504792478258,-0.333966234489081,-0.597744880670161,-0.527653223521398,-0.543925549801039,-0.481617823376011,-0.508774063396125,-0.496092587389838,-0.244352290066642,-0.40738506193663,-0.560990924380717,-0.469212649388877,0.878912776683304,0.865067103874239,1.01897939679535,1.02987837455977,1.38631761205712,0.899590563550426,0.790039142719809,1.11624202508986,1.47105280192338,1.29850577993166,-0.47179942230356,-0.578141077067814,-0.670972468234793,-0.431871591715372,-0.593894369096219,-0.479464090293626,-0.61441465749959,-0.545479996652946,-0.369257938164488,-0.530300700920018,-0.813606698844287,-0.620069375758691,-0.773394573509181,-0.815059555104994,-0.818997429418741,-0.816698335624457,-0.714399135352356,-0.750662699883046,-0.778960633817266,-0.873481782046762,0.859476130641742,0.540426895706538,0.576381174718994,1.22321493915252,1.12481302975685,0.865189295056099,0.762475847453043,1.05104892025214,1.23833151952277,1.70608625051968
"{ICAM4} / {ITGAL}",-0.29979567217155,-0.258869491668042,-0.157659418050729,0.103115311183938,-0.000576218992880128,-0.139218994376585,-0.197584936704847,-0.0536514402265223,0.145992252960701,-0.19383119752528,-0.350306383299819,-0.607863120176268,-0.54713948215697,-0.340684846480583,-0.428423433583902,-0.267263066960386,-0.310428003566265,-0.424878861185406,-0.475847369244591,-0.441272808064649,1.10313471829193,0.868718571182056,1.04777272031797,1.03179451070905,1.346310627421,1.05656497240317,0.894372271307423,1.16992985255824,1.60898160358164,0.844098963013459,-0.583414995949038,-0.780012425761263,-0.706180629449661,-0.273654456441302,-0.548667562842783,-0.572563712616533,-0.8062634540876,-0.508038504084116,-0.218790730502299,-0.51607731807654,-0.791167017784982,-0.738374388017091,-0.925431125395638,-1.0429727667696,-1.04038248261567,-0.793239889190398,-0.898025026900349,-0.88478352140731,-0.902225584532879,-1.10682944333189,0.541849034657924,0.397180448368536,0.705798200321785,1.25379702954213,0.975607014947567,0.546349821045272,0.600896601068454,1.19736213566182,1.17765851932375,1.51510460032441
