	D1_p1_rep1_auto	D4_p1_rep1_auto	D8_p1_rep1_auto	D11_p1_rep1_auto	D14_p1_rep1_auto	D1_p1_rep2_auto	D4_p1_rep2_auto	D8_p1_rep2_auto	D11_p1_rep2_auto	D14_p1_rep2_auto	D1_p2_rep1_auto	D4_p2_rep1_auto	D8_p2_rep1_auto	D11_p2_rep1_auto	D14_p2_rep1_auto	D1_p2_rep2_auto	D4_p2_rep2_auto	D8_p2_rep2_auto	D11_p2_rep2_auto	D14_p2_rep2_auto	D1_p3_rep1_auto	D4_p3_rep1_auto	D8_p3_rep1_auto	D11_p3_rep1_auto	D14_p3_rep1_auto	D1_p3_rep2_auto	D4_p3_rep2_auto	D8_p3_rep2_auto	D11_p3_rep2_auto	D14_p3_rep2_auto
LAS1L	964.219285883765	1213.20459299274	986.987799490729	1051.80427253163	1035.74267420396	995.260708952493	1220.02098202911	968.479856759411	1033.68076950424	1144.26410699807	988.351641490211	958.464440212757	1333.01831231586	950.898747332676	830.312575634298	934.656091663018	914.91733327847	1310.78012863656	984.108903406352	843.961726803004	836.670654560956	750.95714336196	778.083007814302	696.075699006915	744.997056201442	860.946897476261	778.150293131224	845.497652773067	668.363486538284	565.357307014986
ENPP4	642.588568052335	492.252871652798	590.859912973445	662.948667538475	600.497999875556	602.866937635977	558.397344872749	534.297374730165	651.784262298338	560.70285854077	416.24809516607	565.280469326004	406.576879016076	470.730273183298	529.048720758137	416.896961748972	513.271753675037	499.659259782536	441.05721161069	529.140996575198	431.783117992361	413.967263538939	535.644360905452	562.507351147554	507.66227972584	526.67163516026	429.936919949215	482.162174959776	591.363084863366	757.640076745015
SEMA3F	0	0	0.740425956107074	0	0	1.63157493270901	0	0	0	0	1.90067623363502	1.25617882072445	2.51750389483638	0	4.89859926627904	0.840518068042282	4.17294108678892	1.10057105678973	4.13491135885022	7.26509377448784	0	0	1.03606259362757	0	1.0642815088592	0	0	0	0	0.766066811673422
ANKIB1	1338.33367733622	1176.51493796271	1223.92410544499	1132.02663230099	1230.47781369849	1271.81266004667	1200.51365120386	1270.93221681376	1087.01827051065	1089.13504896409	944.636088116606	935.853221439717	1038.47035662001	1041.74143163121	1014.01004811976	995.173392562062	860.669099150214	1103.8727699601	1002.02685262804	860.913612276809	990.775067043078	1134.98875767804	1192.50804526533	1223.83356128049	1052.57441226175	1059.79231075105	1177.29283313917	1101.43207739627	1120.09917636447	1476.21074609469
CYP51A1	1717.15814206237	1879.12183178764	1700.01799522184	1683.55535571535	1583.48374385789	1806.96923797522	1938.54100075911	1648.20728614986	1787.87303373489	1335.19889335968	691.846149043148	423.33226258414	2319.87983909172	1475.89867607094	762.956835722961	600.970418650232	388.083521071369	2097.68843424122	1285.95743260242	796.738617268833	2219.24892126377	1887.65650956702	1401.7926891781	1007.73517734542	958.917639482142	2401.19272030208	1788.44283505045	1441.91626729677	1022.5653342429	939.197911111616
KRIT1	882.129437399593	964.937927289585	893.694129021238	608.352894917659	588.084604529292	863.918926869418	965.612875849819	943.187673340232	493.905259319363	488.093855276498	612.017747230477	766.269080641916	579.025895812368	572.19093356867	685.803897279066	632.069587167796	735.480866546547	602.012368063981	555.456425872213	640.539101117345	663.666644321592	624.37211236245	606.096617272126	666.755817769494	615.154712120619	665.326004416736	643.128781081057	644.406319140554	601.629805086689	859.52696269758
RAD52	247.61528067357	234.813792192142	184.366063070661	124.790337419007	154.391604619168	243.104664973642	233.275164451934	198.122103450239	100.274501892052	147.907228871666	175.812551611239	195.963896033015	143.497722005674	145.112339853498	187.371421935173	194.159673717767	179.436466731924	147.476521609823	151.613416491175	163.464609925976	119.21284739183	94.0834689861226	108.786572330894	115.107681895059	122.392373518808	109.633687319074	116.071124394003	116.541568355207	127.307330769197	157.043696393052
BAD	427.270932684013	407.255170833247	389.464052912321	538.158330119468	546.189395235648	456.025193692167	389.333811053925	438.397845932443	610.181011513338	646.757973520649	544.543740936434	454.736733102252	560.144616601095	552.134756515748	415.156287817149	466.487527763467	452.764107916598	535.978104656597	555.456425872213	521.87590280071	561.17267186886	553.381858491103	504.562483096625	464.774413689485	623.668964191493	581.488478819797	525.873257458544	582.707841776033	573.909660483718	467.300755120788
LAP3	590.777762041833	639.622986023388	676.008897925758	714.201841835567	712.218557991939	590.63012564066	666.50046986267	646.004518164874	782.994514774109	761.0499231033	727.958997482213	754.963471255396	1306.58452142008	1757.86492993262	863.378120681682	690.905851930756	562.303811444807	1046.64307500703	971.704169329801	833.064086141272	798.144551440426	783.458705375348	828.850074902053	591.827232384975	641.761749842099	830.851375467103	737.880719361876	808.93559211261	666.310142493619	607.490981657024
CD99	2049.55474166221	2254.57930159487	2484.12908273923	3666.83036112457	3775.22385968276	2353.54684043274	2414.8449950756	2440.69569995081	4166.7255786208	3994.83979070654	2512.6939808655	2333.98024890603	2640.86158568336	2938.81982581352	2636.6710550747	2285.36862700697	2278.42583338675	2806.4561948138	3127.37129107705	2941.15212970516	4194.98379450154	5313.15008492539	5493.20387141336	5339.47614979251	5886.54102550025	4690.60207314158	5210.17220621652	5356.34188675695	5518.36212003575	3712.35976936941
HS3ST1	588.086291599728	577.86206672285	492.383260811204	538.158330119468	533.775999889383	624.077411761195	580.343092051154	480.551484964408	483.237759118081	547.256746825164	765.972522154914	407.001937914723	424.19940627993	395.224665454648	353.923796988661	663.168755685361	413.121167592103	489.754120271429	449.32703432839	433.483928544441	205.714852511512	194.154067816817	164.733952386783	147.685327714416	179.863574997205	246.13837643204	235.695446473537	254.791860227559	223.814500868427	163.938297698112
AOC1	0.672867610526005	3.05747125250185	0	0	0	1.63157493270901	2.43841635315611	3.16152292739742	2.13350004025643	0	27.5598053877078	2.5123576414489	0	0	2.44929963313952	13.4482890886765	2.08647054339446	2.20114211357945	1.37830378628341	0	0	1.71060852702041	1.03606259362757	0	0	0	1.18439922851023	0	0	0
WNT16	444.765490557689	466.570113131783	433.889610278745	315.318441871241	591.963790574999	433.183144634241	444.604581725464	401.513411779473	305.090505756669	605.07502720227	106.437869083561	271.334625276482	167.414009006619	163.98874178566	177.574223402615	100.021650097032	233.684700860179	178.292511199936	146.100201346041	171.940552662879	376.538139932733	437.915782917225	520.103422001038	475.633628962603	595.997644961153	450.35799006561	425.199323035174	407.895489243223	493.829242741804	725.465270654731
MAD1L1	1641.79696968345	1512.22528148742	1465.3029671359	1930.90763167089	2051.31358097025	1725.39049133977	1584.15782410042	1456.40822855441	2257.2430425913	2050.53203662991	1150.85945946601	1138.09801157635	1358.19335126423	1248.20207776423	1292.0055564811	1241.44518649845	1227.88791478764	1299.77441806867	1491.32469675865	1363.41593167888	2281.76297538388	2790.00250757029	2434.74709502478	2310.84101011968	2954.44546859315	2423.76436180895	2971.65766433218	2294.26930644367	2713.49415502409	1549.75316001533
LASP1	5578.07249126058	4994.07354383653	5903.4161480417	6660.6842597395	7465.88146356909	5341.77632968928	5059.71393279893	5971.06296887794	7453.38239063583	7068.62092889407	6305.49340508418	5430.46104199181	7480.76282350631	6979.54961441701	5486.43117823253	6196.2991976077	5540.62252798399	6986.42506850119	6257.49918972666	5562.64013333286	8392.87521942728	7764.45210414564	7694.83688287193	6896.68761995775	6926.34405965569	9192.03229365416	8246.97182811676	7665.46453034393	7391.01188876975	4817.02811180248
SNX11	588.086291599728	746.634479860952	889.251573284595	949.297923937446	877.471883539088	614.28796216494	805.490201992568	859.934236252099	947.274017873854	951.984709464905	541.692726585981	502.471528289781	821.965021664078	684.269570040884	516.802222592439	509.353949233623	538.309400195771	819.925437308347	605.075362178415	515.821657988637	940.618442225784	686.809323598695	778.083007814302	754.715461481757	843.975236525348	1016.79870788083	758.01550624655	847.782781564346	771.030688771507	851.866294580846
TMEM176A	7.40154371578606	26.2942527715159	31.0978901564971	26.7407865897872	27.1543023199541	13.052599461672	17.8817199231448	20.0229785401837	40.5365007648721	22.8583899165302	28.5101435045253	25.1235764144891	44.0563181596367	29.4943780190036	24.4929963313952	30.2586504495222	43.8158814112836	28.6148474765329	34.4575946570852	13.319338586561	21.8072281814324	17.9613895337143	4.14425037451026	7.60145069118316	11.7070965974512	49.4426433007591	13.0283915136126	11.4256439563928	5.13336011166117	3.83033405836711
M6PR	2621.49221060932	2680.17929994312	2463.39715596823	2551.5167204422	2976.88737147611	2638.25666619046	2651.37138133174	2531.32602386954	2722.3460513672	2976.96913383517	3128.51308056325	3006.03591799361	2931.63328553697	3080.39284030474	2672.18589975522	2835.90796157466	3059.80905188797	3072.79439055692	2919.24741934825	3028.33325499902	3361.94767797083	3671.82120324931	3489.45881533764	3401.10622354081	3547.25026902772	3718.94664827449	3658.60921686811	3578.51168714223	3783.28640229428	3340.8173657078
KLHL13	0	1.22298850100074	0	1.11419944124113	0.775837209141546	1.63157493270901	0.812805451052036	0	0	0	0.950338116817511	0	1.25875194741819	1.17977512076014	1.22464981656976	0.840518068042282	3.12970581509169	0	1.37830378628341	0	0.726907606047746	0.855304263510205	0	0	0	1.07484007175563	1.18439922851023	2.28512879127856	0	0
ICA1	5.38294088420804	5.50344825450334	2.96170382442829	10.0277949711702	3.87918604570773	6.52629973083602	6.50244360841629	2.10768195159828	2.13350004025643	5.3784446862424	12.3543955186276	13.817967027969	13.8462714216001	14.1573014491217	15.9204476154069	10.0862168165074	10.4323527169723	11.0057105678973	19.2962530079677	13.319338586561	2.90763042419099	5.13182558106123	4.14425037451026	4.34368610924752	5.32140754429601	4.29936028702253	1.18439922851023	4.57025758255712	5.13336011166117	5.36246768171396
DBNDD1	267.80130898935	245.820688701149	257.668232725262	385.513006669432	378.608558061074	307.551874815648	273.915437004536	279.267858586772	421.366257950644	334.808181718589	26.6094672708903	40.1977222631825	26.433790895782	28.3146028982435	36.7394944970928	19.3319155649725	34.4267639660086	25.3131343061637	34.4575946570852	27.8495261355367	1762.02403705974	2331.55942232882	2325.96052269389	2213.10807266161	2659.63949063915	1983.07993238914	2483.68518218596	2148.02106380185	2676.53396222013	1208.85342882066
ALS2	371.422921010355	325.314941266197	338.374661940933	301.948048576347	295.593976682929	318.157111878256	334.875845833439	311.936928836546	236.818504468463	274.300678998362	267.045010825721	246.211048861993	278.18418037942	263.089851929512	251.053212396801	277.370962453953	211.776760154538	268.539337856693	199.854049011094	237.326396633269	251.51003169252	211.260153087021	209.284643912768	275.824067937218	207.534894227545	267.635177867152	212.007461903332	236.510829897331	261.801365694719	271.187651332392
CASP10	88.8185245894327	58.0919537975352	62.1957803129942	38.9969804434397	44.2227209210681	95.4471335634768	60.1476033778507	38.9921161045682	45.8702508655132	37.6491128036968	56.0699488922331	48.9909740082537	46.573822054473	54.2696555549666	42.8627435799416	45.3879756742832	44.8591166829809	28.6148474765329	35.8358984433686	46.0122605717563	16.7188749390982	13.6848682161633	19.6851892789238	14.1169798550544	10.642815088592	22.5716415068683	23.6879845702047	12.5682083520321	21.5601124689769	11.4910021751013
CFLAR	5820.30483104995	5711.96779392396	7510.14047279405	6064.58755867549	6188.07758011297	5075.82961565772	5514.88498538807	7394.80212718258	5523.63160422389	5585.51480666273	2524.09803826731	2516.12617791108	3547.16298782446	3568.81974029944	3306.55450473835	2810.69241953339	2240.86936360565	3223.57262533711	3255.55354320141	2559.73470654455	2714.27300098229	2713.88042811788	2912.37195068709	3081.84529451112	2580.88265898357	2651.63045702114	2650.68547340591	2817.56379964646	2911.64185533421	3158.49346452952
NDUFAF7	234.830796073576	290.459768987676	266.553344198546	152.645323450035	149.736581364318	289.604550555848	293.422767829785	279.267858586772	152.545252878335	170.765618788196	137.799026938539	149.48527966621	157.343993427274	173.426942751741	156.755176520929	173.14672201671	143.966467494218	162.88451640488	166.774758140292	174.362250587708	178.819271087746	186.456329445225	175.094578323059	229.129442262807	147.935129731429	158.001490548078	161.078295077392	186.237996489203	182.747619975137	185.388168424968
RBM5	4371.62086558746	4688.32641858634	3724.34255921858	2539.26052658854	2238.29034837336	4436.25224203579	4459.86350992252	4024.61868657692	2191.10454134335	2389.37405186319	1884.52048564912	2140.52871051447	1506.72608105957	1498.31440336538	1991.28060174243	2366.89887960707	2295.11759773391	1536.39719527846	1601.58899966132	1719.40552662879	2459.85533886557	1835.4829494929	1968.51892789238	2516.08017878163	1957.21369479207	1916.43984794029	2139.02500668948	2172.01491611027	2287.42526575622	2462.13873271838
MTMR7	35.6619833578783	46.4735630380282	38.5021497175678	34.5401826784752	25.602627901671	35.8946485195981	49.5811325141742	50.5843668383588	27.7355005233336	33.615279289015	21.8577766868027	27.635934055938	26.433790895782	34.2134785020442	29.3915955976743	31.9396865856067	27.124117064128	23.1119921925843	23.4311643668179	38.7471667972685	27.6224890298144	30.7909534863674	36.2621907769648	23.8902736008614	50.0212309163825	25.7961617221352	22.5035853416945	43.4174470342926	32.8535047146315	44.4318750770585
ARF5	1428.49793714671	1602.72643056147	1591.91580563021	2059.04056741362	2082.34706933591	1551.62776100626	1662.99995285247	1703.00701689141	2414.05529555015	2315.42043742735	2144.91312965712	1682.02344095004	2034.1431470278	2095.28061447002	1955.76575706191	1886.12254468688	1749.50555063625	2017.34674709557	2409.27501842339	2138.35926762425	2358.81518162494	2476.10584286204	2410.91765537135	2417.26131979625	2809.70318338829	2617.23557472496	2508.55756598468	2527.35244315409	2402.41253225743	2279.81483154011
SARM1	639.897097610231	657.967813538399	784.111087517391	619.494889330071	639.289860332634	665.682572545274	682.756578883711	676.565906463049	653.917762338595	545.912135653604	551.196107754156	360.523321547918	522.382058178549	471.910048304058	471.490179379358	504.310840825369	302.538228792197	488.653549214639	460.353464618658	371.730631461295	427.421672356075	359.227790674286	467.264229726032	451.743355361742	374.627091118439	366.52046446867	531.795253601095	466.166273420826	450.70901780385	328.642662207898
POLDIP2	1083.98972055739	1344.06436259981	1352.01779585152	1877.42605849131	1761.92630196045	1139.65509049724	1408.59184667318	1475.3773661188	1908.41578600937	1916.07091947385	1394.14601737129	1234.82378077214	1830.22533154605	1584.43798718087	1229.54841583604	1328.01854750681	1238.32026750461	1861.06565703143	1496.83791190378	1351.30744205474	1895.04812896647	1899.63076925617	1970.59105307963	1774.39577562761	1951.89228724778	2038.97161612043	2044.27306840867	2053.18821896379	1848.00964019802	1532.89969015852
PLXND1	4475.91534521899	2444.75401350048	2484.86950869534	2902.48954443315	2943.52637148302	4291.85786049104	2554.64753265655	2447.01874580561	3012.50205684208	2920.49546462962	3095.25124647463	1875.47497934161	986.861526775861	1264.71892945487	2140.68787936394	3218.3436825339	1950.84995807382	898.065982340417	1197.74599028028	2048.75644440557	1100.53811555629	1315.4579572787	1814.14560144187	1973.11941512569	2581.94694049243	1047.96906996174	1442.59826032547	1488.76140751798	2699.12074671144	1971.08990643572
AK2	2611.39919645143	3022.61608022333	2739.57603759617	3046.22127235326	2734.82616222395	2781.0194728025	3049.64605234724	2680.97144243302	3245.05356123003	2843.85262785067	2379.64664451105	2214.64326093721	3564.78551508832	2845.61759127347	2421.13268735842	2105.49776044592	2235.65318724716	3614.27535049746	2828.27936945355	2539.1502741835	3063.1886518852	3617.08173038466	3687.34677072051	3279.48301248188	2946.99549803113	3290.08545964399	3425.2825688516	3713.33428582766	3419.84450638867	3151.59886322446
CD38	55.1751440631324	28.128735523017	18.5106489026768	14.4845927361347	10.8617209279816	63.6314223756512	27.6353853357692	22.130660491782	9.60075018115392	13.446111715606	3.80135246727004	5.02471528289781	13.8462714216001	10.6179760868413	14.6957977988371	11.7672529525919	5.21617635848615	3.30171317036918	16.5396454354009	8.47594273690248	7.26907606047746	8.55304263510205	2.07212518725513	2.17184305462376	2.12856301771841	6.44904043053379	10.6595930565921	5.7128219781964	3.0800160669967	0.766066811673422
FKBP4	1305.36316442045	1482.8735574634	1409.77102042787	1710.29614230514	2146.74155769466	1351.75983174941	1498.81325173995	1419.52379440144	1861.47878512373	2234.74376713372	1724.86368202378	1444.60564383312	2395.40495593682	1687.07842268701	1605.51590952296	1470.06610100595	1547.11790792699	2526.91114638921	1499.59451947635	1970.05126184862	963.879485619312	1397.56716657567	1354.13380987123	1211.88842448006	1578.3294776382	1003.90062701976	1481.6834348663	1430.49062334038	1463.00763182343	1290.05651085804
KDM1A	1633.72255835714	1623.51723507848	1699.27756926573	1913.08044061103	1932.61048797159	1617.70654578098	1511.00533350574	1754.64522470557	1945.75203671386	1883.8002513564	1631.73054657567	1411.94499449428	1616.23750048496	1519.55035553907	1654.50190218575	1561.68257042256	1485.56702689685	1480.26807138218	1653.96454354009	1645.5437399215	1219.75096294812	1373.61864719739	1417.33362808251	1460.56445423448	1400.59446565871	1298.4068066808	1314.68314364636	1409.92446421887	1537.95468945369	1236.4318340409
RBM6	2727.1324254619	3083.76550527337	2956.52084273554	1730.35173224748	1849.59590659344	2916.44019221735	3086.22229764458	3118.31544738966	1591.59103003129	1877.0771954986	1393.19567925447	1536.30669774601	1846.58910686249	1751.96605432881	1681.44419815028	1519.65666702045	1582.5879071647	1769.71825931788	1750.44580857993	1448.17535904791	1215.38951731183	1168.34562395494	1040.20684400208	1189.08407240651	991.910366256777	855.572697117483	1057.66851105964	1100.28951300063	1243.29981904433	923.876574878147
CAMKK1	282.604396420922	224.418389933636	216.204379183265	264.065267574149	166.804999965432	384.235896652971	207.265390018269	244.491106385401	268.82100507231	151.941062386348	440.956886203325	80.395444526365	173.70776874371	181.685368597062	216.763017532848	475.733226511932	97.0208802678424	158.482232177721	176.422884644276	215.531115309806	127.935738664403	156.520680222368	190.635517227472	231.30128531743	150.063692749148	90.2865660274731	200.16346961823	170.242094950253	203.281060421782	98.8226187058715
RECQL	1616.90086809399	1385.03447738334	1271.31136663585	1157.65321944954	1356.16344157942	1580.18032232867	1406.15343032002	1257.23228412838	1079.55102036975	1388.9833402221	1420.75548464218	1400.63938510776	1647.70629917041	1524.26945602211	1500.19602529796	1441.48848669251	1450.09702765915	1644.25315884385	1609.85882237902	1386.42206196476	703.646562654219	710.75784297698	651.683371391739	640.693701114009	675.818758125594	648.128563268646	595.752811940648	560.999118258887	647.830046091639	898.596370092925
VPS50	549.05997018922	451.282756869273	413.157683507747	310.861644106276	411.193720845019	508.235591538855	432.412499959683	441.55936885984	320.025006038464	380.52496155165	504.629540030098	502.471528289781	407.835630963494	348.033660624243	364.945645337789	536.250527410976	441.288519927928	419.317572636886	362.493895792536	376.574027310953	433.963840810505	380.610397262041	325.323654399056	369.213319286039	343.762927361522	432.085708845764	335.184981668396	378.188814956602	310.054950744334	434.359882218831
ARHGAP33	145.339403873617	291.682757488677	208.059693666088	98.0495508292198	65.9461627770314	182.736392463409	264.974577042964	282.42938151417	69.3387513083339	60.507502720227	40.864539023153	50.2471528289781	59.161341528655	66.0674067625681	95.5226856924414	43.7069395381987	66.7670573886227	64.9336923505939	63.4019741690367	60.542448120732	66.1485921503449	58.1606899186939	45.5867541196129	89.0455652395742	31.9284452657761	27.9458418656464	56.8511629684913	59.4133485732426	55.4402892059406	24.5141379735495
NDUFAB1	395.646154989291	494.6988486548	447.217277488672	558.213920061808	584.205418483584	444.604169163204	549.456484911177	467.905393254819	606.980761452954	575.493581427937	481.821425226478	513.777137676301	838.328796980515	668.932493471002	486.185977178195	463.96597355934	490.320577697698	835.333432103403	673.990551492586	610.267877056979	639.678693322017	782.603401111838	794.660009312343	668.927660824118	701.361514338215	674.999565062537	767.490700074632	866.063811894574	695.056959118922	802.838018633747
PDK4	29.6061748631442	2.44597700200148	3.70212978053537	10.0277949711702	14.7409069736894	24.4736239906351	3.25122180420815	3.16152292739742	6.40050012076928	6.723055857803	125.444631419911	61.5527622154982	5.03500778967276	18.8764019321623	29.3915955976743	115.150975321793	66.7670573886227	9.90513951110754	15.1613416491175	13.319338586561	15.2650597270027	11.9742596891429	11.3966885299032	2.17184305462376	9.57853357973282	19.3471212916014	14.2127907421228	7.99795076947496	4.10668808932893	18.3856034801621
ZMYND10	12.7844845999941	14.0643677615085	5.18298169274951	2.22839888248227	0.775837209141546	13.8683869280265	17.0689144720928	12.6460917095897	4.26700008051285	2.6892223431212	3.80135246727004	5.02471528289781	0	4.71910048304058	4.89859926627904	7.56466261238054	3.12970581509169	5.50285528394864	1.37830378628341	3.63254688724392	6.54216845442972	4.27652131755103	2.07212518725513	11.9451368004307	9.57853357973282	1.07484007175563	7.10639537106141	13.7107727476714	8.21337617865787	6.12853449338738
SLC25A13	153.413815199929	210.354022172127	202.136286017231	220.611489365745	149.736581364318	153.368043674647	209.703806371425	196.01442149864	178.147253361412	188.245564018484	190.067623363502	160.79088905273	153.567737585019	154.550540819579	211.864418266569	160.538950996076	165.87440819986	198.102790222151	164.018150567725	162.253760963562	144.654613603502	143.691116269714	154.373326450507	140.083877023233	152.192255766866	169.82473133739	148.049903563779	202.233898028153	159.134163461496	158.575830016398
ST7	248.961015894622	239.705746196145	299.132086267258	376.599411139503	335.937511558289	247.999389771769	237.339191707195	276.106335659375	333.892756300131	402.038740296619	324.065297834771	238.673975937646	271.890420642329	368.089837677165	273.096909095057	296.702878018926	252.46293575073	297.154185333226	311.49665570005	245.802339370172	257.325292540902	313.896664708245	284.917213247581	299.714341538079	375.691372627299	271.934538154175	309.128198641171	297.066742866213	264.881381761716	332.472996266265
CDC27	1205.10589045208	1114.14252441168	1209.11558632285	1456.25866970216	1297.97565089381	1125.78670356921	1097.28735892025	1214.02480412061	1510.51802850155	1218.2177214339	1420.75548464218	1391.84613336269	1485.32729795346	1596.23573838848	1453.65933226831	1289.35471637686	1281.0929136442	1485.77092666613	1433.43593773474	1301.66263459574	818.497964409763	777.471575530776	951.105460950106	862.221692685633	735.418522621709	805.055213744968	800.653878472919	914.051516511424	863.431170781408	1017.33672590231
HCCS	561.171587178688	530.165515183821	496.825816547846	660.720268655993	761.096302167856	523.735553399591	512.067434162783	511.112873262584	734.990763868339	791.975980049193	638.627214501367	639.395019748746	613.012198392659	640.617890572758	547.418468006683	547.177262295526	666.62733861453	655.940349846677	534.781869077962	652.647590741491	572.803193565624	570.487943761307	580.195052431437	607.030133767341	633.247497771226	601.910440183154	502.185272888339	634.1232395798	589.309740818702	690.992264129427
DVL2	1639.10549924135	1739.08964842305	1765.17547935926	1740.37952721865	1855.80260426658	1759.65356492666	1697.13778179665	1795.74502276174	2000.1562877404	1881.11102901328	1693.5025241688	1503.64604840717	1859.17662633667	1749.60650408729	1813.70637833982	1709.613750398	1539.81526102511	1698.18114062655	1656.72115111265	1723.03807351603	1708.2328742122	1576.32575764931	1535.44476375605	1595.21872362115	1606.00079686854	1717.5944346655	1566.96017931904	1630.43939257725	1908.58328951562	1189.70175852883
