"","D1_p1_rep1_B","D4_p1_rep1_B","D8_p1_rep1_B","D11_p1_rep1_B","D14_p1_rep1_B","D1_p1_rep2_B","D4_p1_rep2_B","D8_p1_rep2_B","D11_p1_rep2_B","D14_p1_rep2_B","D1_p2_rep1_B","D4_p2_rep1_B","D8_p2_rep1_B","D11_p2_rep1_B","D14_p2_rep1_B","D1_p2_rep2_B","D4_p2_rep2_B","D8_p2_rep2_B","D11_p2_rep2_B","D14_p2_rep2_B","D1_p3_rep1_B","D4_p3_rep1_B","D8_p3_rep1_B","D11_p3_rep1_B","D14_p3_rep1_B","D1_p3_rep2_B","D4_p3_rep2_B","D8_p3_rep2_B","D11_p3_rep2_B","D14_p3_rep2_B"
"ARID5B",-1.84208876899847,-0.906684787822218,-1.25287137495299,-1.05163747442697,-1.28489399703437,-1.4876290450613,-1.21329997708016,-0.889332458410154,-1.0485067943749,-1.44402347756556,-1.09200387832456,-1.38346615026162,-0.984127119019605,-1.47194622668395,-1.46969535872776,-1.21069954436395,-1.01961798669668,-0.9762657895114,-1.44364547038551,-1.29908350797216,-1.15990580552332,-1.04263874509144,-1.02160926659671,-0.96275653639832,-1.14582004786693,-1.27061169440711,-0.916119504536005,-0.931321036541612,-1.05975465945941,-0.982229303958466
"ARNT",-1.68508294348773,-1.47626388461584,-1.27768754143526,-1.12414808116047,-1.35258301202017,-1.57964518540989,-1.36613575382322,-1.26155728456606,-1.24673847393784,-1.23589052920062,-1.38157524663315,-1.26042389808598,-1.09721747643964,-1.24288409889851,-1.26971035713206,-1.23004340947942,-1.23699948977442,-1.14224978245576,-1.14839684150553,-1.36572165793098,-1.66293619459269,-1.66766370172959,-1.56091645661154,-1.34105007892347,-1.42217307226571,-1.30877099311501,-1.57569259915807,-1.47054290261895,-1.6165695724528,-1.35996051759947
"ARX",-1.46385042728815,-1.28286306529474,-1.40399352518204,-1.49389572529225,-1.72620938613354,-1.66060088504011,-1.20491513411864,-1.10355923600139,-1.76301749613514,-1.96582068385395,-1.5889029748731,-1.49018706966552,-1.48541888068123,-1.53864315863832,-1.81854112573099,-1.59578283024159,-1.87731927533016,-1.23110266053033,-1.63614386660485,-1.68886522122857,-1.13825356006127,-1.77905262005874,-1.38157270611416,-1.39013455053514,-1.76977066256553,-1.48494707776121,-1.52578860345651,-1.62702084621623,-1.65001310644892,-1.4557342408642
"ASCL1",-1.2000933071958,-1.0303659564467,-0.825817513523332,-0.892977458910651,-0.9515755477782,-1.00581865149262,-0.875016684830294,-1.01070594082479,-0.909047419816623,-0.952600070655536,-1.00183090554754,-0.992434904365825,-1.00499185643159,-1.58862437164336,-1.35867566938566,-1.06599508589962,-1.19512414423788,-1.1437199363104,-1.1932396285082,-1.38075404163446,-1.04701204512922,-0.634157917349133,-0.533566033572344,-0.781426428578127,-0.87158541499622,-0.998666095577486,-0.688301908068892,-0.692180242670928,-0.562582889852509,-0.665112358879729
"ASCL2",0.365551805227873,0.302828683537665,0.67452988394521,0.314684424750611,0.262061848908647,0.503841036570285,0.383633975551364,0.505248637104318,0.035624648026981,0.592365262460842,0.752973554576813,0.702396268801895,0.964353179532545,0.788594475447714,0.752135120094837,0.651588000572208,0.318688634930021,0.624044916227532,0.89728435938413,0.551346225903366,0.467433114788415,0.609822802710265,0.546999878856013,0.663908619377636,0.341011725776831,0.549340222817834,0.601711414246071,0.77283075131531,1.11041932418908,0.595725383538657
"ATF1",2.09049031974744,2.27136419839691,2.46856375436488,2.25902856590554,2.59020308996013,2.30414154048828,2.28888373965852,2.47971949369888,2.40074622498867,2.47959324263616,2.48976354002652,2.31379247119418,2.60262844562773,2.53650509593414,2.64396954911175,2.55490788917776,2.43865331399366,2.67695331085018,2.62610362154146,2.58935785916929,1.8725141139143,2.33771494705394,2.47570066395355,2.59349334099933,2.3678558920507,2.12770340987617,2.58304718463425,2.63763072841391,2.68005605359676,2.68189280373939
"ATF2",-0.745464605191852,0.0237082659941891,-0.207946211795615,0.0300409601044284,-0.0776744082253295,-0.839064663712499,-0.0666383470961274,0.289494724719102,0.175979560354953,0.0786070408366832,-0.545661090152094,-0.438660319946783,0.198142177014994,-0.277354607148751,-0.621668899409268,-0.622408131302366,-0.761126289037246,-0.0368691360434017,-0.100287344053069,-0.269171536962514,-0.340683381612936,0.133677848269141,0.195553994748257,0.534621680619299,-0.0236018409304013,-0.280184962810239,0.0762766796397651,0.647125124678839,0.218427765457862,0.18963651744314
"ATF3",0.542643949325163,0.64150024396191,1.12147283557429,1.16555124458943,1.21461691189054,0.657438266059166,0.665260269680289,0.925518036240791,0.931496641757232,1.40479302477643,0.808819342499988,1.00187658415556,1.19112989348476,1.13453053325064,1.22488383895284,0.881950790590722,0.849199039227637,0.974177259599498,1.28667598292701,1.55618355866217,1.02004042167425,0.947393760173601,1.18209907756833,1.48474342779041,1.50977594994231,1.15793378972816,1.07377668996801,1.2361930761849,1.19708393028351,1.43708063434904
"ATF4",-0.814956609771453,0.547900159125252,0.883575991647362,0.550292267187862,0.395201236014686,-0.53201353188566,0.418542400095385,0.738693257949302,0.444664468879339,0.162207052919152,-0.778002430646314,-0.227908899633351,0.779910507351771,-0.0107203649901181,-0.0379872441695905,-0.96349799161434,-0.164938427226684,0.64771103311672,0.160038932330012,0.408240903551235,-0.212873568318035,0.326364071928552,0.623101564040873,0.756086590218002,0.561028521730408,-0.224485730387399,0.448078908358318,0.681875434864139,0.585498022484332,0.650027620582506
"ATF5",1.36889622199818,2.11104949872955,2.03649385258509,1.90763640209779,1.70047973596364,1.46751345521005,2.00056667127073,2.20503090175535,1.88572790243836,1.62043851240721,1.12889432893966,1.92561475037674,2.51344810881782,2.08994227917847,2.12299793541887,1.1539756185069,1.99657284028847,2.5751661021867,2.11206417312586,2.08163376031682,2.12016408432326,2.15493249372047,2.30061486753593,2.42874772989823,2.27195562997966,2.01172652000807,2.25656025755273,2.37471719473757,2.29064824986839,2.40763791394435
"ATF6",1.80691714801905,2.18925675393556,3.06483634111976,2.42293851022043,2.28670951405848,1.72555777481296,2.1873493170153,2.75232832639053,2.48941234073771,2.17811750382096,1.08559682481697,1.42620384213856,1.89970298964677,1.77336303472219,1.65998066133261,1.16570185371932,1.3222282447201,1.9461096803306,1.80241819900706,1.7200007964969,1.75891532628858,1.81600722468458,1.92108975497883,1.97808267862756,2.06546962863854,1.6570257736218,1.76449324308536,1.88701492540808,1.91810680706715,2.04530478945525
"ATF7",-0.86973841477357,-1.37138057154814,-1.61614302498537,-1.30144456847248,-0.957229395615616,-1.17522873699259,-1.47309948136793,-1.63417315383031,-1.129961642663,-1.17937559787058,-0.472263672597386,-0.492966998610676,-0.638868113762555,-0.607389256196458,-0.659889856819027,-0.481972816436143,-0.468201093452268,-0.605970676752213,-0.713809843065877,-0.479850916624676,-1.10135109898822,-1.0421543216643,-1.29214192497144,-0.956880800579672,-0.953015894578971,-0.689329082213291,-1.07725735173039,-0.90415199449532,-0.835218118051062,-0.84965937253719
"ATOH1",-2.54712927549996,-2.70180057308319,-2.92534495578654,-2.42675604455224,-2.36714921105945,-2.70303296901975,-2.82257113147003,-2.73531136774404,-2.35732608972051,-2.49339766653543,-2.2881969172865,-2.59510785950841,-2.61173850314069,-2.20708486213112,-2.18665625290505,-2.0133426540933,-2.87877711471382,-2.57528197189879,-2.17517151970852,-2.43216129412168,-2.77090974099294,-2.28288301068398,-2.59709611034622,-2.8004501551493,-2.35832921403466,-2.38306737811462,-2.37261521328189,-2.2571001375433,-2.61144946782717,-2.74889579911891
"BACH1",-0.941830959131257,-0.668914724264141,-0.206802730820983,-0.505709183794529,-0.900291165864051,-0.856893498166806,-0.424504021636164,-0.0566220886149668,-0.488285744626557,-0.68157271987201,-0.859520783629737,-1.08224869388673,-0.375531758644846,-0.733796612487807,-0.791707239821226,-0.863465590041493,-0.710534592557951,-0.304966828722188,-0.655714051912954,-0.57450799746852,-0.56637225311053,0.185235003984491,0.0607010590358597,-0.163694397553605,-0.416373801171747,-0.566998480870483,0.169737880187324,-0.114536292393241,-0.193513771860373,-0.299708780387924
"BACH2",0.733786660595208,0.890458211577052,0.640737306330501,0.604457135488293,0.640464229808541,0.694667664669294,0.946654638048363,0.590990028211394,0.610093112859122,0.67014879565924,0.856798422573609,0.776320205956102,0.683711614387356,0.409686441322992,0.857396160653479,0.818224279129023,0.825463090567616,0.723100501520158,0.572212277119351,0.453317672517087,-0.0417163588984932,-0.148157341326,-0.208438118267139,-0.229836394719512,-0.184888121347501,-0.0779813717780213,-0.142901198904952,-0.222239800699656,-0.146571771840875,-0.128018607160448
"BARX1",-0.422721014380471,-0.451146457441413,-0.0921688028255359,-0.269475111078369,-0.240078055264207,-0.598283790930389,-0.301451938494121,-0.0771438845409296,-0.665589774909771,-0.168112663628024,-1.09987922814175,-0.797043934729508,-1.02653625944692,-0.834845618800679,-0.778731729130132,-0.800152873770545,-0.89226106855725,-1.01424894881058,-0.806636152856638,-1.13289042836677,-0.570399465919606,-0.646977053039861,-0.978793480439828,-1.11723311107405,-0.708994839741086,-0.615544733648414,-0.742086160737554,-0.783666762032856,-0.94138057090259,-0.95837142610202
"BARX2",-1.04217299864785,-1.22091554802657,-1.26260240164986,-1.03338347110613,-0.83952881839558,-1.18819736087729,-1.01878430092667,-0.823922615006704,-1.37933006281989,-1.03710668220307,-1.09240331873519,-1.0068816212285,-1.09964423161599,-1.18037112387149,-1.21339673682352,-0.935106557077802,-0.930670793061235,-1.42660232821572,-1.08818780492818,-1.39755335985045,-1.24850962462375,-1.21080356583422,-1.41424951752422,-1.35960590142461,-1.42051151089361,-1.26368719832648,-1.29021202286858,-1.11387542106324,-1.51302216822637,-1.47580786533375
"BATF",-1.27551288430838,-1.25010608876877,-1.25930378743685,-1.08107866049642,-0.702882014772267,-1.13007970398775,-1.39242366281406,-1.08834202206809,-1.12893463821012,-0.447524457918367,-0.569598698299422,-0.708375989291844,-0.904572005647731,-1.02758225829233,-1.26356787261414,-0.468264781586481,-1.06724435359989,-0.705140705813502,-0.838847972691728,-1.06598269117592,-0.90011306949572,-1.12650355449724,-1.00775363927029,-0.934912407904498,-1.10386110366777,-0.849564674575438,-0.833927067883152,-0.883378440120365,-1.07028570731741,-0.779945611590953
"BCL11A",-0.920695499988692,-1.40151354320949,-1.27132544646298,-1.4027390913811,-0.893951276686866,-0.944991189776117,-1.57942111278679,-0.980229609862027,-1.30793671930983,-1.09575002061927,-0.645516245081057,-0.840656305404675,-1.30866715452515,-0.608010782748528,-0.977298669129634,-0.968316820410745,-0.885547814059978,-1.14467993378033,-1.00327378350978,-0.929591935924208,-0.936099935930417,-0.715821571971806,-1.30613961676944,-1.13716882205193,-1.04580891850974,-0.684292639290799,-1.31264148114885,-0.967297548848133,-1.27805322147564,-0.887314068429336
"BCL11B",-0.198807340767784,-0.0859714923320651,0.0988463455816411,0.0339798778254642,0.149968855860838,0.0653158786966392,-0.100383330161746,-0.0195686726051383,-0.141389059139083,0.330133543061343,-0.120472441313297,-0.283889790723896,-0.273849606501888,-0.252439251060718,-0.16929330614633,-0.209528779537574,-0.211056491351254,-0.359008781062313,-0.208840751679597,-0.0766935729792257,0.268946212599244,-0.0567587692105982,-0.00135071987023578,0.184070042684921,-0.0103908261372058,0.143829341510456,0.21276919416395,-0.206955779277057,-0.0861260539245869,0.00280260043843585
"BCL3",-1.4803789927048,-1.49109967385156,-1.30979537403728,-1.39682488346097,-1.25443242719352,-1.58628410640215,-1.53371780084398,-1.3473685770727,-1.34816135028855,-1.07897982227469,-1.26701672516335,-1.35432201879099,-1.35293429639953,-1.23173587848735,-1.24186607349812,-1.34949188840637,-1.36754618397322,-1.2547681341754,-1.34280070972138,-1.09209056444173,-1.25749866086422,-1.12314921403715,-1.05204382045143,-0.917676485783888,-1.18739343389624,-1.18558965308983,-0.950923941636913,-0.995452909082085,-1.07883518274516,-1.02405792679083
"BCL6",0.807233601155961,-0.0144004985126218,-0.180408055450598,0.200021902684057,0.591212726904743,0.986245802072644,-0.0857758156683161,-0.00657511862418563,0.169864392984663,0.676669022377393,1.71829020657628,1.49215007319452,1.06584475296549,0.948055173575801,1.14826472300354,1.63933381304798,1.39062410488554,0.859498406698228,1.05672761705758,1.28738802921405,0.875838093488475,0.473704413476219,0.467841366676358,0.578638368957888,0.773104648718368,0.837139126035812,0.556149562018277,0.486998709907388,0.562577334205211,0.889624098570554
"BCLAF1",0.611468858123695,0.443796100055489,0.463238747766361,0.191132539451881,-0.00141288269494956,0.353909741098039,0.471593041047001,0.240258334928969,0.420249428120738,0.313207434834979,0.540827996543991,0.781065734993505,0.722012386705684,0.672254853461172,0.716017193684266,0.577704426345016,0.725471123758828,0.691119887763163,0.628581913986078,0.627857172752738,-0.108711702992401,-0.219126414862056,-0.0838083457367701,-0.375329622439005,-0.132763522581151,-0.059257474443907,-0.242245593581229,-0.235676160416451,-0.304569014655144,-0.373103084097141
"BCOR",0.60012164756106,0.81354652790744,1.11631963359733,0.876053968454136,0.7090874331497,0.535867438965856,0.861788642127837,0.987766322115518,0.857907411971425,0.715451568930774,0.696470810028344,0.545942287145894,0.840844230389601,0.675785143270142,0.72210644193165,0.714735667727176,0.631429136769748,0.883743644288108,0.816865193498309,0.585726263028634,0.788163266382345,0.929020311908511,0.912451945484259,0.898233002802509,0.856769189337234,0.820755025818078,0.91336318784936,0.916014017436603,0.86569921582892,0.903873256677981
"BHLHA15",-1.22055808835298,-0.849972404627426,-0.656193094546019,-0.733970244039184,-0.803872535752221,-1.22479760123518,-0.736223879957623,-0.778147922438069,-0.756229278165524,-1.03498401369847,-1.06283206457374,-0.734036366522748,-0.657449942121089,-0.482964099742172,-0.58629519384449,-0.870768913208953,-0.585034285144817,-0.71193172892158,-0.561404727260772,-0.628106793355614,-1.0282483387235,-0.86006094454265,-0.600941368994064,-0.730618420944331,-0.906043201283581,-0.966986157557229,-0.855400575742724,-0.661044806586845,-0.784986705112121,-0.73207061911532
"BHLHE40",-0.767420029371218,-1.27774184943578,-1.31150084784578,-1.27837714374565,-1.14333183513112,-1.01152221278602,-1.06985277989573,-1.15579628682105,-1.17587497947364,-1.00314272061626,-1.3412472797669,-1.63758291670521,-1.67289055813758,-1.37957943226687,-1.55602271237153,-1.43857571759074,-1.56990638724718,-1.88360384856243,-1.42025387790561,-1.67821070055761,-1.23947043042435,-1.14284013075096,-1.4028250273412,-1.54100838982792,-1.36547766354414,-1.09465137105856,-1.00291508919049,-1.36735525121652,-1.31306183112378,-1.25568746448939
"BHLHE41",-0.34649009995141,-0.857302093341343,-1.15180207168714,-1.18040142442006,-1.38126165099614,-0.328708696497547,-0.810304588711234,-1.189894289415,-1.26598861039825,-1.21396144166269,-0.795643692827461,-1.05249223153566,-1.24060199902511,-0.690472101331017,-0.735060687969899,-0.816796869124402,-1.03772278267089,-1.09353502549266,-0.72720984208715,-0.537648654928906,-0.725310767022235,-0.818835921962857,-1.17488619072819,-1.24678074315864,-1.20217498350714,-0.884487275799252,-0.94945087565308,-1.16461970531282,-1.18357682141182,-1.31029863881221
"BMAL1",-0.738736285583184,-0.524258544186789,-0.457541132957015,-0.35670731593313,-0.532458428058419,-0.470946553345157,-0.32106125368554,-0.299835575472215,-0.464158416021744,-0.474069715067432,-0.868064915917979,-0.726694047461788,-0.653990168628773,-0.871304819883501,-0.979076060595821,-0.773375452188843,-0.865033313656996,-0.89758682446784,-1.00299652939389,-0.735126020345343,-1.28885305341476,-0.93217530595358,-0.866623870386422,-0.680991607746205,-1.02560234671105,-1.18922835302691,-1.10154758300843,-0.758526852272329,-0.839356182924893,-0.750008740136863
"BMAL2",-0.267417982064639,-0.00655335305447463,0.0822028449337477,0.143084003974364,-0.114105638675687,-0.0183515836958721,0.0806852333729134,-0.140849990626208,0.0300702899373895,-0.145971439403075,-0.00229375145982775,-0.0300472346192059,0.00772424296372514,0.0826039063517212,-0.0774434531618376,0.100476403142479,0.0220561680457263,0.232129486824723,0.188511718557043,-0.126364051804069,-0.506191664098607,-0.419882331742252,-0.181296395077729,-0.0944662142438766,-0.413369878310876,-0.475378431821822,-0.547386860278001,-0.147869033711068,-0.309008738859463,-0.321690672711573
"BRCA1",0.0357530012015084,0.342872807305314,0.248086911428056,0.274240148125777,0.298989309651421,-0.1007312128129,0.137761584042173,0.0953878834321353,0.118928896813085,0.107616471898339,-0.405495860574375,-0.558601859289403,-0.304077823776824,-0.0382891098411433,-0.0756182592392843,-0.284919115776987,-0.270828298434213,-0.122529202759039,-0.0335252018160248,-0.19998287659137,-0.303437022625543,-0.131749077440267,0.259139608573221,0.195656298477327,0.0190473818340512,-0.123903762131961,-0.0230667112713843,0.476587529255659,0.307591794902674,0.139044308490561
"BRD4",1.7547125138181,1.88486774101166,1.84857446081349,1.52408829663827,1.5476693870022,1.76192160194772,1.88341638569915,1.71545348839225,1.51376326360895,1.54974266474728,1.51062551726671,1.54081100734184,1.57758189211575,1.89620053321734,1.88243558203425,1.53882903351288,1.48748558767052,1.61887473247819,1.73010305652044,2.08100873339764,1.45119607025125,1.56147471855625,1.65477017973488,1.58100484301579,1.57331766214055,1.5985447875536,1.56377375649786,1.64267647290492,1.59912168571365,1.57980874913152
"BTG2",0.696191681537643,0.541466142036276,0.758330091582945,0.799943113903539,0.948438340924514,0.637686930731285,0.600266466679626,0.669647070434917,0.791932163122381,0.650807581073414,0.859704489814471,0.771452346772715,0.742077250105277,0.73771652230285,0.714652899767189,0.91619337048974,0.842392259280241,0.533368683093513,0.654093976499079,0.848720511809785,0.631145731546354,0.60306213250507,0.594874110779331,0.565166185393065,0.58817313077128,0.448598289162827,0.661091730727762,0.578497431013789,0.61577556661044,0.775380055195122
"CAMTA1",-0.548313228687909,-0.721281058646303,-0.697933523181136,-1.07015130547743,-0.588242817697739,-0.714081570043445,-0.655530026656256,-0.852297182542536,-0.771970410178499,-0.89961766979137,-0.86740006973888,-1.09709742804478,-0.666690239689175,-0.535385919212555,-0.620384821394193,-1.23668052491549,-0.932638213935094,-0.876645336370838,-0.955445718280899,-0.419023248997091,-0.563521091209976,-1.07218244981919,-1.18806570685591,-1.07958149416713,-0.546011532821504,-0.952746642192594,-1.00240264784989,-0.857546382375307,-0.830330437036565,-0.615156081562066
"CDX1",-0.196546105516185,-0.473878959215994,-0.475836152874329,-0.317586146632407,-0.455511059807606,-0.267935668739864,-0.409974050074538,-0.510577959986982,-0.464184815245764,-0.48166569712554,-0.450973670818426,-0.738555645927998,-0.763698356186411,-0.674158582574163,-0.500675132486174,-0.499482576613391,-0.656768690320177,-0.526878701829415,-0.728190943243513,-0.588776862098953,-0.380994074314767,-0.505593099402694,-0.651752491497796,-0.299671417914493,-0.238046037417216,-0.109752330718221,-0.338894967330425,-0.400507555761426,-0.111708009859763,-0.181246253879002
