"","D1_p1_rep1_B","D4_p1_rep1_B","D8_p1_rep1_B","D11_p1_rep1_B","D14_p1_rep1_B","D1_p1_rep2_B","D4_p1_rep2_B","D8_p1_rep2_B","D11_p1_rep2_B","D14_p1_rep2_B","D1_p2_rep1_B","D4_p2_rep1_B","D8_p2_rep1_B","D11_p2_rep1_B","D14_p2_rep1_B","D1_p2_rep2_B","D4_p2_rep2_B","D8_p2_rep2_B","D11_p2_rep2_B","D14_p2_rep2_B","D1_p3_rep1_B","D4_p3_rep1_B","D8_p3_rep1_B","D11_p3_rep1_B","D14_p3_rep1_B","D1_p3_rep2_B","D4_p3_rep2_B","D8_p3_rep2_B","D11_p3_rep2_B","D14_p3_rep2_B"
"GATA3",2.62195678109413,2.2490184623812,1.68863599367857,1.31103783550135,1.02977471937295,2.66399427357648,2.53257749290167,1.2788094241569,1.63277264353337,1.39890346918392,1.72594054059334,1.22691897642781,1.58991365433317,2.47669090891975,1.72963898440335,1.73551169712206,2.30378951017306,2.40140488068053,2.23504441699025,0.523961149581216,1.21060184768107,1.16267654512621,1.11832706542433,1.01810867075959,0.939952873067164,1.13491514681029,1.18608112353291,1.13762313108758,1.78697162993543,1.37476045239955
"GATA4",-2.63962041823106,-2.18751700659748,-1.96342133512127,-1.86888061114393,-1.68584816669555,-2.61103569050766,-2.08792930775282,-1.87545191543882,-1.97225203814245,-1.99520914157119,1.41853557243984,-1.77637843261875,-1.39485497077112,-1.15979178077107,-1.55429123960035,1.1459645475418,1.57777158590804,-1.29615767508688,-1.32559966612572,-0.499502571035986,-1.8269254499378,-1.71756428275335,-1.84813274468765,-1.51014008091958,-1.40181971015038,-1.94338333225915,-1.23782237103993,-1.81080423872563,-1.44137274573427,-1.04654373663149
"GATA6",4.74435145809587,3.67265772358289,3.60760277855945,3.68740256354705,3.66048047555974,4.54384716061073,3.76317442625861,3.55371774745934,3.8131216525233,3.80525270248652,3.56689267702084,2.93589723278362,2.49013997087705,3.04236082883011,3.04481682673903,3.379204453252,3.22189600954938,2.71182175134556,3.11402748918184,-1.66061095289824,2.98030098991218,2.92726463067678,3.44094516275395,3.45071994199829,3.13632203352527,3.0816858896023,2.75386206259989,3.37461665781811,3.57040328397091,3.10634536670864
"GFI1",-1.32457992177606,-1.41335613091704,-1.43699030143853,-1.40705675061649,-0.915149760724626,-1.26983233337949,-1.42591104331915,-1.39092437848636,-1.23261984695596,-1.13739136047808,-1.26685991416202,-0.865210642155981,-1.0510077703815,-1.47585192225279,-0.953334255032532,-1.27248359338224,-1.06193115008484,-1.02330328455758,-0.877359063857701,-1.24282691676836,-1.03135067102125,-1.27267097436823,-1.5340376264087,-1.36939417077016,-1.27804671088563,-0.683109375739744,-1.19668020703776,-1.33776859740549,-1.2035790561222,-1.35496047030086
"GFI1B",8.21939157899739,7.93136553491193,7.88167468798841,7.89171622097592,7.40816187712454,8.20209571925166,7.96598602254322,7.69975079526523,8.02549175898902,7.21752726563738,7.04535559713753,7.10506826439435,6.44489047168644,6.38802818638534,6.55877774388546,6.92838660404164,7.25435645833082,7.02686657406209,6.69526437348664,5.48705191763043,7.34323389426352,7.88177867273839,8.42646132048454,8.05045354771049,7.62430187896067,7.53403840044667,7.76417428523666,8.16352502391623,8.26539974502479,7.59550924234258
"GLI1",-1.88564256411096,-1.82059770301901,-1.74879425192004,-1.8625903647458,-1.7641529408455,-1.78500831481549,-1.45237847380705,-2.01858698910928,-1.92459230417916,-1.72030449738284,-1.97536623538191,-1.64927346535092,-1.96250700136885,-2.10342575489925,-2.09493537823264,-2.0202459372932,-1.38526296475086,-2.22255813896654,-2.1995834873063,-1.48367184184857,-1.21437818608199,-1.4430383992386,-1.00075617970343,-1.24009619865389,-1.25743347571179,-1.52596015888368,-1.17132869043631,-1.18071733255085,-1.15684371501047,-1.57683162508559
"GLI2",-2.39306034796103,-2.27169815531701,-1.89787054554092,-1.5856922411381,-1.71631519984758,-2.51145162706118,-2.4287463729377,-1.29888124536608,-1.65399403643653,-1.56718975604008,-2.60135523185969,-2.40153406368442,-2.79031500207781,-2.85461371572632,-3.27309823334283,-2.46041425308759,-2.31836170084211,-3.14352216842549,-2.88033207176816,-2.47027214224589,-1.97452685808754,-1.63377875242692,-2.18570757988011,-2.07371700988921,-2.23501205317322,-1.83835054155086,-1.76295508760984,-1.93834205380982,-2.20909539006373,-2.32311969604434
"GLI3",-1.57142730199124,-1.67595669380046,-1.66885930847839,-1.64473109289423,-1.48979252369232,-1.62890576603149,-1.95640595490448,-1.25859652062546,-1.7391514418955,-1.53644423620915,-0.481700365904709,-0.526821960103176,-0.358134698700675,-0.148270756745631,-0.298636474457885,-0.509125133956774,-0.346723408215953,-0.624308096103728,-0.278310621825841,-0.219465876718122,-0.868658531506083,-0.993300113365946,-1.0336401835689,-0.93304233617041,-0.971165391975246,-1.206442708283,-1.14970343619434,-0.88084001553913,-1.15348262519886,-0.993520605461238
"GLYR1",11.8777708745653,12.6439088526001,12.3077419711619,9.20546272253964,9.51344677554381,11.6132505792467,12.6594389026746,10.4162539703367,9.47996135136223,9.63361038416621,8.47710852900706,8.39109459275972,8.62626196066017,11.1759191579824,10.5351681749761,8.65612046061629,8.96060175544519,9.95845076771026,10.4491972086325,9.51851226176213,9.34900687804196,9.27711042503423,8.91990094658904,7.57990576565778,7.85693757596512,9.12226520291159,9.41577544510427,8.12055139006756,8.37495804210746,8.05937700122981
"GRHL2",4.81568672487975,-4.45996735103364,-4.10334801798481,-4.09448115676601,-4.17170363476088,4.85719855007153,-4.564009214462,-4.23607611188376,4.21634875872034,-3.90189133852901,2.77803100263632,3.31304111997241,2.76939319884064,-2.60866448509253,-3.19752895231229,2.79112287226817,3.28038689377605,2.92478261327024,-3.17382487796752,-1.91186678272299,-3.41511711922454,-3.65633801182843,-4.14320583395747,3.61333956005053,-3.84051189804634,-3.38131937939981,-3.7925474270981,3.67567562737985,4.0563253099593,-3.94177268457099
"GTF2B",5.04579333328913,4.38087739785477,3.83975842089095,3.17377524484396,3.16289911412408,4.99218805485534,4.38495520428321,3.50407879181852,3.38691465267284,3.28700950823474,4.11719397596423,4.09162671847267,3.57054617152427,4.07679627951638,3.82299330900432,4.05829134590644,4.74338074594808,4.33603611869785,4.14628500573787,1.98784738775153,2.63717516338421,2.38929793140333,2.27998849441662,2.03284062646766,2.28667612789465,2.71016452764037,2.39100907703737,2.15378429747374,2.80881038748603,2.33645087514937
"GTF3A",0.745117755234842,0.930432753149798,0.921511633356443,0.728347228604541,0.472630220484684,0.614964583138487,0.927663639147233,0.6563504243218,0.779400958608259,0.493716986092908,0.416075702893119,0.696441674526707,0.722101824741545,0.754058522319323,0.781997885959528,0.49416293127976,0.689536453513904,0.917922084416861,0.746556959000688,0.565144218772405,1.10177576235251,0.677879829918468,0.65302157946253,0.451620467416614,0.538402484245505,0.906690914444922,0.751373494924348,0.675442491057857,0.641816821316167,0.56096110735772
"HBP1",7.23023136171339,6.60176199015558,6.81415348615007,6.3900135169075,6.09758978604624,7.11182649691156,6.74750487760428,6.50932418654478,6.47264573567931,6.26921835270688,6.63695210793759,6.28980045181007,6.44672767381522,6.81099043886406,6.63485090298412,6.65430772823477,6.5945510819358,6.89473389823796,6.65979218915503,6.03520212212404,6.5260104633488,6.61575121587838,6.94085619347816,6.772261338554,6.2918422186205,6.49339130437808,6.64493413166461,6.9478809284272,7.21918090689916,6.49991169469248
"HES1",0.515467838912772,0.911695023907176,0.630405266183506,0.198226518586724,0.204818441965186,0.435830252336535,0.886470776997508,0.248767270272652,0.264592782798137,0.309542599875756,0.467713439043521,0.538567611204492,0.648943096968618,1.23253741113975,0.899540292276354,0.543429041048667,0.84603899525137,0.899177651553485,1.2233264155326,0.340181539927867,0.66385150375755,0.568561687415308,0.658762857748787,0.424658508158618,0.372563731590983,0.582073834135061,0.730417575960732,0.427547743489051,0.671896318401953,0.795483009530706
"HHEX",-3.12772791691767,-3.03580739679888,-2.79978184335962,-2.49607477579602,-2.94447499240205,-3.13924216869973,-2.92958239945889,-2.45975178248025,-2.47825022398012,-2.76007035662485,-2.09604733926602,-1.83604962777341,-2.009834351265,-2.23367877213507,-2.17316166651916,-1.86916122448197,-2.17678120091821,-2.10231281601675,-2.04389386686118,-1.28202732498321,-3.26237163805247,-3.03085644525541,-3.63264059314107,-2.91023738333655,-2.95887371090315,-3.0878445039067,-2.85349101915925,-3.06594327935025,-3.15317719257656,-2.60983270383544
"HIC1",1.43672032213721,0.920879706212971,1.0978750819761,0.822186732973217,0.945328378399444,1.24557501841051,0.930783620558469,0.94770775006428,0.810027573725305,1.05387559386408,1.63124080231143,1.03760788407668,0.869897878091979,1.38383890903407,1.07179408682339,1.40974023634797,1.28036542677198,0.966188148126078,0.996394402760438,1.46388257092571,1.20047089256628,0.861173371936426,0.879205754588904,0.967686037400375,1.02766983433022,1.07907550340968,0.734185070358172,0.780401742461183,0.998993268755755,0.933364561395605
"HIF1A",3.59724410244357,3.77259148390637,3.80606527433615,3.81926451910104,3.64477887843449,3.85760108299139,3.99538333734746,4.09683593975601,4.0660580433659,3.68641216568649,4.27625518050661,3.55717970885034,3.54500245047562,3.99016115426133,3.93530346446477,4.29608623887064,3.70125795742478,3.84873752697796,4.05169726965876,2.92402985761783,2.96564674677978,4.09038058559906,3.97989976421595,3.76523680801317,3.4849871374583,3.07364917454504,4.07524508827645,3.86767619506043,4.10877188501661,3.92061951791645
"HINFP",3.09889274728647,3.19484607420707,2.93496832640991,2.97863879935185,2.75746189371353,3.08512432839748,3.09124938576116,3.02510478648526,3.08652924124031,2.72289730977435,2.40898220633578,2.55257720560314,2.5748165572314,2.24406099314008,2.06805642679325,2.59702305144605,2.5305239314776,2.49221531957792,2.37848802817401,1.5964290700892,2.10374679128937,2.19083576004397,2.80968725936719,2.77308631422678,2.28777153712167,2.04631381542099,2.17093723882448,2.90100176490687,2.52208891056249,2.14634369662213
"HIVEP2",4.84741082827932,4.68995168265757,4.60907948216399,4.21775550936039,4.35744720468871,4.97303601699809,4.84134878705606,4.33063648583503,4.23022627690642,4.08844382769808,4.35500298560598,4.2947004023124,4.15805488902399,3.98375903284474,4.35469141869568,4.42475169188849,4.15092791023896,4.22321453642504,3.69298435515551,3.72768512332496,4.36280265534313,4.43120557658462,4.41346263671853,4.46475720973362,4.415814732024,4.41539740356686,4.43868181731631,4.44935180872069,4.43858237131758,4.40726326722267
"HMBOX1",5.21448121724262,4.75106911453743,4.26288108071257,4.15747394820098,3.50465088248325,5.15093234276522,4.77498086862045,3.95271268729791,4.32235443865536,3.73220568258154,4.00563476762272,3.87272606899066,3.82760550440881,4.73966328077805,3.74262394654899,3.88392996912926,4.91710024164318,4.75234507891325,4.63511783084002,2.19350793700032,3.7305076635741,3.53811649061455,3.99677435238219,3.44212936706916,3.37566958139993,3.45611043889102,3.57665519541867,3.55042414732696,4.1330589632458,3.84620909210779
"HMGA1",-0.822986861035595,-0.46289019553771,-0.641311236214929,-0.570430002405527,-1.00742673536993,-0.753306743094026,-0.821142531883776,-0.194801587485707,-0.735441961611585,-0.882489934252514,-0.961999207051255,-1.01956187432922,-0.257368725710769,-0.777321053576517,-0.345870122987296,-1.31170289552003,-0.655028524402266,-0.47431243103496,-0.915427394948896,-0.70852288500969,-0.714849441138985,-0.18958120450557,-0.374603646154597,-0.731049296550792,-0.803236174616954,-0.712089123101429,-0.266186657697034,-0.636825648575991,-0.483616882344478,-1.11536298166546
"HMGN3",7.26856601346446,6.62905980064565,6.21851128966385,6.08979228596141,5.87994005211755,7.06475000773377,6.49945781762159,5.62186790561912,5.88325198136257,5.72660660502181,5.65995198316126,5.96324591398276,5.22318774513637,5.77020544355049,6.07327573570815,5.42571254938088,5.65923816745299,5.60281868039719,5.83709714250115,6.03733798329479,5.64996720661297,5.45264469881979,5.99429128984419,6.04551254568426,5.82599100961039,5.59707150391368,5.72197256747635,5.92958151663063,6.15197508643919,5.70076638985715
"HNF1A",-2.81119492074643,-2.92616794183824,-3.240669697631,-2.65583031975087,-2.05485066532509,-2.36950324398571,-3.03871808729243,-2.62280006883559,-2.77748752775151,-2.41112518973209,-2.738929005954,-2.44907298085174,-2.00314623484966,-2.63836257701598,-2.75358390569939,-2.85485668232351,-2.43981813069635,-2.10493661416612,-2.86703487252607,-2.89188499747133,-2.08730509965472,-2.55113943272483,-2.71119999752441,-1.82292916591504,-1.77816465968106,-2.22364331234469,-2.66018227450379,-2.14518722416589,-1.72927272047069,-1.53012700961355
"HNF1B",-3.60256795025639,-3.87367941218968,-3.30729639339665,-3.09760391582204,-3.23166185169947,-3.44826713268874,-3.61552273433839,-3.05616520743113,-3.31035035893099,-3.3227693448562,-2.19643628260317,-2.7098574746216,-2.62753120213251,-2.4678131492085,-3.32032463858426,-2.17492757879577,-3.0790418667859,-2.77605602510461,-2.83157612098276,-2.08527168036614,-2.22537957863364,-2.26213185868557,-2.53817792518783,-2.35199624709593,-2.33096248054818,-2.38404676274638,-2.22531033821835,-2.41143229921369,-2.55410366245532,-2.14608345955639
"HNF4A",1.48215006932932,1.11862926782404,1.18128815083437,1.27824918066388,1.13384912259134,1.41121200490654,1.29382398205722,1.24208153599029,1.24979148380741,1.14423986689699,1.41489121312137,1.19035836674249,1.14847786252186,1.15337413217131,0.946230671711501,1.32471880566157,1.20244868143389,1.17531958857965,1.19261744188623,0.877346641852955,1.1254316625098,1.27524152197845,1.17137782489384,1.24785970498176,1.13559906830266,1.13064156742062,1.17011450568875,1.23896886727109,1.24902080313678,1.14647396269199
"HNF4G",5.41508466702118,4.67952921837094,4.41766458811049,4.72960561438545,4.69817657555187,5.45888210842937,4.69479876939274,4.40468507821012,4.65495912647098,4.56013314593091,4.2797680514874,4.2188402414638,3.56450314151346,3.33006596958841,3.67596440538924,4.21202525930844,4.22596934277839,3.945018036264,3.68395672802984,2.10832355902616,3.92973812096631,4.31249062266506,4.74606832305034,4.45551001123405,4.38721361431819,4.16642541009864,4.06983979677803,4.40051231579947,4.93774359660289,4.20142769294024
"HOXA1",-1.47992299709469,1.43974038022113,1.28928346230567,1.06822306250455,-0.795614271641471,-1.44666582226614,1.24694686090373,1.16909546804807,-1.2769537660232,0.527343179380412,-1.03172817066753,1.026384038041,1.03695756194133,0.755741596462262,1.00573240319146,-0.995964215330876,0.868226881511872,0.954006650122579,0.310806332071298,1.0240745872489,-1.42645705642562,1.63876958320451,1.64708876508881,1.03598806263932,1.43547741724076,1.43586884821793,1.73970963177661,1.57135109960089,1.47942746066259,1.49369034809069
"HOXA10",-1.35669810054917,-1.59131819138447,-1.23424443078023,-1.45816343074402,-1.20741826989976,-1.31593486098653,-1.39041656700395,-1.37984897906865,-1.04588379070972,-1.50069470947749,-1.46226245928832,-1.34579977098136,-1.43693395948923,-1.33733831838443,-1.47127579758227,-1.50633846603554,-1.69574802329187,-1.49210604860823,-1.41933284165216,-1.11033222855499,-1.35797387637186,-1.06194978328861,-0.649703576559287,-1.35766199162312,-1.01237336806319,-1.25877556841501,-0.981988027272556,-0.646835680031216,-1.13099214545376,-0.733769915730343
"HOXA5",1.19472135854864,1.47181486472909,1.34938417701313,1.20626997471858,0.944369381951196,1.19314973703539,1.46899323004514,1.23420123795085,1.33457412274239,0.923983367547862,0.912555839958137,0.948193250570637,1.00330737816358,0.908268828217911,0.801012369594038,0.851359707656866,0.656350825207437,0.998945112609565,0.910390511365823,0.953096492670428,0.476650236478056,0.335805431799691,-0.64646789742473,-0.716649571947294,0.445169737140566,0.54430273424478,0.510913441136746,0.336410199832803,-0.45007008969112,-0.667142677326118
"HOXA9",4.93492399507928,4.32628355199199,3.87118758331523,3.45917665517227,3.6309449678483,4.78399462165572,4.36022748675206,3.38204332090527,3.45997091886769,3.67480073786101,5.01794098957191,4.58117583233312,4.16848799588854,4.58475947873581,4.41632205035435,4.98516086678332,4.9302965213156,4.772379978829,4.61445348937679,3.15511578710149,3.43962868458584,3.36230307284087,3.49928484465689,3.47536988633861,3.68022772509421,3.35061683092917,3.36610344559576,3.21355744686649,3.99945826002657,3.61319379958845
"HOXB13",3.18183094808788,2.59512845623468,2.2698191572036,1.96489719713242,-1.88484399096998,2.82107322200408,2.61448992632777,1.98687024788014,2.08317901376046,-1.96573336276301,2.08875958236118,2.17175584439714,1.95665249296236,2.55210086980782,-2.36786771963567,2.03346565349737,2.63665572184303,2.50453169185951,2.52294321518987,-1.1628683126521,0.798731544154929,-0.463566016202253,-0.869120727312117,-0.513562600241898,-0.73441470712145,0.656331121493264,-0.788049543797713,-0.660965405060613,-0.922099963713734,-0.616285890713258
"HOXB7",-1.01027929294687,1.33197829112502,1.36149888495128,0.851947887880975,1.10722522017315,-0.994407247735666,1.36018670119885,0.917662657051634,0.890408200621877,0.979995919861678,1.49215187245763,1.87134733968376,1.96335516647372,1.46571591107954,1.81146582776185,1.26225285708881,1.85928274605362,1.8914444187388,1.84397629406287,1.73214911871279,0.970946624242287,1.2758570921657,1.32373684511968,0.943312315803248,1.63755747481866,0.979518234175079,1.52732335651239,1.14225391407071,1.57374731422778,1.57472829856481
"HOXC11",-0.637916894775581,-0.439113300792952,-0.844585565754649,-0.655587453918307,0.652737274916025,-0.549398694091886,-0.677852193084611,0.092178177995412,-0.4028614514434,-0.794601236182008,0.397094462946046,-0.595503485792181,-0.820826065693527,-0.780619495007991,-1.00578057408985,-0.776040563631848,-0.587247661243047,0.536347383148036,-0.91982213735328,-1.19369281070287,-0.42073293238364,-0.446987076513487,-0.73032178656139,-0.554660071085216,-0.818835489703237,-0.390341018584824,-0.805308303918858,-0.281147490005989,-0.570947455429902,-0.531546226081659
"HOXD3",-0.971759470807237,-1.4985884894546,-0.924253395934315,-1.21188075710439,-1.078923265667,-0.654134565850996,-1.04713525643275,-1.11912340202767,-0.879496476802438,-1.11249211433965,-0.25028317368428,0.266982698789984,-0.155929436238902,-0.674353027707501,-0.639551160487221,-0.498547860631619,-0.324824246814989,-0.132595780919215,-0.320519607397844,-0.380414861713444,0.347325013126571,0.33491328710637,0.33868966104555,0.298170098425961,0.191490703189719,0.689094777357268,0.470749230647324,0.52130205556094,0.418149588499596,0.458414021225074
"HSF1",5.83108215501605,5.28656389114188,5.34871779015657,5.11623709022192,5.18797866911566,5.5026476433949,5.36223890437679,4.7408496276549,5.15696564371569,4.74922675957682,4.18477734836036,4.55114619010729,3.7215191690717,3.97539988741177,4.78433048821909,4.342922170495,4.35192733787388,4.1192954666321,4.33065270941715,3.90690231941724,4.75890240152399,5.45402450127655,5.65164119470722,5.25465134893678,5.03663104484588,4.92701124161998,5.05768262988276,5.48900678515504,5.52102685581549,4.78821041303835
"HSF2",0.761664234423674,0.357720217981108,0.624899636644153,0.323634371156407,0.478155292929218,0.722141961574749,0.44134641027728,0.730798455393362,0.392512958773794,0.422936937474044,-0.0730325210386844,-0.361765630515374,0.0516400995500204,-0.0534227701385682,-0.0630111225542652,-0.137464697281875,-0.484610832977164,-0.0123658447879689,-0.0237191359400469,-0.236161270350144,0.654619274739734,0.823396338196861,0.57496131243333,0.250946719125712,0.325263483904869,0.603738930257004,0.724804741435476,0.476246761763882,0.152737181344671,0.191614716067621
"IKZF1",5.60028452584522,5.35929350616086,5.12433626418825,5.20572747248405,4.76167110085809,5.6951888142995,5.33598643071547,5.10503981189558,5.44325673380153,4.70631888055171,5.04452553508921,4.92395246084438,4.31676360975684,4.42172643361033,3.96517108619822,4.79997721629642,5.26161126464776,4.91708651831814,4.83059664770289,2.64162369874665,4.79219177483554,4.96285103842813,5.60308226099488,5.2797746297617,4.87710324508335,4.83405922110306,5.09099598913829,5.30199547523871,5.72399376621812,5.0525832221059
"IRF1",7.9470170096655,7.91128250730876,7.98761113531662,7.73239783218808,7.48267832281685,7.8522308009661,7.91583968110829,7.6685960725828,8.04298929936549,7.51501772268224,6.45577805716737,6.96291318506117,6.58894672973177,6.44562883839203,6.25352044636244,6.56380440107016,7.33637072421421,7.37177316223204,6.4536207630591,4.59854998921725,6.74929726017076,6.72486493424802,7.64052880333239,7.55270437597416,7.41719529592505,6.71658544636673,6.8418344690592,7.50109658369639,7.8492279613664,7.51136726973042
"IRF2",5.97781329680908,6.03985503997692,6.37039592115903,5.87676238559343,5.54286393719257,6.05626412494738,6.08706697300872,5.91666664252257,5.90058565231414,5.60903753143091,5.79999787343655,5.76947332207423,5.59195158034967,5.73495391510519,5.79692220174896,5.56886031788491,5.82797063591677,6.08939121517638,5.79557036589949,5.02333865376593,5.16084151729923,5.71489244067078,6.32744283503139,6.13416570304089,5.81040290989407,5.34955542557853,5.66201616277115,6.18024385012999,6.16844762392441,5.97896457938422
"IRF3",2.02519689847136,2.06541670747268,2.23315497611395,2.13166535171388,1.9871461361751,1.99558791207352,2.05389600281983,2.18596080793243,2.08153885361989,1.96179696553478,1.84477042172638,1.97849969985337,1.91736948517316,2.01237659796287,1.98467829411812,1.87001947211063,1.85187587623794,1.93771033698403,1.97280766368951,2.14726000834085,1.90217172862172,2.00970517677238,2.03928258624205,2.01207420319321,1.85075344327364,1.92281027145666,1.95575010460213,2.08297518106747,1.90115240234266,1.74617789121187
"IRF4",9.11574419269294,8.63966976244578,8.16280677036687,8.27798810350328,8.41449759425771,9.28990805774571,8.69124264626825,8.30718581746251,8.60746436503906,8.39017391072609,8.5239008437576,8.81161761151839,7.95355010881519,7.95029158683345,8.17620564560631,8.44887326457565,8.86053864756072,8.50228665657058,8.17648618573668,5.62816008309686,7.55288676257836,7.49195145525888,7.99570037121463,7.70361180687091,7.68592936533254,7.74510698717518,7.55327966374645,7.92349847995057,8.37654622701096,7.91948457948212
"IRF7",-2.36141514008116,-2.07759979026404,-1.89990972410898,-1.88755125342415,-1.92307629647319,-3.03216344266078,-1.86462641935335,-1.97597057420325,-1.68595178475227,-1.85098290535195,-2.03555921954176,-1.95688924320702,-1.68869230532602,-2.42017593155375,-2.61275528290206,-1.73075309373834,-2.22507395855949,-1.72400329354181,-2.11705333774933,-2.78161712500609,-2.32394294912047,-2.63504190942179,-2.47038181302045,-1.75098350250424,-2.12581231406978,-2.61763393039967,-2.81077049837168,-2.37779071559834,-2.19145387028549,-2.44492827897386
"IRF8",-1.94928786073241,-2.00308784012052,-1.73743520772315,-1.83663774930215,-1.46174477824645,-1.79953086101465,-1.967878237376,-1.61399622621489,-1.8492951730495,-1.38908084514275,1.23392399905914,1.25332555535767,1.27400998884105,1.52901130847804,1.41165102241045,1.30236287537587,1.49200277444876,1.44048534753143,1.42188085881203,1.26811507473789,-1.8718105192192,-1.88487251074886,-2.05320436508948,-1.68426682223891,-1.95240997196807,-1.69106164803105,-1.71199538493885,-1.92495985862068,-2.31688290031022,-2.09011283796536
"IRF9",5.91455307172685,6.05075806166093,5.81426427308363,5.77402977735094,5.76693816968685,5.99297808439206,6.11172959223632,5.77837852921352,5.93230021615336,5.83689552027038,5.59038642757478,5.65757932172893,5.63220069379854,5.47269204019648,5.60668161213075,5.66681407430886,5.97987992908241,5.88748408635012,5.6360633315964,5.05168931562419,5.56116185151034,5.62771305654356,6.14465256562721,6.05857639611246,5.7241653378369,5.35353616883466,5.71162080988753,6.03080702420156,6.0391631074839,5.82031320966146
"JUN",5.47697314097354,5.70589584784883,5.49290429768189,5.44962584426782,5.07385916616746,5.47125304416297,5.82240618553203,5.78447627042598,5.7518024505588,4.96517082577103,4.18543638183739,4.39258854762714,4.53641578035152,-4.0331620850479,-4.30694406603631,4.26218279877999,4.41729138753894,4.76419184921385,4.51705886099853,-3.05263060784072,4.61431122095013,5.38701827722826,5.97824980997028,5.68960837271759,5.07631283109638,4.78145052887459,5.43658263018451,5.88717818342624,5.77822007432974,5.18755098578287
"JUNB",9.15065156952023,8.46542808037953,8.12910815074516,8.25546334887013,7.88953535246199,9.24891842424286,8.4793072635006,8.26638515209933,8.56515197125511,7.9252694173563,8.25040350452565,8.0439413476829,7.41078836327948,7.33587167162576,7.13183823015546,8.1974800661972,8.41343478702628,7.92851620765593,7.64188294288642,4.60516041735103,7.39083073946826,7.48119459902076,7.87026724237964,7.76672731501735,7.56183073338806,7.46593197756618,7.58878987899665,7.97910701312111,8.31210154207383,7.74630673189436
"JUND",5.57296858325845,5.38519857861245,5.29022800785395,5.50134297318906,4.83536629120904,5.58773971572716,5.36435850560896,5.59759689013909,5.85564738555762,4.70490455143027,5.01642670570774,4.59995184559672,4.46892155781109,4.36485114969413,4.12006131247063,4.79055049617868,5.03073372134242,4.95472384456231,4.68066630592658,2.17497107488535,4.67494226915216,5.315376382855,5.91163120371977,5.48699852816398,5.09727006551915,4.96248038805088,5.33378257793105,5.66182693397899,5.6893160865028,5.14935021603623
"KDM5B",6.34665699124534,5.79958160922717,5.92681127643912,5.89432173673552,5.46122686297817,6.06987353584342,5.82767769520499,5.58064914138988,5.80395425702637,5.17584480260662,4.39936759633453,4.87631019570129,4.17246810807439,3.75107526077371,4.21061981968516,4.48838043029211,4.61760471672659,4.54953140567529,4.09777475177697,3.27753104941674,4.88332574851373,5.43746130684437,6.12566589905528,5.6868206868943,5.29464813840419,5.13294678559956,5.21749913155471,5.90917428243133,6.07031042245955,5.10565585293313
"KLF1",7.43104780415001,7.17247368008584,7.37331068662065,7.00068455605035,6.76848162198555,7.20966947299868,7.24160511424825,7.07353909837372,7.11123484187106,6.56952842319052,6.37056714529193,6.88459714930323,6.37606935566158,6.09132715043858,6.56084030451798,6.51991836495514,6.60025297342906,6.78556296678383,6.51408114232695,5.67958690503282,6.25797000165991,7.3055722463776,7.6861018673085,7.60773287661212,7.26198873367233,6.46519573112211,6.99658881222865,7.55722283204377,7.6167598458053,6.99450094041677
"KLF10",-0.801390816734,0.635661204873956,0.685760130832647,0.914542010087021,0.862505859355477,-0.834672355491276,0.609382475144077,0.767894753181855,0.860070109370217,0.834950990166891,-0.825322890812289,-0.713324174356712,0.564587837269025,-0.560173194429616,-0.829379635516973,-0.788832315589523,-0.762126939288122,0.600167818024101,-0.623634879316908,-0.903649477984322,-0.709775135271409,1.14476210111852,1.32319767904164,1.12222553422403,0.974934753201717,-0.981351257219849,1.12866098308611,1.25306120034015,1.0202201476268,0.9721590983739
"KLF13",5.6282635284334,5.35331569944802,5.27579904659769,5.11274576720889,4.73242090531904,5.47365456854835,5.40570096562312,5.0133690939344,5.04199346403024,4.49958347677776,4.53719480102124,4.84771391893911,4.6865641635688,3.54441698961738,4.37907256987689,4.52564673801962,4.43245772714939,4.69973917262235,4.05102180970168,3.95236765911417,4.68558719351653,5.15626047802854,5.50465965859752,5.36975389697772,4.58307008363536,4.90031845575304,5.01807770543498,5.29022169435061,5.13384190743244,4.48052459512439
"KLF2",-1.6624676325202,-1.20838370418967,-1.06645143888937,-1.13537136544485,-1.20536014668719,-1.54674807607952,-1.36854508201063,-1.1060913277884,-1.11881928556418,-1.27555727607942,-1.96835219211916,-1.53206260476656,-1.54857042603221,-1.43323252753429,-1.56607760163445,-1.9494245010346,-1.77479016160204,-1.6073396104655,-1.39757880282611,-1.23900832016459,-1.70574449203492,-1.7526905429846,-1.83793377571934,-2.14842900499012,1.99991641733067,-1.6744427616818,-1.62370823185592,-1.859454722025,2.08216798324441,-1.94300948462273
"KLF3",1.8094247255036,-1.34678263043142,-1.26802646161435,-1.73057195760589,-1.28780054817314,1.76589614681746,-1.42602425054191,-0.964818083860001,-1.39455526647496,-1.2704607527121,1.30491477619275,0.950551708327669,0.760423282613243,1.58397340072091,-1.25883455375278,1.32598343545464,1.21104312935382,1.14013669418864,1.50227427142836,-0.639470496343455,-0.853938064836703,-1.10206591849538,-1.4324219516494,-1.27919116062884,-1.111465203634,-0.734537619378274,-0.742592295607635,-1.27677001857883,-1.50351850528946,-1.18670231224781
